"","Compound.Name","File_num","LRI_avg","RI2"
"94","d-C15 alcohol, TMS","GCxGC_20181127_2218",1869.79865771812,0.0281109524043591
"95","d-C15 alcohol, TMS","GCxGC_20181128_0011",1868.91891891892,0.031110488297772
"96","d-C15 alcohol, TMS","GCxGC_20181201_1254",1869.79865771812,0.0477712175147517
"97","d-C15 alcohol, TMS","GCxGC_20181201_1719",1869.79865771812,0.0478107619396302
"98","d-C15 alcohol, TMS","GCxGC_20181201_1910",1869.79865771812,0.0478754431278843
"99","d-C15 alcohol, TMS","GCxGC_20181201_2104",1868.45637583893,0.0478554199585721
"100","d-C15 alcohol, TMS","GCxGC_20181204_1626",1869.79865771812,0.0387923024419993
"101","d-C15 alcohol, TMS","GCxGC_20181204_1819",1868.91891891892,0.0388148282918376
"102","d-C15 alcohol, TMS","GCxGC_20181204_2010",1868.45637583893,0.038724789936988
"103","d-C15 alcohol, TMS","GCxGC_20181204_2201",1869.79865771812,0.0386988268536178
"104","d-C15 alcohol, TMS","GCxGC_20181204_2352",1868.45637583893,0.0387381405902026
"105","d-C15 alcohol, TMS","GCxGC_20181210_1223",1869.38775510204,0.052677623604391
"106","d-C15 alcohol, TMS","GCxGC_20181210_1606",1870.27027027027,1.22238890173504
"107","d-C15 alcohol, TMS","GCxGC_20181210_1756",1868.91891891892,0.0589281881278823
"108","d-C15 alcohol, TMS","GCxGC_20181210_1946",1869.79865771812,0.0390024197116219
"109","d-C15 alcohol, TMS","GCxGC_20181210_2137",1870.27027027027,0.0398328569508308
"110","d-C15 alcohol, TMS","GCxGC_20181218_2025",1868.45637583893,0.0392057337779731
"111","d-C15 alcohol, TMS","GCxGC_20181219_0008",1868.45637583893,0.0386923028870495
"112","d-C15 alcohol, TMS","GCxGC_20181219_0200",1868.91891891892,0.0386685352745644
"113","d-C15 alcohol, TMS","GCxGC_20181219_0351",1868.45637583893,0.0387003100838792
"114","d-C15 alcohol, TMS","GCxGC_20181219_0543",1870.04504504504,0.0325767715194101
"115","d-C22 acid, TMS","GCxGC_20181127_1640",2647.16981132075,0.201899895618461
"116","d-C22 acid, TMS","GCxGC_20181127_1834",2647.16981132075,0.191952024338741
"117","d-C22 acid, TMS","GCxGC_20181127_2026",2648.59813084112,0.208457588645456
"118","d-C22 acid, TMS","GCxGC_20181128_0011",2647.16981132075,0.191445730048043
"119","d-C22 acid, TMS","GCxGC_20181201_1254",2647.16981132076,0.24696075115648
"120","d-C22 acid, TMS","GCxGC_20181201_1719",2648.59813084112,0.237054479700593
"121","d-C22 acid, TMS","GCxGC_20181201_1910",2647.16981132075,0.217218761912867
"122","d-C22 acid, TMS","GCxGC_20181201_2104",2647.16981132075,0.23711456503517
"123","d-C22 acid, TMS","GCxGC_20181204_1819",2647.16981132075,0.198463666304234
"124","d-C22 acid, TMS","GCxGC_20181204_2010",2649.05660377358,0.218299719915984
"125","d-C22 acid, TMS","GCxGC_20181204_2201",2647.16981132075,0.208289198270497
"126","d-C22 acid, TMS","GCxGC_20181204_2352",2647.16981132075,0.208340888553785
"127","d-C22 acid, TMS","GCxGC_20181210_1223",2647.61904761905,0.23355393678401
"128","d-C22 acid, TMS","GCxGC_20181210_1606",2647.61904761905,0.24102778330461
"129","d-C22 acid, TMS","GCxGC_20181210_1756",2647.16981132075,0.208641095662136
"130","d-C22 acid, TMS","GCxGC_20181210_1946",2647.16981132075,0.218669892948829
"131","d-C22 acid, TMS","GCxGC_20181210_2137",2647.16981132075,0.219777142601108
"132","d-C22 acid, TMS","GCxGC_20181218_2025",2647.16981132075,0.218940978370631
"133","d-C22 acid, TMS","GCxGC_20181219_0008",2646.72897196262,0.218256403849399
"134","d-C22 acid, TMS","GCxGC_20181219_0200",2647.16981132075,0.208249370453594
"135","d-C22 acid, TMS","GCxGC_20181219_0351",2647.16981132076,0.208291148443619
"136","d-C22 acid, TMS","GCxGC_20181219_0543",2647.16981132075,0.213451901469398
"137","d-C6diacid","GCxGC_20181127_1640",1524.17582417582,0.51274127796378
"138","d-C6diacid","GCxGC_20181127_1834",1524.17582417582,0.512857310988591
"139","d-C6diacid","GCxGC_20181128_0011",1524.17582417582,0.512116213548584
"140","d-C6diacid","GCxGC_20181204_1626",1524.32432432432,0.497763523040739
"141","d-C6diacid","GCxGC_20181204_1819",1524.59016393443,0.507783289953252
