Compound.Name,Rownum,sum_rawvol,sum_ISrawnormvol,sum_ISnormnormvol,n_occur,cumsum_raw,cumsum_ISrawnorm,num_pct,cumsum_ISnormnorm.x,pct_occur,raw_cumsum,ISrawnorm_cumsum,cumsum_ISnormnorm.y,AMS1_PMF_1r2,AMS1_PMF_2r2,AMS1_PMF_3r2,AMS1_PMF_4r2,AMS1_PMF_5r2,AMS1_PMF_6r2,AMS2_PMF_1r2,AMS2_PMF_2r2,AMS2_PMF_3r2,AMS2_PMF_4r2,AMS2_PMF_5r2,AMS2_PMF_6r2,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Compound.Name_chamber,Library.Match.Factor_chamber,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,A1,BB1,BB2,BB3,BB4,BB5,ISOP1,ISOP2,ISOP3,MT1,MT2,MT3,SQT1,SQT2,SQT3,SQT4,SQT5,man_cat1,man_cat1_alternate,man_cat1_certainty,man_cat1_notes,LRI_avg,RI2,relative_LRI,relative_LRI2,identifiable,count,pct_count,pct_normvol
1221_2326_blob_862,447,10650.89549,0.017330765,185.8670069,18,0.000258753,0.000252687,0.337358491,0.000252687,0.333333333,0.942141474,0.941686258,0.000115689,0.427261345,0.293305564,0.548000628,0.610098496,0.399929538,0.347375155,NA,NA,NA,NA,NA,NA,farnesol,508,622,1846.979866,1832,"3-(1,5-Dimethyl-hexa-1,4-dienyl)-2,2-dimethyl-4-trimethylsilylcyclopentanol",627,651,NA,C18H34OSi,limonox_L_blob_611,634,680,1835,1,0.259838779,NA,0,-0.516728356,-0.241122649,-0.27985476,-0.490469071,-0.797440491,-0.094765286,-0.437393165,1,NA,1,0,0.828225358,-0.004007921,NYC,NA,NA,NA,1845.533518,0.45552577,0.795876869,0.538926857,FALSE,1,0.00245098,0.00395576
1202_1412_blob_1589,448,10627.00596,0.017306224,185.603816,34,0.000258172,0.000252329,0.338113208,0.000252329,0.62962963,0.942399647,0.941938586,0.00011543,0.346296442,0.48101626,0.4056798,0.452541439,0.673567737,0.608678837,NA,NA,NA,NA,NA,NA,C7 acid,428,543,2225.6,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",674,737,NA,C13H26BNO6Si,limonox_S_blob_687,454,589,NA,0.047666153,0.726873213,NA,-0.19172599,0.314157036,0.73896146,0.236927226,0.18327352,0.172227242,0.447671825,0.390561447,-0.087511347,NA,0.76408648,0.293623822,0.831214343,0.72485884,NYC,NA,NA,NA,2225.324571,0.395435544,0.959659813,0.467834861,FALSE,1,0.00245098,0.003950159
1128_1901_blob_1316,449,10602.91953,0.015828796,169.7588652,25,0.000257587,0.000230788,0.338867925,0.000230788,0.462962963,0.942657234,0.942169374,0.000115168,0.697187476,0.127413545,0.040935366,0.294082079,0.449081987,-0.123153053,NA,NA,NA,NA,NA,NA,C7 acid,379,514,1979.865772,NA,"4,6-Dioxa-3,7-disilanonane, 2,2,3,3,7,7,8,8-octamethyl-5-[2-methyl-2-(4-methyl-3-pentenyl)cyclopropyl]-, trans-",621,638,NA,C23H48O2Si2,limonox_S_blob_757,575,648,1967,0.079951376,0.736752982,NA,0.340302404,0.509907429,0.869584622,0.676103258,0.534929584,0.597355525,0.823666456,0.223418427,0.341398301,NA,0.404337581,0.766559761,0.241023689,0.279456625,NYC,NA,NA,NA,1981.378197,0.654628644,0.85445919,0.774482985,FALSE,1,0.00245098,0.003612935
1128_1901_blob_1043,450,10590.89887,0.017934865,192.3457897,29,0.000257295,0.000261494,0.339622642,0.000261494,0.537037037,0.942914529,0.942430868,0.000115037,0.412332128,0.637890837,0.377374711,0.001081556,0.322955602,0.116247662,NA,NA,NA,NA,NA,NA,ketopinic acid,532,539,1526.086957,1530,"a-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",594,607,NA,C11H22B2O6Si,limonox_L_blob_615,770,782,1524,0.350019355,0.372553974,NA,0.293434722,0.389058167,0.618237149,0.550236838,0.5871768,0.447163282,0.594354623,0.722288084,0.051551372,NA,0.67188614,-0.035069231,0.807360295,0.694067195,NYC,NA,NA,NA,1526.046813,1.01224465,0.658099865,1.197574021,FALSE,1,0.00245098,0.004093647
1202_0046_blob_1829,460,10266.96426,0.01551814,166.4271761,29,0.000249426,0.000226258,0.347169811,0.000226258,0.537037037,0.945439328,0.944884961,0.000111519,0.580084586,0.234768198,0.23865214,0.200491685,0.461352884,0.225104861,NA,NA,NA,NA,NA,NA,"linoleic Acid, TMS",402,586,2225.806452,2245,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",688,744,NA,C13H26BNO6Si,limonox_S_blob_701,418,544,NA,0.158989602,0.471030372,NA,0.387593664,0.263697204,0.539105653,0.451710572,0.420023417,0.299724955,0.445912245,0.222779925,0.17829527,NA,0.348181043,0.605583516,0.447661671,0.268641573,NYC,NA,NA,NA,2226.478884,0.443735221,0.960157605,0.524977607,FALSE,1,0.00245098,0.003542027
1129_1334_blob_1381,461,10254.63829,0.017852776,191.465414,23,0.000249126,0.000260298,0.347924528,0.000260298,0.425925926,0.945688454,0.945145258,0.000111385,0.456165709,0.340759404,0.450197731,0.355389005,0.447656885,-0.161851377,NA,NA,NA,NA,NA,NA,C7 acid,451,553,2034.074074,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",693,724,NA,C13H26BNO6Si,limonox_S_blob_687,457,571,NA,0.258390573,0.559541386,NA,0.45068391,0.350712218,0.621908069,0.401232908,0.428173567,0.461034164,0.684666105,0.583789369,0.347738617,NA,0.029056994,0.522016337,0.418220975,0.543259959,NYC,NA,NA,NA,2034.211127,0.097515673,0.87724312,0.115369577,FALSE,1,0.00245098,0.00407491
1202_1412_blob_1696,470,9975.353879,0.017238877,184.8815413,26,0.000242341,0.000251347,0.354716981,0.000251347,0.481481481,0.947904194,0.947499085,0.000108351,0.607004473,0.145914659,0.54447333,0.10927878,0.519113807,-0.034588492,NA,NA,NA,NA,NA,NA,"linoleic Acid, TMS",541,577,2244.8,2245,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",663,719,NA,C13H26BNO6Si,limonox_S_blob_687,411,583,NA,0.155809902,0.271763208,NA,-0.375437379,-0.180669974,0.599094396,0.429363847,0.39200542,0.267233133,0.725372948,0.576736363,-0.021838024,NA,0.343326776,0.750880217,0.639502272,0.652223384,NYC,NA,NA,NA,2244.748084,0.326648898,0.968036104,0.386454237,FALSE,1,0.00245098,0.003934787
1221_0832_blob_1051,482,9633.67281,0.017592256,188.6714159,20,0.00023404,0.000256499,0.363773585,0.000256499,0.37037037,0.950753134,0.950353376,0.00010464,0.499101686,0.182466604,0.120850713,0.301676256,0.432567243,0.026917415,NA,NA,NA,NA,NA,NA,"beta-nocaryophyllonic acid, TMS",433,490,1995.973154,1985,"4,6-Dioxa-3,7-disilanonane, 2,2,3,3,7,7,8,8-octamethyl-5-[2-methyl-2-(4-methyl-3-pentenyl)cyclopropyl]-, trans-",611,613,NA,C23H48O2Si2,limonox_S_blob_788,508,553,1989,0.023616179,0.573631428,NA,-0.18336284,0.433763369,0.499889396,0.439703771,0.280956154,0.055755528,0.47488373,0.125686122,-0.04519439,NA,0,0.333481242,0.704331265,0.505528657,NYC,NA,NA,NA,1994.746962,0.057432727,0.860224401,0.067947943,FALSE,1,0.00245098,0.004015446
1128_1901_blob_1617,487,9470.06499,0.013921113,149.2995571,14,0.000230066,0.000202973,0.36754717,0.000202973,0.259259259,0.951910728,0.951485347,0.000102863,0.560742498,0.154445831,0.674630697,0.202784134,0.559540234,0.147308716,NA,NA,NA,NA,NA,NA,C7 acid,466,575,1752.727273,NA,"a-D-Glucofuranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,5-bis(butylboronate)",617,628,NA,C17H34B2O6Si,limonox_S_blob_888,587,648,1750,0.949565791,0.173321312,NA,-0.709670678,0.018577426,0.598271302,0.288409448,0.275994403,0.00972207,0.900127579,0.654820571,0.685876162,NA,1,0.757191544,0.478703296,0.651931307,A,NA,NA,NA,1752.172421,0.95410529,0.755615374,1.12879007,FALSE,1,0.00245098,0.003177505
1202_1412_blob_1884,488,9444.132071,0.016933111,181.6022978,23,0.000229436,0.000246889,0.368301887,0.000246889,0.425925926,0.952140164,0.951732236,0.000102581,0.381063824,0.238045373,0.242407467,-0.198327792,0.250416805,-0.226507967,NA,NA,NA,NA,NA,NA,C14 Diacid,591,616,2316.8,2317,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",681,725,NA,C13H26BNO6Si,limonox_S_blob_687,470,620,NA,0.330902164,-0.003714701,NA,0.042609314,-0.214333744,0.335860429,0.366641518,0.409433812,0.324384453,0.510348698,0.739662598,0.002951514,NA,-0.385118406,0.402354196,0.625026222,0.512003099,NYC,NA,NA,NA,2317.384107,0.197101619,0.999360016,0.233188467,FALSE,1,0.00245098,0.003864996
1202_1412_blob_1594,489,9318.622905,0.015062217,161.537543,28,0.000226387,0.000219611,0.369056604,0.000219611,0.518518519,0.952366551,0.951951846,0.000101218,0.44472081,0.461234199,0.213179183,0.600424233,0.653992067,0.412272738,NA,NA,NA,NA,NA,NA,"cis-Vaccenic Acid, TMS",552,584,2260.8,2259,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",691,738,NA,C13H26BNO6Si,limonox_S_blob_687,446,596,NA,0.078123875,0.783836986,NA,0.537254539,0.542489718,0.606475852,0.248624808,0.124823346,0.211797965,0.333982788,0.143798088,0.154888887,NA,0.849275611,0.275004723,0.874202507,0.574470703,NYC,NA,NA,NA,2260.781844,0.156974697,0.97495058,0.185714807,FALSE,1,0.00245098,0.003437963
1202_1412_blob_1152,495,9183.444635,0.012486455,133.9133063,30,0.000223103,0.000182055,0.373584906,0.000182055,0.555555556,0.95371466,0.953242375,9.97E-05,0.346325359,0.340658181,0.053675633,-0.038336575,-0.00694411,-0.0759838,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",517,663,1946.308725,1931,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",766,802,NA,C13H26BNO6Si,bcp_ox_L_blob_678,629,690,1959,0.091551169,0.116125006,NA,0.653948852,0.13895762,0.136507949,0.582129907,0.720896441,0.425998253,0.226274237,0.331490047,0.079687007,NA,0.805586069,0.063145874,-0.237051128,0.321217164,A,NA,NA,NA,1942.897213,0.276388226,0.837864463,0.326991464,TRUE,1,0.00245098,0.002850043
1129_1334_blob_1105,500,9027.927657,0.01628217,174.6211518,18,0.000219324,0.000237398,0.377358491,0.000237398,0.333333333,0.954817072,0.954342606,9.81E-05,0.047652869,0.422890985,0.373096506,-0.004096889,0.362469444,0.118449815,NA,NA,NA,NA,NA,NA,C7 acid,479,608,1667.878788,NA,"a-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",667,707,NA,C16H37BO6Si3,apin_ox_L_blob_551,662,741,1667,0.447259907,0.082999442,NA,0.523400577,0.576933867,0.510336759,0.180915445,0.150723258,0.154532398,0.343924076,0.466527977,0.235828343,NA,-0.225770468,0.227027777,0.813502214,0.439101889,NYC,NA,NA,NA,1666.373491,0.136926644,0.718615025,0.161996205,FALSE,1,0.00245098,0.003716418
1202_1412_blob_1169,501,9009.179835,0.015853966,170.0288013,22,0.000218869,0.000231154,0.378113208,0.000231154,0.407407407,0.955035941,0.954573761,9.79E-05,0.671716851,0.29641026,0.742937759,0.004021534,0.584332456,-0.086718443,NA,NA,NA,NA,NA,NA,C7 acid,411,554,2004.444444,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",691,756,NA,C13H26BNO6Si,limonox_S_blob_788,513,648,1989,0.896395052,0.332439719,NA,0.435861007,0.20881354,0.746271193,0.538815411,0.585088271,0.570617551,0.864212013,0.696630282,0.781938626,NA,0.519614139,0.772245477,0.88556187,0.702090126,NYC,NA,NA,NA,2004.427114,0.873001168,0.864398917,1.032836794,FALSE,1,0.00245098,0.00361868
1202_1412_blob_1902,507,8857.584487,0.013478753,144.5553897,33,0.000215186,0.000196523,0.382641509,0.000196523,0.611111111,0.956337579,0.955909319,9.62E-05,0.643726054,0.404129531,0.374430172,0.4685677,0.681125021,0.546385525,NA,NA,NA,NA,NA,NA,C14 Diacid,415,510,2329.6,2317,4-hydroxytestosterone,618,644,NA,C19H28O3,limonox_S_blob_687,396,548,NA,-0.082374497,0.591350319,NA,-0.263114536,0.112513317,0.575344097,0.542697846,0.409765871,0.305063752,0.534774974,0.476503216,-0.175191612,NA,0.892227409,0.721318383,0.737694854,0.575763717,NYC,NA,NA,NA,2328.782516,0.634183487,1.004275522,0.750294575,FALSE,1,0.00245098,0.003076536
1202_0046_blob_1347,511,8786.947059,0.014996279,160.830376,25,0.00021347,0.000218649,0.385660377,0.000218649,0.462962963,0.957194653,0.956791853,9.54E-05,0.469099907,0.276319659,0.329270933,0.289548104,0.497215747,0.113994974,NA,NA,NA,NA,NA,NA,C7 acid,427,557,2283.870968,NA,"a-D-Glucofuranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,5-bis(butylboronate)",666,707,NA,C17H34B2O6Si,apin_ox_S_blob_595,466,567,2279,-0.05496854,0.553369909,NA,-0.350930817,-0.002254778,0.572711748,0.342298577,0.374247917,0.341130683,0.551037501,0.401834211,0.07304398,NA,0.60021391,0.202303967,0.832608841,0.80444999,NYC,NA,NA,NA,2284.793806,0.385860683,0.985305616,0.456506962,FALSE,1,0.00245098,0.003422912
1202_0046_blob_1758,513,8712.45959,0.014274879,153.0935867,34,0.00021166,0.000208131,0.387169811,0.000208131,0.62962963,0.957618399,0.957178502,9.46E-05,0.72597398,0.348019629,0.536245188,0.349111316,0.635258326,0.15294796,NA,NA,NA,NA,NA,NA,C14 Diacid,402,501,2304.83871,2317,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",687,720,NA,C13H26BNO6Si,apin_ox_S_blob_592,398,552,NA,0.235258508,0.439475683,NA,-0.36200068,-0.061556706,0.615842442,0.632302936,0.543705797,0.365116254,0.740505845,0.512179491,0.061702937,NA,0.403794061,0.777976508,0.67785709,0.510322889,NYC,NA,NA,NA,2304.854658,0.166928859,0.993956756,0.197491452,FALSE,1,0.00245098,0.003258252
1202_1412_blob_1969,515,8586.657884,0.014843976,159.1969757,22,0.000208604,0.000216429,0.388679245,0.000216429,0.407407407,0.958036187,0.957579591,9.33E-05,0.447374014,0.390390978,0.165757112,0.056121611,0.294934074,0.046633944,NA,NA,NA,NA,NA,NA,C7 acid,432,572,2342.4,NA,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic butylboronate",692,717,NA,C17H37BO6Si2,limonox_S_blob_701,423,535,NA,0.022470822,0.277314285,NA,-0.150242349,-0.39550721,0.293637986,0.367864718,0.216447273,0.17656546,0.339274776,0.466037698,-0.125581831,NA,0.126285657,0.607927586,0.244120806,0.38590565,NYC,NA,NA,NA,2340.673557,0.166828046,1.009403472,0.19737218,FALSE,1,0.00245098,0.003388149
1221_0832_blob_734,519,8460.061381,0.012693839,136.137433,8,0.000205529,0.000185079,0.391698113,0.000185079,0.148148148,0.958862874,0.958409012,9.19E-05,0.618838254,0.852984884,0.183979964,-0.217601938,-0.038317896,-0.021314963,NA,NA,NA,NA,NA,NA,C29,723,748,2961.616162,2955,2-Methyl-Z-4-tetradecene,756,770,NA,C15H30,apin_ox_S_blob_751,362,396,NA,1,0.157139851,NA,0,-0.990430372,-0.129083049,0.409977087,0.20202577,-0.662822312,0.000129797,-0.10884141,1,NA,-1,-1,0.482848402,-0.246211863,NYC,NA,NA,NA,2963.337456,0.097515673,1.277924086,0.115369577,TRUE,1,0.00245098,0.002897379
1221_0832_blob_857,520,8441.848093,0.013328909,142.9483654,13,0.000205086,0.000194339,0.39245283,0.000194339,0.240740741,0.95906796,0.95860335,9.17E-05,0.156589793,-0.056186515,-0.421540842,-0.094589584,-0.2810178,-0.080537517,NA,NA,NA,NA,NA,NA,octadecanone,491,537,2032.592593,2031,"1-Decanol, 10-[(tetrahydro-2H-pyran-2-yl)oxy]-",677,735,NA,C15H30O3,limonox_S_blob_687,383,429,NA,0,0.221832928,NA,0,0.687648213,0.69386352,0.578818287,0.492718954,0.825852712,0.576565369,0.671758161,0,NA,0.300266181,0,0.042806176,0.754821548,NYC,NA,NA,NA,2032.213267,1.112289275,0.876381553,1.31593557,FALSE,1,0.00245098,0.003042334
1202_1412_blob_1650,534,8063.376512,0.013538772,145.1990703,30,0.000195892,0.000197398,0.403018868,0.000197398,0.555555556,0.961865337,0.961372673,8.76E-05,0.497556658,0.461755829,0.582788057,0.070409564,0.591135106,0.198638752,NA,NA,NA,NA,NA,NA,"linoleic Acid, TMS",460,592,2230.4,2245,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",709,752,NA,C13H26BNO6Si,limonox_S_blob_687,471,634,NA,0.444758109,0.349592053,NA,0.302400449,0.334705449,0.686200542,0.421336901,0.436037403,0.334888273,0.757418849,0.731688278,0.007214391,NA,0.30837777,0.626819866,0.615042489,0.60731425,NYC,NA,NA,NA,2230.899481,0.167225835,0.962063964,0.1978428,FALSE,1,0.00245098,0.003090235
1202_1412_blob_1566,542,7919.991197,0.011890134,127.5179513,35,0.000192408,0.000173361,0.409056604,0.000173361,0.648148148,0.963416791,0.962824645,8.60E-05,0.741981126,0.540738004,0.288986476,0.203977293,0.532156718,0.175426133,NA,NA,NA,NA,NA,NA,levoglucosan,430,483,1733.333333,1726,"a-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",596,667,NA,C11H22B2O6Si,limonox_S_blob_593,592,607,1732,0.584268772,0.410547711,NA,0.327185037,0.294471434,0.569874853,0.691755712,0.659223054,0.604302127,0.699605201,0.572766152,0.533526403,NA,0.333691245,0.651726394,0.454625694,0.501976951,NYC,NA,NA,NA,1732.639283,1.385854376,0.747191808,1.639587029,FALSE,1,0.00245098,0.002713932
1202_1412_blob_1979,546,7708.278475,0.012308253,132.0021506,20,0.000187265,0.000179457,0.412075472,0.000179457,0.37037037,0.964173264,0.963603928,8.37E-05,0.278010919,0.531528355,0.184667385,0.455150254,0.547191027,0.603082219,NA,NA,NA,NA,NA,NA,"16-OH C16 Acid, TMS",636,649,2428.070175,2429,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",621,673,NA,C13H26BNO6Si,apin_ox_S_blob_751,436,576,NA,-0.409158637,0.857758917,NA,0.590964793,0.95413966,0.726520813,0.309045922,0.340026068,0.367693144,0.197227369,0.235221543,0.79627925,NA,0.792748627,0.161476398,0.418341407,0.380674851,NYC,NA,NA,NA,2428.097635,0.136734589,1.047104658,0.161768988,FALSE,1,0.00245098,0.002809368
1202_1412_blob_1751,547,7691.551787,0.012845333,137.7621606,28,0.000186859,0.000187288,0.412830189,0.000187288,0.518518519,0.964360123,0.963791216,8.35E-05,0.493082698,0.245886521,0.289528659,0.460458487,0.633495986,0.201473189,NA,NA,NA,NA,NA,NA,"cis-Vaccenic Acid, TMS",450,537,2270.4,2259,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",701,747,NA,C13H26BNO6Si,limonox_S_blob_701,386,493,NA,0.032009358,0.671758803,NA,-0.056815674,0.011823245,0.551882728,0.258213284,0.134341639,0.166093418,0.409405991,0.184363701,-0.048926201,NA,0.775198407,0.613106156,0.877580332,0.70561711,NYC,NA,NA,NA,2269.558863,0.333830811,0.978735625,0.394951069,FALSE,1,0.00245098,0.002931957
1221_0832_blob_784,550,7589.163737,0.013122344,140.7330144,5,0.000184371,0.000191327,0.41509434,0.000191327,0.092592593,0.964915818,0.964385671,8.24E-05,0.905482092,0.659000065,0.767013472,-0.105447206,0.823711974,-0.083640282,NA,NA,NA,NA,NA,NA,C31,454,733,3128.26087,3159,tert-Hexadecanethiol,767,773,NA,C16H34S,apin_ox_S_blob_751,366,405,NA,1,0.835967253,NA,0,0,0.88575368,0.746651361,0.83904729,1,0.843363226,0.496282368,1,NA,0,0,0.910784818,0.332381686,NYC,NA,NA,NA,3128.129967,0.126868204,1.348990012,0.15009619,TRUE,1,0.00245098,0.002995185
1129_1334_blob_1569,552,7528.724407,0.010527661,112.9058518,33,0.000182903,0.000153496,0.416603774,0.000153496,0.611111111,0.965282442,0.964725308,8.18E-05,0.650792934,0.505092598,0.314278789,0.478309967,0.454962675,0.234966969,NA,NA,NA,NA,NA,NA,C7 acid,413,499,1649.69697,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",664,679,NA,C13H26BNO6Si,limonox_S_blob_655,609,678,1651,0.248999605,0.488153929,NA,0.452029994,0.403793639,0.664875238,0.574648451,0.461380031,0.445733594,0.671264705,0.478037696,0.111240383,NA,0.876398143,0.610645432,0.742367946,0.664341915,NYC,NA,NA,NA,1649.732915,0.932652826,0.711438862,1.103409927,FALSE,1,0.00245098,0.002402947
1221_0832_blob_1195,553,7506.170436,0.012776079,137.0194361,20,0.000182355,0.000186278,0.417358491,0.000186278,0.37037037,0.965464796,0.964911587,8.15E-05,0.500989904,-0.100313891,0.528114869,0.047344907,0.505449322,-0.108240693,NA,NA,NA,NA,NA,NA,C7 acid,462,556,1740.243902,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",674,685,NA,C13H26BNO6Si,limonox_S_blob_593,624,637,1732,0.740937425,0.386406337,NA,0.0666653,0.067274989,0.67652532,0.482436476,0.52022895,0.47047055,0.791117509,0.719965892,0.659981381,NA,0.960906317,0.525113138,0.590141558,0.774290595,NYC,NA,NA,NA,1740.169623,0.375876644,0.750439229,0.44469497,FALSE,1,0.00245098,0.00291615
1128_1901_blob_868,556,7431.303396,0.011365118,121.8873203,8,0.000180536,0.000165706,0.419622642,0.000165706,0.148148148,0.96600825,0.96544741,8.07E-05,-0.179976551,0.751613744,0.550477382,0.492868823,0.637548741,0.288925844,NA,NA,NA,NA,NA,NA,"cis-Vaccenic Acid, TMS",399,401,2262.903226,2259,"Thiourea, 1-(2-chlorophenyl)-3-(pyridin-3-yl)-",627,655,NA,C12H10ClN3S,bcp_ox_L_blob_18,352,504,NA,0.933289431,0.614456278,NA,1,0.381691927,0.685971562,-0.134642581,0.175182205,0.310788093,0.535840356,0.80915476,0.696348674,NA,0.920843867,0.973550875,-0.335306552,0.909139763,A,NA,NA,NA,2264.056452,0.356000211,0.976362738,0.421179409,FALSE,1,0.00245098,0.002594097
1202_0046_blob_1756,562,7260.14215,0.011657614,125.0242469,30,0.000176378,0.000169971,0.424150943,0.000169971,0.555555556,0.967077629,0.966565984,7.89E-05,0.348833363,0.52191282,0.399290137,0.090756278,0.512276072,0.403074815,NA,NA,NA,NA,NA,NA,"cis-Vaccenic Acid, TMS",513,535,2262.903226,2259,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",695,745,NA,C13H26BNO6Si,limonox_S_blob_687,439,599,NA,0.304382583,0.254089396,NA,-0.184138833,0.068413021,0.497648549,0.298110559,0.329941236,0.188369189,0.498905269,0.533361686,0.012582439,NA,0.814700897,0.439525996,0.536190178,0.673387192,NYC,NA,NA,NA,2264.073821,0.313425561,0.976370229,0.370809873,FALSE,1,0.00245098,0.002660859
1221_0832_blob_1155,564,7078.251881,0.010164213,109.0079873,10,0.000171959,0.000148197,0.425660377,0.000148197,0.185185185,0.96742341,0.966906171,7.69E-05,0.205224503,-0.411480124,0.273789755,-0.168000333,0.14081383,-0.222006426,NA,NA,NA,NA,NA,NA,C7 acid,496,612,1877.852349,NA,"a-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(butylboronate)",648,667,NA,C17H34B2O6Si,limonox_S_blob_697,609,684,1877,0,-0.144631798,NA,0,0,0.130052048,0.581000409,0.381872552,-1,0.017398607,0.124752242,0,NA,1,0,0.172409711,-0.472043231,NYC,NA,NA,NA,1878.114253,0.383761812,0.809927144,0.454023813,FALSE,1,0.00245098,0.002319989
1128_1901_blob_1306,565,7072.634775,0.006684586,71.69008622,12,0.000171823,9.75E-05,0.426415094,9.75E-05,0.222222222,0.967595232,0.967003633,7.68E-05,0.468091205,0.166405184,-0.689088326,0.017520493,-0.054847857,-0.237808509,NA,NA,NA,NA,NA,NA,octadecanal,242,554,2086.764706,2056,"i-Propyl 6,9,12-hexadecatrienoate",692,723,NA,C19H32O2,bcp_ox_L_blob_989,599,657,2087,0,0.210370714,NA,0,-0.118387719,0.467327578,0.42050545,0.252841887,0.170105629,0.700154924,0.618441898,0,NA,0.868870613,1,0.118680452,0.633204801,NYC,NA,NA,NA,2087.400145,1.28180051,0.900180612,1.516482198,FALSE,1,0.00245098,0.001525762
1202_0046_blob_1489,569,6941.836856,0.011246631,120.616584,23,0.000168645,0.000163978,0.429433962,0.000163978,0.425925926,0.968273915,0.967709313,7.54E-05,0.274922128,0.176277069,0.394133582,0.311924587,0.429962585,0.073846317,NA,NA,NA,NA,NA,NA,sinapinaldehyde,641,678,2033.823529,2032,"Chromone, 5-hydroxy-6,7,8-trimethoxy-2,3-dimethyl-",625,644,NA,C14H16O6,bcp_ox_L_blob_771,516,556,2035,-0.108395801,0.681110443,NA,0.462954053,0.835342434,0.692653042,0.129795619,0.223691493,0.133999,0.435039385,0.107557133,0.563100888,NA,0.54528087,0.128834059,0.298711641,0.298896548,NYC,NA,NA,NA,2033.160936,0.952550782,0.876790231,1.126950951,FALSE,1,0.00245098,0.002567052
1202_1412_blob_1369,570,6932.017006,0.011159766,119.6849795,11,0.000168406,0.000162712,0.430188679,0.000162712,0.203703704,0.968442321,0.967872025,7.53E-05,0.287334981,-0.112863285,0.687388957,-0.381812402,0.351337421,-0.181684374,NA,NA,NA,NA,NA,NA,C7 acid,379,505,1879.194631,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",698,731,NA,C13H26BNO6Si,limonox_S_blob_649,613,723,1868,0.060172766,-0.122300948,NA,-0.2604577,-0.20044002,0.077287834,-0.002231304,-0.137998492,-0.213814967,0.453490322,0.495409921,-0.117919301,NA,0.173297416,0.371068971,0,0.576436363,NYC,NA,NA,NA,1878.192042,1.218591508,0.80996069,1.441700416,FALSE,1,0.00245098,0.002547225
