Compound.Name,anthrovol,bbvol,cluster_vol.z1,cluster_vol.z3,cluster_vol.z4,cluster_vol.z5,cluster_vol.z6,cluster_vol.z7,cluster_vol.z8,cluster_vol.z9,cluster_vol.z10,cluster_vol.z11,cluster_vol.z12,cluster_vol.z13,AMS_PMF_1,AMS_PMF_2,AMS_PMF_3,AMS_PMF_4,AMS_PMF_5,AMS_PMF_6,cluster,max_corr,assigned_cluster
AMS_PMF_2,0.718508959,0.512838148,0.660442727,0.521123923,0.026570973,0.039820573,0.371092748,0.114916603,0.511664936,-0.062027709,0.54123872,0.729392467,0.698267831,0.650238018,0.565721488,1,0.158294374,0.179606131,0.310338621,0.155814835,NA,cluster_vol.z11,11
1128_1901_blob_1019,0.32581489,0.117286799,0.277084231,0.301398809,0.135420596,0.019824584,0.039897095,0.390460465,0.28803942,0.069197297,0.137374114,0.318458602,0.433755908,0.266976487,0.256254786,0.311998064,0.159455588,-0.152497768,-0.0241095,-0.155502913,NA,cluster_vol.z12,12
1128_1901_blob_1153,0.921447838,0.325791721,0.662868796,0.303524887,-0.025559199,0.157199041,0.031778666,0.209976306,0.445805601,-0.141813831,0.367762432,0.846892244,0.86531389,0.60799911,0.598989377,0.746493347,0.201633302,-0.008105689,0.155791981,-0.006687103,NA,cluster_vol.z12,12
1128_1901_blob_1156,0.597264989,0.450363253,0.612921711,0.525793547,-0.335858422,0.523705233,0.338838817,-0.067774929,0.62751608,-0.216443012,0.491691098,0.722103058,0.76434123,0.706011649,0.748847863,0.532663811,0.46521863,0.235922624,0.464081405,0.056825291,NA,cluster_vol.z12,12
1128_1901_blob_1215,0.568853777,0.062824811,0.54934046,0.22304105,-0.028323733,0.314298793,-0.001592242,0.056456871,0.369159164,-0.059399353,0.101785533,0.598072376,0.728859226,0.48160561,0.526858963,0.402272849,0.187666685,-0.182268505,-0.012521335,-0.194301816,NA,cluster_vol.z12,12
1128_1901_blob_1279,0.415035036,0.120962835,0.479773387,0.333329372,-0.005615054,0.456071578,0.046919659,0.062036706,0.534027791,0.098453522,0.142448773,0.597743001,0.6052434,0.572566318,0.634100619,0.270957604,0.193861731,-0.102399856,0.181729141,-0.081064569,NA,cluster_vol.z12,12
1128_1901_blob_1451,0.692936374,0.089746843,0.522597248,0.32909334,-0.070984191,0.37566301,-0.018465784,0.242506857,0.499741475,-0.108286952,0.131253351,0.735614661,0.832295593,0.620495546,0.63884806,0.431710405,0.399816296,-0.147050653,0.141166349,-0.156937778,NA,cluster_vol.z12,12
1128_1901_blob_1492,0.62962495,0.037332245,0.682980162,0.19689706,-0.054580271,0.357288577,-0.037128589,0.169692644,0.399686524,-0.074062598,0.08427593,0.669319273,0.792403287,0.459505085,0.648779761,0.456038833,0.122317421,-0.124272315,0.03388343,-0.125614139,NA,cluster_vol.z12,12
1128_1901_blob_1714,0.663584461,0.152430446,0.462037845,0.26233047,-0.035751939,0.429702342,-0.027693039,0.212752316,0.551820965,-0.108963841,0.192799523,0.693462083,0.805361496,0.51529293,0.632051094,0.442432637,0.372882876,-0.051129719,0.199533798,-0.128454838,NA,cluster_vol.z12,12
1128_1901_blob_1778,0.82361611,0.195079632,0.740219256,0.178774838,-0.083564448,0.257599637,-0.077622477,0.110232455,0.356374525,-0.140995066,0.242822054,0.742457672,0.752064367,0.501835749,0.573005477,0.592511134,0.0651509,-0.037769822,0.098832428,-0.055276389,NA,cluster_vol.z12,12
1128_1901_blob_620,0.722827368,0.423072806,0.735158295,0.456835898,-0.165037915,0.4285123,0.221876668,-0.028523207,0.64766562,-0.02423923,0.466012553,0.842201216,0.858478365,0.683331169,0.884710021,0.620276162,0.159766825,0.078507881,0.348061975,-0.013514377,NA,cluster_vol.z12,12
1128_1901_blob_673,0.747679502,0.475306687,0.640108614,0.589041219,-0.344812694,0.400000942,0.39205674,-0.066815332,0.544493776,-0.236520957,0.527991034,0.807555388,0.827028566,0.794846008,0.679493295,0.740676664,0.498470556,0.205057213,0.459745227,0.018762077,NA,cluster_vol.z12,12
1128_1901_blob_735,0.75584161,0.282683858,0.63137345,0.16390585,0.065838139,0.021775819,0.022109622,0.223905926,0.316896879,-0.158568482,0.311998322,0.654081292,0.680557942,0.430567617,0.425893084,0.763359911,-0.011244753,0.014896752,0.023728425,0.078002766,NA,cluster_vol.z12,12
1128_1901_blob_844,0.775520619,0.136145547,0.60781725,0.081564735,-0.106866936,0.08847444,-0.109059769,0.084783228,0.185129321,-0.189996119,0.180943286,0.608189546,0.666585897,0.358543177,0.380954101,0.515671382,0.109958413,-0.035293038,0.019411938,-0.130099525,NA,cluster_vol.z12,12
1128_1901_blob_896,0.524495182,0.251344573,0.437701573,0.506655335,-0.241238092,0.507301825,0.309881004,-0.004821225,0.532287498,-0.146974386,0.297353432,0.64878873,0.678262079,0.562857416,0.734638691,0.386021146,0.512510561,0.104004144,0.434484938,-0.047774152,NA,cluster_vol.z12,12
1128_1901_blob_991,0.778636171,0.159538923,0.402123853,0.246565729,-0.179213198,0.081175005,0.011411633,0.21201445,0.212869433,-0.17246066,0.20763216,0.661733061,0.662526387,0.451696078,0.359338605,0.502861816,0.336060375,-0.009693549,0.142555058,-0.101082659,NA,cluster_vol.z12,12
1129_1334_blob_1034,0.537376404,0.109111676,0.523974978,0.07426827,0.005753598,0.135325638,-0.078531075,0.389275037,0.317059651,-0.121925848,0.14608368,0.501487843,0.543583541,0.270190569,0.381144215,0.480001778,-0.03356111,-0.053674766,-0.000302812,-0.084573748,NA,cluster_vol.z12,12
1129_1334_blob_1051,0.677037157,0.135226135,0.353801276,-0.005539825,-0.118360858,0.041859437,-0.143061112,0.014200401,0.078142538,-0.183285551,0.172707833,0.487486714,0.524237172,0.2346192,0.224587557,0.408879719,0.11771303,0.024238199,0.013403415,-0.096887477,NA,cluster_vol.z12,12
1129_1334_blob_1075,0.77792553,0.15636583,0.607705912,0.05183329,-0.105193416,0.208388936,-0.123751271,0.113460377,0.293193054,-0.159850297,0.202040479,0.669666001,0.731053603,0.377371266,0.489169958,0.528252438,0.086642963,-0.024564222,0.04418043,-0.106029386,NA,cluster_vol.z12,12
1129_1334_blob_1107,0.664077563,0.107089288,0.340603916,-0.018952623,-0.10778456,0.042615119,-0.14711381,0.020734151,0.064854301,-0.187538357,0.144874373,0.474321136,0.538415712,0.213397131,0.227919825,0.39814547,0.124848368,0.008298044,-0.008778105,-0.102334849,NA,cluster_vol.z12,12
1129_1334_blob_1109,0.894790092,0.364581598,0.581022701,0.325242327,-0.012409108,0.236744291,0.027289565,0.197399607,0.552056083,-0.044600782,0.400784024,0.878115091,0.894213728,0.61662557,0.657070644,0.663701212,0.282196382,0.026085089,0.230748077,0.011150046,NA,cluster_vol.z12,12
1129_1334_blob_1122,0.531128898,0.183721274,0.571470395,0.081529289,-0.051926618,0.206808904,-0.035155212,0.233614296,0.406833045,-0.058296873,0.212750115,0.557156112,0.596323379,0.37115235,0.519716312,0.459695488,-0.023414405,-0.021040067,0.083546871,-0.044428274,NA,cluster_vol.z12,12
1129_1334_blob_1136,0.46645742,0.266480227,0.584584811,0.276552174,-0.261679437,0.463229909,0.233965971,-0.081389016,0.437619825,-0.267325655,0.312832043,0.499787972,0.587625955,0.453870205,0.546245287,0.426781466,0.34500965,0.271954449,0.355989938,-0.030432797,NA,cluster_vol.z12,12
1129_1334_blob_1177,0.694044089,0.086601494,0.523853971,0.022516559,-0.031975955,0.118792376,-0.135757598,0.30202297,0.238771988,-0.187414813,0.132359545,0.573927745,0.679586865,0.265589541,0.391625527,0.525465424,0.048643573,-0.059906009,-0.040246392,-0.120161996,NA,cluster_vol.z12,12
1129_1334_blob_1179,0.666031369,0.16456054,0.344821409,-0.013646947,-0.139155258,0.051736759,-0.117569451,-0.003079483,0.080105129,-0.201242818,0.201627366,0.482582338,0.519084566,0.235990524,0.225907816,0.419572968,0.13113521,0.09083218,0.054505405,-0.079147123,NA,cluster_vol.z12,12
1129_1334_blob_1204,0.716744169,0.297863381,0.558678443,0.483536309,-0.329565615,0.488716518,0.155925837,-0.050055985,0.536870526,-0.20257007,0.353994622,0.75556762,0.813997751,0.662815123,0.67347867,0.46050243,0.487842634,0.009844715,0.34572213,-0.200013862,NA,cluster_vol.z12,12
1129_1334_blob_1227,0.734852115,0.179273455,0.647024858,0.100289846,-0.076746678,0.215534397,-0.102970475,0.221146879,0.350262429,-0.141472122,0.224362402,0.65904158,0.660267237,0.392198081,0.471862384,0.545833766,0.02828978,-0.021012146,0.06608512,-0.09746827,NA,cluster_vol.z12,12
1129_1334_blob_1241,0.48440477,-0.039464467,0.218880665,-0.076041651,-0.040374695,0.038250576,-0.138565023,0.04644513,-0.006964329,-0.172516792,-0.007204333,0.328342547,0.504177197,0.078660109,0.201356482,0.27702348,0.134263501,-0.065159765,-0.107288271,-0.108241109,NA,cluster_vol.z12,12
1129_1334_blob_1320,0.70623327,0.149541793,0.590949804,0.063010764,-0.064565367,0.131707486,-0.099008882,0.285588312,0.283609491,-0.17838416,0.195031012,0.600613784,0.641031411,0.333089397,0.389883574,0.570807202,0.021346195,-0.02383679,0.007693848,-0.100132396,NA,cluster_vol.z12,12
1129_1334_blob_1323,0.699112134,0.124711498,0.395202703,-0.007050036,-0.079400499,0.022027363,-0.151048872,0.173533316,0.118238265,-0.203728383,0.166115161,0.514148949,0.580962038,0.227548241,0.251057697,0.478346066,0.084294066,-0.00023813,-0.021254258,-0.10938405,NA,cluster_vol.z12,12
1129_1334_blob_1331,0.614663197,0.2077647,0.320207941,0.03242738,0.198242921,-0.028536603,-0.138528714,0.35813371,0.281767273,-0.0946671,0.218279563,0.480822783,0.528480344,0.322897094,0.184010936,0.532299663,0.059989228,-0.065881986,-0.052531124,0.0213134,NA,cluster_vol.z12,12
1129_1334_blob_1384,0.521703561,0.648081603,0.449771299,0.541660539,-0.273439936,0.475736541,0.472199141,-0.153329158,0.697514053,-0.09264326,0.675155973,0.673453097,0.698647377,0.6471548,0.722789841,0.579667944,0.384145471,0.330794218,0.495985683,0.103962637,NA,cluster_vol.z12,12
1129_1334_blob_1442,0.781920542,0.140663247,0.59098634,0.050465068,-0.085762268,0.174539833,-0.137487768,0.178753349,0.266290614,-0.181796739,0.188757577,0.652042222,0.709486956,0.345547256,0.437668073,0.542921882,0.077316384,-0.030475707,0.019138422,-0.117571304,NA,cluster_vol.z12,12
1129_1334_blob_1496,0.794019122,0.411918525,0.477213116,0.44088613,-0.317107334,0.446142525,0.193766708,-0.0320742,0.509996951,-0.095261919,0.465114999,0.813122804,0.8224557,0.597129154,0.661855907,0.50022201,0.47171017,0.117655459,0.37871128,-0.079491639,NA,cluster_vol.z12,12
1129_1334_blob_1502,0.419107947,0.101868278,0.356020396,0.37146163,-0.060305055,0.358080175,0.069551018,0.235987976,0.455660245,0.054441343,0.132234892,0.593296755,0.606739941,0.528819197,0.597169753,0.299494033,0.239528222,-0.058953064,0.207666511,-0.048109096,NA,cluster_vol.z12,12
1129_1334_blob_1609,0.708375247,0.162022237,0.403978925,0.010664759,-0.098181256,0.023715196,-0.143675687,0.141326595,0.129089709,-0.193991636,0.202210064,0.524212909,0.55074978,0.254713834,0.24135982,0.479405348,0.079205907,0.023981857,0.012667742,-0.099821516,NA,cluster_vol.z12,12
1129_1334_blob_1677,0.680615653,0.154675014,0.360382647,0.004343993,-0.125080515,0.040939013,-0.13883747,0.009285069,0.087202742,-0.178563183,0.191606255,0.492874944,0.509252909,0.248127853,0.220177348,0.413170598,0.111449931,0.035714782,0.029551636,-0.09204452,NA,cluster_vol.z12,12
1129_1334_blob_1678,0.663106266,0.232890753,0.320770135,0.232683622,-0.159296099,0.05979757,0.064333335,0.039061738,0.232901543,-0.076553076,0.268840645,0.580083842,0.626947976,0.315058794,0.352110682,0.413930404,0.344507253,0.099819727,0.164319714,-0.047787103,NA,cluster_vol.z12,12
1129_1334_blob_1690,0.673961491,0.161960067,0.416636518,0.02020156,-0.061712444,0.002150237,-0.134039435,0.272074464,0.166498313,-0.191153384,0.201780606,0.511648831,0.53957952,0.242991468,0.240532814,0.5091371,0.03392629,0.012912607,-0.00134562,-0.097306345,NA,cluster_vol.z12,12
1129_1334_blob_1750,0.761909889,0.159933387,0.521872805,0.036940577,-0.085851019,0.098576303,-0.141526014,0.201927575,0.218891115,-0.192121853,0.20544297,0.607155219,0.64727393,0.310952759,0.352793457,0.538364125,0.066719534,-0.005034125,0.015863834,-0.110873705,NA,cluster_vol.z12,12
1129_1334_blob_1768,0.511353276,0.1148568,0.202249045,0.269790386,-0.151178693,0.122715023,0.079930645,0.091197928,0.224855178,-0.047088897,0.143361142,0.501143168,0.558705431,0.352021256,0.363984076,0.266027385,0.435251794,0.030147843,0.180237289,-0.042448496,NA,cluster_vol.z12,12
1129_1334_blob_601,0.794803666,0.183193744,0.618874485,0.052827977,-0.064188706,0.166179917,-0.125064077,0.18817416,0.302012166,-0.165311884,0.226923453,0.676544276,0.728973649,0.38726804,0.468749962,0.588077716,0.049763902,-0.01847679,0.0327118,-0.054558325,NA,cluster_vol.z12,12
1129_1334_blob_623,0.808076807,0.231127223,0.670727089,0.08536952,-0.089343789,0.216444867,-0.105403507,0.116213451,0.352607683,-0.135701642,0.272782387,0.714299429,0.720370378,0.452990284,0.514452611,0.587892742,0.045063055,0.003477911,0.088639476,-0.031526281,NA,cluster_vol.z12,12
1129_1334_blob_675,0.80044537,0.208665783,0.613328278,0.066329835,-0.117541422,0.17681225,-0.120503547,0.135904421,0.306202643,-0.160684194,0.253648775,0.684019782,0.703709069,0.400752563,0.463750591,0.558898487,0.067345999,0.006448759,0.073227112,-0.096888698,NA,cluster_vol.z12,12
1129_1334_blob_686,0.768643538,0.201394885,0.542483746,0.118590572,-0.09939137,0.11283601,-0.072795347,0.28627854,0.314084452,-0.152228554,0.244782337,0.682051484,0.733689558,0.41501121,0.478422418,0.577360133,0.113142161,0.001262658,0.083660265,-0.090479251,NA,cluster_vol.z12,12
1129_1334_blob_725,0.763538375,0.221074008,0.664388004,0.089598738,-0.125639759,0.251513883,-0.089470968,0.086870556,0.377543671,-0.116456585,0.262634785,0.703357405,0.716276728,0.450140356,0.551400929,0.535004752,0.058210426,0.001602823,0.110500944,-0.079315112,NA,cluster_vol.z12,12
1129_1334_blob_812,0.826616732,0.209670353,0.548473777,0.118276036,-0.145278596,0.175822156,-0.100223504,0.117225386,0.301109474,-0.157218457,0.25574311,0.722683887,0.764490407,0.451942509,0.500494684,0.550424684,0.163990301,0.006611684,0.108457362,-0.098135102,NA,cluster_vol.z12,12
1129_1334_blob_938,0.722582484,0.136351051,0.378868961,0.172703226,-0.233610209,0.202268515,0.006543862,-0.003728826,0.155809073,-0.260698841,0.185566266,0.568736565,0.660693425,0.371744245,0.379992375,0.417717376,0.393167584,-0.002467032,0.128465757,-0.128655921,NA,cluster_vol.z12,12
1129_1334_blob_947,0.670071797,0.117934724,0.346162712,-0.013896364,-0.111970959,0.042397758,-0.145815795,0.018289795,0.069999496,-0.186230133,0.155666142,0.480085156,0.533913111,0.221792749,0.22702661,0.402863989,0.122345184,0.01435709,-0.00037969,-0.100435245,NA,cluster_vol.z12,12
1129_1334_blob_991,0.770096188,0.212884642,0.630621976,0.078783001,-0.094759946,0.174598381,-0.108127815,0.21555862,0.343855702,-0.150594303,0.256962209,0.678025316,0.69328404,0.402136802,0.475080649,0.574454168,0.033964917,-0.000236218,0.072271713,-0.091632832,NA,cluster_vol.z12,12
1129_1334_blob_996,0.679232607,0.239777002,0.391025398,0.507069883,-0.266252271,0.265146218,0.177990294,-0.013496238,0.355182204,-0.138149928,0.28776863,0.704603603,0.734361092,0.630365132,0.585770296,0.410505631,0.55826713,0.038129507,0.349298441,-0.084987152,NA,cluster_vol.z12,12
1202_0046_blob_1087,0.333360312,-0.113226723,0.099903663,-0.090606989,-0.274055493,0.124793389,-0.148411566,-0.110802955,-0.097143302,-0.35566553,-0.081777659,0.162098896,0.221977057,0.083028589,-0.003969716,0.072381376,0.18386318,-0.130662658,-0.119636661,-0.168361909,NA,cluster_vol.z12,12
1202_0046_blob_1456,0.656214215,0.32197594,0.536349332,0.283005489,0.110433851,0.212998,0.132288315,0.179877698,0.500909242,-0.144790725,0.344702476,0.66311623,0.731296614,0.5091999,0.552802671,0.683787817,0.166462871,0.03263667,0.17358547,0.039765522,NA,cluster_vol.z12,12
1202_0046_blob_1551,0.660451901,0.071967592,0.481836847,-0.000234851,-0.060040734,-0.003192721,-0.130790761,0.212361177,0.108964172,-0.205809569,0.11473271,0.48634943,0.598202732,0.219600776,0.259712542,0.487657949,0.055085378,-0.040400232,-0.076660434,-0.129456565,NA,cluster_vol.z12,12
1202_0046_blob_1670,0.354893607,0.119732274,0.193125322,0.054750806,0.123712437,0.155004884,0.03093692,0.0952361,0.279805618,-0.001448376,0.144217403,0.353786952,0.482234475,0.009999071,0.399047859,0.28205482,0.067209577,0.032070184,0.048410361,-0.028380893,NA,cluster_vol.z12,12
1202_1412_blob_1051,0.586734782,0.455340701,0.422855407,0.52914905,-0.30788257,0.584700134,0.331768996,-0.121470191,0.655791857,-0.097241005,0.502690858,0.69731287,0.751024967,0.556263826,0.691459646,0.442723441,0.636170976,0.352843413,0.556118496,0.045913645,NA,cluster_vol.z12,12
1202_1412_blob_1219,0.841574624,0.317894776,0.523196791,0.423661892,-0.167557165,0.323614037,0.119873478,0.041870628,0.507814901,-0.055181705,0.369014453,0.872322761,0.887776662,0.599380223,0.737059801,0.557770792,0.381386609,0.047609455,0.320610603,-0.063800381,NA,cluster_vol.z12,12
1202_1412_blob_1241,0.692771793,0.28763067,0.695031483,0.315111511,0.046883879,0.287628904,0.107246501,0.173003614,0.570560901,-0.031736368,0.31711411,0.759217581,0.802596939,0.593159751,0.709325337,0.660266469,0.104964681,-0.036157099,0.169733507,0.038265367,NA,cluster_vol.z12,12
1202_1412_blob_1344,0.46308511,0.487372229,0.139461496,0.513688823,-0.19775421,0.279555486,0.45228212,-0.135330344,0.478163211,0.009690299,0.513061667,0.581126389,0.588820932,0.493507841,0.563392829,0.460782092,0.471194573,0.291224784,0.51655491,-0.002455042,NA,cluster_vol.z12,12
1202_1412_blob_1369,0.546777499,0.023265112,0.27657958,0.271714157,-0.318387888,0.285241973,0.082303743,-0.049953348,0.079925536,-0.287548219,0.069247483,0.46375356,0.49430176,0.408790745,0.2259544,0.32606311,0.533509426,-0.074488124,0.161602034,-0.12874703,NA,cluster_vol.z12,12
1202_1412_blob_1448,0.59499197,0.085652653,0.194652436,0.442124573,-0.21680447,0.21331071,0.112684443,0.006474193,0.20644333,-0.108443584,0.129943224,0.607397526,0.626961081,0.541659534,0.453240033,0.303424237,0.53024238,-0.068845506,0.259401361,-0.086690427,NA,cluster_vol.z12,12
1202_1412_blob_1459,0.657008845,0.080840008,0.340458293,0.324681667,-0.218469858,0.196993669,0.07924733,0.039091449,0.217983713,-0.1388343,0.125418646,0.626841537,0.6479912,0.49614449,0.430298289,0.344938564,0.494157872,-0.058575648,0.18363907,-0.104076331,NA,cluster_vol.z12,12
1202_1412_blob_1563,0.511079486,0.097165743,0.466881924,0.163795855,0.025782778,0.452905183,0.002888696,-0.047647414,0.436414816,0.01560567,0.134714529,0.592521236,0.715858785,0.307756512,0.68372255,0.333703376,0.109842471,-0.048508612,0.095952953,-0.074284619,NA,cluster_vol.z12,12
1202_1412_blob_1579,0.536932742,0.094668637,0.285023687,0.340238504,-0.087533869,0.338218981,0.048737905,0.098289264,0.377644367,0.022510026,0.130039937,0.641525214,0.712931083,0.494815509,0.606165504,0.298888438,0.363529586,-0.038389945,0.205188131,-0.063453449,NA,cluster_vol.z12,12
1202_1412_blob_1671,0.587612841,0.278280494,0.564235179,0.243651696,-0.070251487,0.371001912,0.056915904,0.103283898,0.579167766,0.046602904,0.308350263,0.717521612,0.737473581,0.523667894,0.748816441,0.455537105,0.10493146,0.026519751,0.24392375,-0.016645968,NA,cluster_vol.z12,12
1202_1412_blob_1846,0.48440477,-0.039464467,0.218880665,-0.076041651,-0.040374695,0.038250576,-0.138565023,0.04644513,-0.006964329,-0.172516792,-0.007204333,0.328342547,0.504177197,0.078660109,0.201356482,0.27702348,0.134263501,-0.065159765,-0.107288271,-0.108241109,NA,cluster_vol.z12,12
1213_2145_blob_1000,0.437257642,0.143862486,0.49861549,0.321432705,0.029870743,0.475128992,0.063258543,0.172393455,0.58700653,0.085493958,0.173893394,0.631576137,0.659037143,0.489916827,0.713180979,0.344080764,0.124782621,-0.069041015,0.187934633,-0.056658792,NA,cluster_vol.z12,12
1213_2145_blob_1004,0.402615056,0.111732967,0.514457843,0.201291103,0.010465287,0.498419153,0.041668059,-0.073075709,0.483612318,0.067344647,0.141486933,0.543739636,0.587171374,0.349329231,0.676701541,0.269683316,0.061606433,-0.044666524,0.147104044,-0.043603496,NA,cluster_vol.z12,12
1213_2145_blob_1085,0.291553408,0.309049906,0.260819535,0.192944559,-0.191319553,0.431577046,0.219575106,-0.083016038,0.400873719,-0.11693005,0.339174664,0.382774092,0.546904254,0.214981353,0.501158111,0.298406119,0.350117801,0.396410985,0.336757025,0.031619089,NA,cluster_vol.z12,12
1213_2145_blob_1254,0.464389454,0.050118599,0.408092919,0.182526485,0.301394432,0.027693593,-0.192908162,0.435071291,0.35169343,0.153316545,0.062699879,0.396113084,0.445447257,0.272135251,0.146302785,0.4071051,0.080025155,-0.213008455,-0.115367742,-0.155541616,NA,cluster_vol.z12,12
1213_2145_blob_637,0.5770875,-0.019716973,0.364764763,-0.042798885,-0.029689103,0.104159612,-0.141785091,0.144872114,0.101127394,-0.181023076,0.019960534,0.442512919,0.622418794,0.153486349,0.320355467,0.375934041,0.112858551,-0.087523427,-0.09843459,-0.122342567,NA,cluster_vol.z12,12
1213_2145_blob_786,0.212616391,0.311939419,0.111154085,0.200246228,-0.005164283,0.27220784,0.248793959,0.093130837,0.347081086,-0.089846632,0.325323491,0.326031051,0.471008589,0.211523763,0.388844905,0.413188235,0.254055469,0.387045213,0.253679033,0.238170377,NA,cluster_vol.z12,12
1213_2145_blob_787,0.48440477,-0.039464467,0.218880665,-0.076041651,-0.040374695,0.038250576,-0.138565023,0.04644513,-0.006964329,-0.172516792,-0.007204333,0.328342547,0.504177197,0.078660109,0.201356482,0.27702348,0.134263501,-0.065159765,-0.107288271,-0.108241109,NA,cluster_vol.z12,12
1213_2145_blob_882,0.57300581,0.004541485,0.287939695,-0.05969179,-0.046193371,0.031510803,-0.149984329,0.115668108,0.036741775,-0.193279653,0.041665459,0.40233192,0.560085527,0.124217647,0.229942817,0.361282683,0.119486211,-0.053850189,-0.093669337,-0.115839288,NA,cluster_vol.z12,12
1213_2145_blob_906,0.690812055,0.148401422,0.432245152,-0.001650938,0.047924753,-0.02305793,-0.141552554,0.299391844,0.144820071,-0.191200703,0.182041692,0.509273972,0.572273511,0.250971583,0.235782203,0.58208828,-0.001131059,-0.013934581,-0.061417448,0.048863301,NA,cluster_vol.z12,12
1213_2145_blob_956,0.318351267,0.057473125,0.475030743,0.204030711,-0.036653116,0.479872021,0.013698259,-0.068675156,0.411732133,0.057168476,0.083348696,0.472400166,0.494854271,0.399903841,0.586893064,0.20869636,0.040085843,-0.080977204,0.114700289,-0.054376832,NA,cluster_vol.z12,12
1221_0832_blob_1073,0.330246111,0.374886651,0.210695308,0.289808253,0.007460764,0.121621798,0.235688477,0.091740621,0.488148825,0.109377677,0.393194648,0.458556691,0.568269235,0.200707853,0.499707482,0.393059534,0.111578659,0.175895349,0.194246941,0.029043121,NA,cluster_vol.z12,12
1221_0832_blob_563,0.548341377,0.0461265,0.271760727,0.004683228,0.111250622,0.035312505,-0.151763612,0.345737777,0.169418976,-0.16055508,0.073033082,0.418027735,0.595591165,0.215703252,0.245522192,0.462599221,0.064958313,-0.164331962,-0.145658864,-0.032661727,NA,cluster_vol.z12,12
1221_0832_blob_672,0.90384468,0.286891519,0.639998964,0.343702632,-0.097358286,0.239548569,0.076480652,0.147575475,0.46507795,-0.115772574,0.334278477,0.859100251,0.886391723,0.597422117,0.651004305,0.651918945,0.31141141,-0.010790596,0.19818499,-0.063538669,NA,cluster_vol.z12,12
1221_0832_blob_681,0.704512584,0.496622398,0.517722504,0.618517449,-0.138363733,0.404700873,0.343927351,0.039720513,0.705107853,-0.008874123,0.532777693,0.839710677,0.881317857,0.710139547,0.844900291,0.579052617,0.550730469,0.216332327,0.518995058,0.045126395,NA,cluster_vol.z12,12
1221_0832_blob_694,0.824528831,0.19163013,0.600312567,0.05899592,0.012750758,0.148475788,-0.145143513,0.207334206,0.302766187,-0.161619834,0.230472657,0.680812305,0.724838928,0.406279925,0.419273127,0.616530119,0.065251194,-0.039293885,0.007059571,-0.017831151,NA,cluster_vol.z12,12
1221_0832_blob_698,0.296135565,0.078906335,0.143224518,0.058484191,0.218449117,-0.100154474,0.124421725,0.112196108,-0.023706275,-0.087387001,0.083549146,0.141513741,0.255521979,0.101040023,-0.052438793,0.526633557,0.011527627,-0.047714534,-0.170479923,0.091848852,NA,cluster_vol.z12,12
1221_0832_blob_739,0.873727813,0.294724672,0.589025547,0.289876564,-0.084929328,0.206422327,0.060189356,0.133955078,0.438484447,-0.098487155,0.338261156,0.822329508,0.866257513,0.546480368,0.627265752,0.641453715,0.261300061,0.016225223,0.180855768,-0.04665667,NA,cluster_vol.z12,12
1221_0832_blob_797,0.795815703,0.269316321,0.541912649,0.07404614,-0.127085684,0.094385401,-0.091015422,0.125729002,0.289054068,-0.162745689,0.308933758,0.667260946,0.67612153,0.402299828,0.426958473,0.580637869,0.070983872,0.043420904,0.09965155,-0.081229202,NA,cluster_vol.z12,12
1221_0832_blob_815,0.433642933,0.214438155,0.307767491,0.268003218,0.003207999,0.517121348,0.15472907,0.065998327,0.501982411,-0.179120553,0.243522372,0.469094124,0.595764542,0.405048227,0.566268201,0.39223171,0.31671145,0.083284547,0.219051083,0.004031712,NA,cluster_vol.z12,12
1221_0832_blob_864,0.798569216,0.165280196,0.668008588,0.184884908,-0.13841878,0.320784428,-0.027297669,0.101644276,0.39547206,-0.144406002,0.213528639,0.745446954,0.800075681,0.507943578,0.583950507,0.522802093,0.252843296,-0.012478189,0.1438108,-0.104633328,NA,cluster_vol.z12,12
1221_0832_blob_894,0.527990649,0.066147927,0.247675272,0.00868636,0.161698295,0.017538819,-0.11947572,0.282326196,0.193228397,-0.132767394,0.085634492,0.421259856,0.594352865,0.213208846,0.250956782,0.458562833,0.085563406,-0.113375371,-0.126256492,-0.093550025,NA,cluster_vol.z12,12
1221_0832_blob_895,0.684705524,0.134133735,0.562002807,0.26060691,0.003204818,0.240314025,-0.016948712,0.120560291,0.340392169,-0.150580405,0.169883174,0.651196037,0.683897885,0.492191495,0.554880779,0.515817807,0.209168753,-0.124519854,0.127826794,0.000313678,NA,cluster_vol.z12,12
1221_0832_blob_966,0.52318716,0.049132775,0.227379165,0.078601546,0.048550628,0.015591051,-0.074280428,0.099178878,0.0945318,-0.185198482,0.074089647,0.405268945,0.529517143,0.257443755,0.210427825,0.396984102,0.223415041,-0.103571069,-0.051312059,-0.033448929,NA,cluster_vol.z12,12
1221_0832_blob_987,0.572982136,0.082643608,0.504228419,0.164695423,0.164349443,0.29608607,-0.127655262,0.234424065,0.44092041,-0.030490303,0.109396865,0.607121769,0.734542335,0.432397518,0.545577205,0.535255485,0.043736437,-0.159910666,-0.022095724,-0.019759305,NA,cluster_vol.z12,12
cluster_vol.z12,0.827087437,0.410006906,0.648675119,0.527537297,-0.080183833,0.456138565,0.187183614,0.116486795,0.706963442,-0.058690954,0.456589127,0.914879212,1,0.725404376,0.853744592,0.698267831,0.418533801,0.089840051,0.344680366,-0.021560473,NA,cluster_vol.z12,12
