PMF_factor_1,PMF_factor_2,PMF_factor_3,PMF_factor_4,PMF_factor_5,PMF_factor_6,time_start,time_end,time_start_num,,,
0.14629157,0.14641736,0.45462191,0.07995943,0.22690116,0.048761789,56:01.3,59:01.5,41682.96,,,
0.143281,0.62428421,0.27577901,0.15571843,0.093563788,0.040866379,00:01.5,03:01.1,41683.92,,,
0.19603793,0.52330965,0.27709085,0.15876165,0.099643141,0.026545886,08:01.8,11:01.3,41683.92,,,
0.16266213,0.5462572,0.34628794,0.12793,0.10827221,0.025890673,16:01.8,19:01.3,41683.93,,,
0.16982956,0.60797626,0.30198142,0.13702814,0.065394759,0.055330344,24:01.6,27:01.2,41683.93,,,
0.19753058,0.47830215,0.2993038,0.12686649,0.065811172,0.055172458,32:02.5,35:02.1,41683.94,,,
0.14081986,0.56797737,0.25923523,0.044765159,0.1020845,0.020115193,40:01.7,43:01.6,41683.94,,,
0.15286608,0.55685782,0.27161643,0.12825328,0.10848764,0.033165015,48:01.5,51:01.4,41683.95,,,
0.19437443,0.56787264,0.28694236,0.17952035,0.037766326,0.042541936,56:01.5,59:01.2,41683.96,,,
0.25119069,1.3395278,0.27395907,0.12825207,0.12427635,0.067014232,00:01.2,03:01.2,41684.92,,,
0.25712201,1.3185443,0.21064849,0.20076022,0.10630608,0.078769073,08:01.5,11:01.1,41684.92,,,
0.27765837,1.2739249,0.20907606,0.14087936,0.14842549,0.052403074,16:01.2,19:01.3,41684.93,,,
0.27525643,1.3528014,0.20841992,0.1259325,0.16551486,0.055498481,24:01.5,27:01.1,41684.93,,,
0.2750248,1.2522007,0.23993407,0.21900506,0.12901692,0.044933919,32:01.4,35:01.0,41684.94,,,
0.28886852,1.364385,0.18283421,0.17868364,0.10504764,0.061812639,40:01.3,43:01.0,41684.94,,,
0.28947958,1.4321586,0.15635499,0.16388065,0.17930444,0.042478316,48:01.3,51:01.0,41684.95,,,
0.28551358,1.5487357,0.16729936,0.12133322,0.12193664,0.085505217,56:01.3,59:01.0,41684.96,,,
0.22020851,0.21466242,0.10074557,0.14334743,0.073252857,0.022171628,00:01.7,03:01.6,41685.92,,,
0.18092349,0.42906177,0.037396312,0.10310165,0.18656835,0.052895792,08:01.5,11:01.5,41685.92,,,
0.22287686,0.43885162,0.071511216,0.066589549,0.065589428,0.00494198,16:01.6,19:01.6,41685.93,,,
0.24207149,0.44494373,0.12152814,0.11241979,0.044965189,0.033893917,24:01.5,27:01.6,41685.93,,,
0.23739208,0.49897692,0.076637425,0.079473928,0.13849778,0.04937692,32:01.5,35:01.6,41685.94,,,
0.30925864,0.40659872,0.060491659,0.048499342,0.11944357,0.018884486,40:01.6,43:01.6,41685.94,,,
0.28279585,0.65032649,0.044649743,0.084781073,0.07249593,0.031525273,48:01.7,51:01.3,41685.95,,,
0.30237678,0.5356527,0.074323073,0.055739399,0.12167965,0.01832395,56:01.5,59:01.6,41685.96,,,
0.21936229,0.48777542,0.069967784,0.050221425,0.030307772,2.35E-07,01:09.9,03:00.0,41686.92,,,
0.21990256,0.36650065,0.1511713,0.049192175,0.015975028,0.018751521,09:10.2,11:00.1,41686.92,,,
0.22514513,0.23451193,0.17990129,0.07658872,0.06070948,0.000942404,17:10.5,19:00.3,41686.93,,,
0.22099043,0.311896,0.14406757,0.04542977,0.028094251,0.011044114,25:10.5,27:00.3,41686.93,,,
0.17366979,0.52312815,0.084534787,0.027171442,0.080169931,0.025880193,33:10.5,35:00.4,41686.94,,,
0.17443815,0.45757851,0.14404814,0.050167557,1.27E-07,0.010630186,41:10.6,43:00.4,41686.95,,,
0.1722285,0.4855777,0.10508537,0.078303643,0.093307145,0.018680742,49:11.0,51:00.9,41686.95,,,
0.16910379,0.24664937,0.13087414,0.078884073,0.029073164,0.034657184,57:10.3,59:00.3,41686.96,,,
0.32267264,0.58778584,0.064718075,0.15134799,0.081370853,0.068583123,00:01.1,2/18/2014 22:03,41688.92,,,
0.317467,0.45010957,0.071581647,0.13782522,0.11862964,0.10410928,08:01.1,11:01.0,41688.92,,,
0.31935078,0.55762422,0.022731459,0.18219149,0.13647357,0.143475,16:01.2,19:01.1,41688.93,,,
0.32016614,0.55216026,0.055509631,0.21683277,0.10983635,0.11153664,24:01.2,27:01.1,41688.93,,,
0.32240006,0.57360214,0.028586207,0.13520728,0.156422,0.081861213,32:01.5,35:01.0,41688.94,,,
0.2837432,0.62256581,0.058103304,0.11617492,0.10584936,0.071866073,40:01.5,43:01.0,41688.94,,,
0.29989105,0.55460382,0.080754645,0.09058664,0.12946893,0.089197353,48:01.6,51:01.0,41688.95,,,
0.29842892,0.52668148,0.036791079,0.17555536,0.13843614,0.10510007,56:01.2,59:01.2,41688.96,,,
0.18871878,0.60204536,0.33449149,0.34131566,0.25215665,0.15707529,00:01.4,03:01.5,41690.92,,,
0.1833345,0.39159992,0.34272271,0.41423044,0.2399525,0.11554929,08:01.5,11:01.6,41690.92,,,
0.20893022,0.32344899,0.33047593,0.38921705,0.30756798,0.10453371,16:01.3,19:01.6,41690.93,,,
0.18641408,0.28865379,0.3847113,0.44580799,0.29192391,0.12654272,24:01.3,27:01.5,41690.93,,,
0.22938216,0.35473105,0.2807613,0.49536574,0.31448808,0.13759208,32:01.4,35:01.6,41690.94,,,
0.20434743,0.41588864,0.26691458,0.55121893,0.33887622,0.13929585,40:01.3,43:01.5,41690.94,,,
0.18408243,0.38450292,0.29513973,0.66474658,0.36646894,0.17628364,48:01.2,51:01.5,41690.95,,,
0.13480435,0.51714236,0.32596993,0.71727854,0.32828307,0.18674807,56:01.1,59:01.5,41690.96,,,
0.032312542,0.0971255,0.66631901,0.077867642,0.28115299,0.072181426,00:01.3,03:01.5,41691.92,,,
0.040795248,0.24118757,0.64783043,0.075939715,0.30597293,0.083579287,08:01.3,11:01.5,41691.92,,,
0.063280113,0.35273206,0.58142656,0.1190805,0.28808793,0.084027499,16:01.3,19:01.5,41691.93,,,
0.041162021,0.16395321,0.53665686,0.065478913,0.27686021,0.067968443,24:01.3,27:01.5,41691.93,,,
0.040933449,0.1239035,0.57188189,0.058893491,0.31226087,0.055476714,32:01.4,35:01.1,41691.94,,,
0.02586055,0.30901694,0.54886985,0.048371453,0.3099792,0.048586424,40:01.4,43:01.1,41691.94,,,
0.031313408,0.37714493,0.56746066,0.14500457,0.28052622,0.078692071,48:01.4,51:01.2,41691.95,,,
0.037786983,0.20528287,0.57880247,0.071004808,0.29852408,0.071819432,56:01.5,59:01.7,41691.96,,,
0.09365157,0.228595,0.23240943,0.1228635,0.23664579,0.12687492,00:01.6,03:01.2,41692.92,,,
0.096643142,0.17928043,0.23434529,0.092371501,0.19277821,0.15808229,08:01.3,11:01.9,41692.92,,,
0.11516178,7.54E-07,0.26058763,0.13815942,0.17409743,0.3039307,16:01.5,19:01.2,41692.93,,,
0.15798478,0.064033784,0.26597929,0.080037929,0.14211258,0.18415914,24:01.5,27:01.2,41692.93,,,
0.1149025,0.11998978,0.24266829,0.11721628,0.10094864,0.22072737,32:01.5,35:01.2,41692.94,,,
0.092957363,0.19087315,0.25791228,0.11453786,0.20967065,0.25341815,40:01.5,43:01.6,41692.94,,,
0.10128108,0.04929084,0.27573299,0.15212643,0.16653979,0.19210471,48:01.4,51:02.0,41692.95,,,
0.10677372,0.13595907,0.22962107,0.13617171,0.22247985,0.24572237,56:01.5,59:01.6,41692.96,,,
0.074990362,0.24704108,0.17655243,0.092332356,0.074915856,0.010184043,00:01.5,03:01.6,41693.92,,,
0.049494993,0.40691516,0.15435436,0.13141507,0.17667486,0.068209201,08:01.6,11:01.2,41693.92,,,
0.058939915,0.14790972,0.18050657,0.13205743,0.11721072,0.079500146,16:01.4,19:01.6,41693.93,,,
0.079962499,0.22704093,0.14902049,0.097196497,0.14716986,0.065500848,24:01.6,27:01.3,41693.93,,,
0.060405295,0.1958703,0.14905585,0.14251614,0.21037342,0.11767864,40:01.3,43:01.5,41693.94,,,
0.085399501,0.11505193,0.20642965,0.1157965,0.17822279,0.094393075,48:01.3,51:01.5,41693.95,,,
0.068320006,0.15066221,0.17307286,0.18837823,0.09704943,0.089976363,56:01.3,59:01.6,41693.96,,,
0.14477336,0.44660014,0.22549985,0.092880718,0.1444315,0.008118671,00:01.5,03:01.6,41694.92,,,
0.15071028,0.3353982,0.23427114,0.06685403,0.10587128,0.012720472,08:01.4,11:01.5,41694.92,,,
0.13995306,0.27214962,0.31482559,0.12354793,0.11008564,0.0300462,16:01.4,19:01.6,41694.93,,,
0.12084558,0.23883671,0.340339,0.10639022,0.3024247,0.066167869,24:01.4,27:01.6,41694.93,,,
0.14585021,0.24862558,0.27388206,0.070443422,0.082020432,0.035683088,32:01.4,35:01.1,41694.94,,,
0.15778543,0.3256155,0.23888728,0.058943219,0.078217573,0.042516351,40:01.5,43:01.2,41694.94,,,
0.13065642,0.35750756,0.24771878,0.092344284,0.12733842,0.037170466,48:01.4,51:01.1,41694.95,,,
0.22570321,0.23465921,0.27067322,0.11688828,0.043835256,0.013911206,00:01.7,03:01.3,41695.92,,,
0.26439613,0.22319721,0.25083587,0.082552217,0.034538671,0.018718679,08:01.6,11:01.2,41695.92,,,
0.24926314,0.32870293,0.23725814,0.10819,0.04901053,0.014030843,16:01.7,19:01.3,41695.93,,,
0.23256063,0.22709364,0.24115935,0.15539514,0.052163005,0.010532915,24:01.6,27:01.2,41695.93,,,
0.22258571,0.32309765,0.22137707,0.15534608,0.083498999,0.024102928,32:01.7,35:01.3,41695.94,,,
0.23242156,0.25096822,0.279504,0.14791064,0.070197642,0.016022729,40:01.4,43:01.5,41695.94,,,
0.22592901,0.43037385,0.19299714,0.16784942,0.074688576,0.024232335,48:01.4,51:01.1,41695.95,,,
0.21058208,0.24152786,0.25237781,0.14641979,0.10305414,0.02266828,56:01.4,59:01.1,41695.96,,,
0.1108625,0.227819,0.091212496,0.071661577,5.41E-07,0.009705721,01:10.1,02:59.8,41696.92,,,
0.14847128,0.12947036,0.085379213,0.038732816,0.02948642,8.39E-08,09:10.9,11:00.4,41696.92,,,
0.14296399,0.2582508,0.052881282,0.056002796,0.019267799,0.012144493,17:10.8,19:00.4,41696.93,,,
0.11882529,0.39502949,0.051883567,0.055522744,0.10978707,0.026312249,25:10.7,27:00.4,41696.93,,,
0.098500282,0.19645214,0.089790292,0.028514594,0.038724635,0.015167171,33:10.8,35:00.4,41696.94,,,
0.12867643,0.14655256,0.097907856,0.015090164,0.043841384,0.002706792,41:10.8,43:00.4,41696.95,,,
0.10780407,0.20855486,0.1085575,0.058664452,0.022095336,0.03317472,49:10.8,51:00.5,41696.95,,,
0.14091857,0.19540386,0.068393677,0.046815757,0.0107782,0.031569194,57:10.8,59:00.7,41696.96,,,
0.25520536,0.10510507,0.21822651,0.06531772,0.039577201,0.002630116,01:10.6,03:00.5,41697.92,,,
0.28502402,0.084725216,0.21803671,0.034967851,0.017134571,0.010304329,09:10.6,11:00.3,41697.92,,,
0.26170558,0.10021079,0.19422843,0.040823337,0.025020465,8.93E-08,17:11.0,19:00.7,41697.93,,,
0.24810193,0.13724478,0.18333672,0.0242847,0.022584692,0.01088495,25:10.5,27:00.6,41697.93,,,
0.23970784,0.14515044,0.23180485,0.003908196,0.041274667,0.029013136,33:10.5,35:00.3,41697.94,,,
0.23537593,0.18343821,0.24639522,0.025912851,0.024321664,0.001434144,41:10.9,43:00.8,41697.95,,,
0.28383759,0.049469162,0.23326786,0.039513163,0.031658944,9.35E-07,49:10.5,51:00.6,41697.95,,,
0.24363323,0.17987958,0.18455951,0.090613067,0.050135504,0.06050675,57:10.4,59:00.3,41697.96,,,
0.13884243,0.061631288,0.18433934,0.047486637,0.061777085,0.033886652,00:01.5,03:01.1,41698.92,,,
0.12806486,0.13801037,0.19182599,0.046834037,0.1628103,0.041815549,08:01.4,11:01.0,41698.92,,,
0.136601,0.013263114,0.2262575,0.049798116,0.091022074,0.028846985,16:01.4,19:01.0,41698.93,,,
0.13754015,1.33E-06,0.25238466,0.027100334,0.084467858,0.022737671,24:01.4,27:01.0,41698.93,,,
0.10819529,0.002972247,0.27867329,0.051879041,0.077249572,0.023336599,32:01.4,2/28/2014 22:35,41698.94,,,
0.13994807,0.16994371,0.21301751,0.055369835,0.076843932,0.043606978,2/28/2014 22:40,43:01.2,41698.94,,,
0.1135815,0.17432728,0.20392513,0.072359361,0.15774822,0.070048004,48:01.5,51:01.1,41698.95,,,
0.11794943,0.16576971,0.22580086,0.14828479,0.10617557,0.082849719,56:01.2,59:00.9,41698.96,,,
0.40652058,0.19717684,0.38958362,0.17643414,0.095333636,0.04981498,00:01.5,03:01.1,41699.92,,,
0.34360871,0.13569286,0.4326686,0.16040565,0.11752921,0.038689919,08:01.3,11:01.4,41699.92,,,
0.3747603,0.12133264,0.41607529,0.16049592,0.112656,0.029317092,16:01.5,19:01.1,41699.93,,,
0.208575,0.16831486,0.21123572,0.077502139,0.04164267,0.009609222,24:01.3,27:01.4,41699.93,,,
0.1092585,1.16E-07,0.14135714,0.048264075,0.076171428,0.020971308,32:01.7,35:01.3,41699.94,,,
0.052076433,0.10634621,0.041245013,0.023731684,0.035057757,0.003472789,40:01.3,43:01.4,41699.94,,,
0.036708094,0.013558265,0.024839764,0.064249329,0.027138336,0.012531663,48:01.3,51:01.4,41699.95,,,
0.051225893,2.66E-07,0.042685285,0.027668843,0.047999449,0.021610415,56:01.4,59:01.5,41699.96,,,
0.16624136,0.58166879,0.22268729,0.029981229,0.19640134,0.032381535,00:01.4,03:01.1,41700.92,,,
0.20357536,0.35626593,0.28286916,0.003874784,0.15607478,0.023956858,08:01.4,11:01.1,41700.92,,,
0.18744393,0.37228248,0.32689714,1.78E-07,0.11810407,0.031705935,16:01.1,19:00.9,41700.93,,,
0.13211994,0.47114077,0.27356443,0.047396559,0.17723294,0.073643215,24:01.4,27:01.2,41700.93,,,
0.17453164,0.25495178,0.33360758,0.027991116,0.12360121,0.059682094,32:01.3,35:01.1,41700.94,,,
0.19021386,0.28859293,0.24104609,0.094051927,0.14938986,0.033511035,40:01.2,43:01.0,41700.94,,,
0.17764264,0.34711409,0.28932112,0.033454277,0.12984957,0.031287771,48:01.2,51:01.0,41700.95,,,
0.16270092,0.32667312,0.32584715,0.013835235,0.14655907,0.040711541,56:01.2,59:01.0,41700.96,,,
0.3064428,0.13397036,0.17881151,0.17228058,0.19544642,0.099006712,00:01.2,03:01.1,41701.92,,,
0.29977691,0.24248572,0.17422514,0.18395458,0.19265628,0.12288664,08:01.2,11:01.1,41701.92,,,
0.25344378,0.30661452,0.14927007,0.20929115,0.15897815,0.13134329,16:01.5,19:01.4,41701.93,,,
0.30092987,0.29577678,0.14889336,0.18511379,0.17584771,0.11007528,24:01.1,27:01.1,41701.93,,,
0.29329714,0.30577815,0.12861492,0.31979451,0.20124371,0.19742642,32:01.2,35:01.2,41701.94,,,
0.30138451,0.302549,0.15739115,0.13763171,0.18934408,0.14548494,40:01.1,43:01.1,41701.94,,,
0.29893842,0.25433415,0.18307208,0.2008148,0.21140029,0.13575672,48:01.2,51:01.2,41701.95,,,
0.28263924,0.34987628,0.14431278,0.17617822,0.2015073,0.13246192,56:01.1,59:01.1,41701.96,,,
0.12848286,0.14641872,0.22340943,0.060018972,0.17020129,0.07066977,00:01.3,03:01.1,41702.92,,,
0.11772393,0.29583114,0.19218858,0.050852112,0.19282807,0.057934608,16:01.2,19:01.1,41702.93,,,
0.11534643,0.23390436,0.21421856,0.049466122,0.14640793,0.04956029,24:01.2,27:01.1,41702.93,,,
0.10811814,0.37334549,0.15956229,0.044560842,0.17927364,0.074753501,32:01.1,35:01.1,41702.94,,,
0.12447357,0.27552935,0.14421086,0.13024899,0.18522079,0.065823689,40:01.2,43:01.2,41702.94,,,
0.12835543,0.25121841,0.20417571,0.071856149,0.14992729,0.065705657,48:01.1,51:01.1,41702.95,,,
0.11182665,0.13238835,0.19228165,0.11799922,0.14534943,0.048228342,56:01.1,59:01.1,41702.96,,,
0.11999536,0.086819574,0.15463071,0.087631211,0.098383926,0.037284251,00:01.3,03:01.3,41703.92,,,
0.12061729,0.13884665,0.12666036,0.03082905,0.066498958,0.018624164,08:01.4,11:00.9,41703.92,,,
0.11146744,0.079966217,0.14099286,0.051375639,0.10804144,0.058580678,16:01.1,19:00.8,41703.93,,,
0.090865858,0.16600208,0.12552886,0.034056306,0.10498364,0.041567519,24:01.3,27:01.3,41703.93,,,
0.064813226,0.14799385,0.14046907,0.062962033,0.095554784,0.054012254,32:01.4,35:00.9,41703.94,,,
0.083616219,0.061713792,0.16568863,0.12216114,0.075731859,0.059695777,40:01.3,43:01.4,41703.94,,,
0.097428359,0.011206408,0.156102,0.082131147,0.098394647,0.063460529,48:01.4,51:00.9,41703.95,,,
0.10639665,4.93E-06,0.17499857,0.028540513,0.067008391,0.051701166,56:01.4,59:00.9,41703.96,,,
0.096944936,0.079161286,0.079925284,0.049130026,0.031044016,0.019841336,00:01.2,03:00.8,41705.92,,,
0.049968436,0.1467225,0.01248135,0.018455951,0.063137479,0.003106684,08:01.1,11:01.1,41705.92,,,
0.11643407,0.25238556,7.26E-07,0.023709193,0.031994566,0.016122978,16:01.5,19:01.0,41705.93,,,
0.12189015,0.16960764,0.056899801,0.022004785,0.037419535,0.00745245,24:01.4,27:01.0,41705.93,,,
0.092561364,0.031218521,0.071102895,0.029591056,0.02922165,0.014440493,32:01.4,35:01.0,41705.94,,,
0.105344,0.11889686,0.054499555,0.024280543,0.02608192,0.027175078,40:01.4,43:01.0,41705.94,,,
0.12568621,0.065825917,0.075153001,0.021074535,0.056785453,0.013331044,48:01.2,51:00.9,41705.95,,,
0.13149814,0.2370798,0.042389043,0.028673336,0.032108899,0.0230419,56:01.3,59:00.9,41705.96,,,
0.30670691,0.60553527,0.046141196,0.12307543,0.057110615,0.039187036,00:01.2,03:01.0,41706.92,,,
0.2941508,0.70321691,0.027394058,0.091086,0.085170574,0.044587821,08:01.2,11:00.9,41706.92,,,
0.33568764,0.51468128,0.038435072,0.051325668,0.1152395,0.04085752,16:01.2,19:01.0,41706.93,,,
0.30536857,0.67769748,0.049813218,0.12589008,0.071782067,0.043535043,24:01.4,27:01.6,41706.93,,,
0.31187436,0.4763937,0.055836476,0.097110353,0.10095971,0.0290937,32:01.2,35:01.0,41706.94,,,
0.3157765,0.64621812,0.023218643,0.07293421,0.13111907,0.041920837,40:01.1,43:01.0,41706.94,,,
0.3057155,0.50368464,0.071478784,0.045082714,0.11054293,0.033057906,48:01.0,51:01.3,41706.95,,,
0.29551265,0.50639474,0.048042152,0.046482295,0.12023186,0.048015069,56:01.3,59:01.6,41706.96,,,
0.50229037,0.76071435,0.12863721,0.12228328,0.28192693,0.24223594,00:01.1,03:00.9,41707.92,,,
0.48684445,0.67399776,0.14901528,0.11911122,0.31051314,0.24404506,08:01.1,11:00.9,41707.92,,,
0.48313895,0.71258312,0.15849407,0.14129506,0.33155292,0.23764072,16:01.3,19:01.6,41707.93,,,
0.48651049,0.64334649,0.15543328,0.11075457,0.32260829,0.24050672,24:01.1,27:01.0,41707.93,,,
0.45956534,0.70715404,0.14609015,0.11545657,0.30343863,0.22973244,32:01.2,35:01.2,41707.94,,,
0.43654779,0.81167001,0.13145265,0.204744,0.29212427,0.13593164,40:01.2,43:01.2,41707.94,,,
0.40363201,0.88107145,0.15066007,0.31225529,0.3269555,0.14600907,48:01.3,51:01.3,41707.95,,,
0.43475044,0.64324957,0.16976629,0.24576573,0.33530766,0.13481243,56:01.0,59:01.0,41707.96,,,
0.62460387,0.45100641,0.38433048,0.1544162,0.3376745,0.15172535,00:01.5,03:01.5,41708.92,,,
0.61508745,0.67869806,0.39254758,0.20238684,0.29536536,0.13960864,08:01.5,11:01.5,41708.92,,,
0.59475917,0.37406993,0.45228651,0.12315764,0.64530331,0.37190348,16:01.5,19:01.6,41708.93,,,
0.64980453,0.55070078,0.44518173,0.19568522,0.38503724,0.13338386,24:01.3,27:01.9,41708.93,,,
0.65314895,0.57882428,0.39207327,0.22260021,0.32334349,0.13934644,32:01.2,35:01.9,41708.94,,,
0.63781613,0.55674791,0.43991685,0.32556194,0.34743106,0.17455679,40:01.4,43:01.6,41708.94,,,
0.63744271,0.54833508,0.49755216,0.28063241,0.33931479,0.18542022,48:01.5,51:01.6,41708.95,,,
0.66003287,0.5713293,0.40580928,0.21639049,0.36777607,0.15787794,56:01.6,59:01.4,41708.96,,,
0.05516481,0.18693043,0.27198979,0.17738421,0.16759436,0.10526193,00:01.2,03:01.3,41710.92,,,
0.021780601,1.46E-06,0.39572474,0.34927136,0.24005094,0.13179535,08:01.2,11:01.3,41710.92,,,
0.054401461,6.50E-07,0.31607571,0.19986308,0.16206236,0.10271772,16:01.1,19:01.2,41710.93,,,
0.028578663,0.11726114,0.36962163,0.1911685,0.17018585,0.085017644,24:01.1,27:00.8,41710.93,,,
0.005249817,0.004809984,0.37146392,0.18068165,0.28774577,0.14613035,32:01.4,35:01.5,41710.94,,,
0.011801136,0.22653235,0.29542592,0.22055657,0.20026028,0.092991002,3/12/2014 22:40,43:01.2,41710.94,,,
0.037774477,0.18234257,0.23105679,0.2869685,0.22468756,0.097576283,48:01.3,51:01.0,41710.95,,,
0.023309438,0.070357554,0.32340121,0.1583225,0.21991694,0.09829507,56:01.3,59:01.0,41710.96,,,
0.17014836,0.062401343,0.35293248,0.16040857,0.12879364,0.068615593,00:01.4,03:01.3,41711.92,,,
0.20495528,0.14030063,0.34207794,0.14043429,0.13861722,0.087229282,08:01.4,11:00.9,41711.92,,,
0.13769236,0.17588428,0.29877523,0.15244079,0.15630344,0.11371078,16:01.0,19:01.1,41711.93,,,
0.1922885,8.55E-07,0.31276143,0.20410335,0.15888293,0.070364513,24:01.2,27:01.2,41711.93,,,
0.18502985,0.16636758,0.34561479,0.18102744,0.15505922,0.057109877,32:01.1,35:01.2,41711.94,,,
0.25794408,0.16840614,0.33780026,0.18434857,0.098092787,0.037345536,40:01.1,43:01.2,41711.94,,,
0.19943492,0.051428229,0.33748072,0.12356607,0.1725615,0.063036948,48:01.2,51:00.8,41711.95,,,
0.20636423,0.035851363,0.34808394,0.15622987,0.17651615,0.074414499,56:01.2,59:01.2,41711.96,,,
0.40937331,0.17474814,0.58383256,0.4476437,0.22891571,0.089594789,01:10.5,03:00.0,41712.92,,,
0.42789936,0.2654357,0.46231729,0.2378075,0.16135,0.061732329,09:10.5,11:00.1,41712.92,,,
0.42294034,0.15519257,0.48855755,0.10032522,0.18683608,0.029737113,25:10.2,27:00.8,41712.93,,,
0.4133918,0.31094015,0.43755105,0.15343279,0.133073,0.000976174,33:10.1,35:00.8,41712.94,,,
0.38334686,0.1852863,0.48822343,0.096980214,0.14736357,0.023116294,41:10.2,43:00.8,41712.95,,,
0.45663586,0.16557792,0.52663261,0.24746814,0.18025886,0.054532301,49:10.1,51:00.8,41712.95,,,
0.36716732,0.28058365,0.44470736,0.14206336,0.14684093,0.045393821,57:10.5,59:00.7,41712.96,,,
0.25415441,0.12813821,0.63220853,0.27297378,0.38923737,0.19448772,00:01.4,03:01.3,41713.92,,,
0.23854922,1.09E-06,0.70716327,0.25128636,0.38661617,0.21260594,08:01.4,11:01.3,41713.92,,,
0.23352793,0.054645989,0.6370706,0.25081116,0.39203358,0.21549335,16:01.4,19:00.9,41713.93,,,
0.2559275,0.12569515,0.62550431,0.27847651,0.35413465,0.21161443,24:01.4,27:01.3,41713.93,,,
0.2326695,0.081477001,0.63554692,0.27280864,0.36837843,0.20460887,32:01.2,35:01.2,41713.94,,,
0.24367279,0.066341989,0.6329807,0.24734123,0.32174522,0.254336,40:01.1,43:01.0,41713.94,,,
0.24894199,0.074735716,0.59222138,0.23791464,0.32483351,0.18807586,48:00.9,51:01.0,41713.95,,,
0.2652728,0.098859496,0.58332348,0.2366568,0.36036134,0.19296065,56:01.1,59:01.0,41713.96,,,
0.35730052,0.6638003,0.57721245,0.2563177,0.28688791,0.11014099,00:01.3,03:01.0,41714.92,,,
0.31373271,0.70674217,0.59128064,0.2669335,0.29484963,0.11577671,08:01.3,11:01.0,41714.92,,,
0.43174198,0.71027195,0.56351209,0.2083675,0.28163078,0.095616139,16:00.9,19:00.8,41714.93,,,
0.47179279,0.58015752,0.57878917,0.22029699,0.2579022,0.1224975,24:01.0,27:00.8,41714.93,,,
0.44833454,0.59329683,0.56909645,0.21780922,0.25955421,0.094604217,32:01.1,3/16/2014 22:35,41714.94,,,
0.42641163,0.58779383,0.59045875,0.23672035,0.26983592,0.13515493,40:01.1,43:00.9,41714.94,,,
0.42540562,0.58156037,0.57593399,0.26966909,0.31368813,0.13765892,48:01.3,51:01.1,41714.95,,,
0.37126076,0.71042126,0.58820605,0.34171015,0.28535548,0.14757743,56:01.0,59:00.9,41714.96,,,
0.30205634,0.12875549,0.8161307,0.17344899,0.25815278,0.068146005,08:01.3,11:01.1,41715.92,,,
0.32018307,0.24665307,0.78197002,0.13873535,0.24167393,0.066622831,16:01.1,19:01.0,41715.93,,,
0.2922703,0.32876658,0.74115354,0.12291114,0.26907828,0.0710489,24:01.2,27:01.1,41715.93,,,
0.31258106,0.20436764,0.73346502,0.16125472,0.27787849,0.066460922,32:01.1,35:01.1,41715.94,,,
0.32325807,0.2371098,0.72836357,0.16196443,0.24691021,0.06244171,40:01.1,43:01.1,41715.94,,,
0.33378136,0.19240634,0.72397214,0.18888235,0.29049185,0.20327637,48:01.3,51:01.2,41715.95,,,
0.29563236,0.386134,0.72500926,0.16164893,0.21408071,0.054338645,56:01.0,59:01.0,41715.96,,,
0.24159972,0.65891927,0.5747084,0.57639575,0.39659688,0.13964143,00:01.3,03:01.3,41716.92,,,
0.19345643,0.6870594,0.5278281,0.58539236,0.42366821,0.130078,08:01.4,11:01.4,41716.92,,,
0.22374794,0.6643815,0.4659014,0.52208894,0.43913227,0.10873393,16:01.4,19:01.4,41716.93,,,
0.25793079,0.6596576,0.43555287,0.4551385,0.39174685,0.24175693,24:01.5,27:01.0,41716.93,,,
0.2618522,0.67386544,0.49561235,0.46246213,0.35061857,0.18972765,32:01.3,35:00.9,41716.94,,,
0.239628,0.65010363,0.49050879,0.36916229,0.37638149,0.13853399,40:01.0,43:01.2,41716.94,,,
0.25084528,0.4092848,0.51774704,0.37475437,0.38799652,0.16287036,56:01.4,59:01.0,41716.96,,,
0.21021749,0.18803449,0.56307054,0.03665797,0.10897028,0.020373207,00:01.0,03:00.8,41717.92,,,
0.21667229,0.126748,0.65958065,0.084184855,0.083779357,0.015388271,08:01.1,11:00.9,41717.92,,,
0.23322199,0.3021965,0.58688247,0.051268551,0.13582993,0.016577721,16:01.2,19:01.0,41717.93,,,
0.19556999,0.26259157,0.58383614,0.017934322,0.10135307,0.036183644,24:01.1,27:00.9,41717.93,,,
0.22618343,0.21214457,0.55558777,0.094132997,0.13160022,0.021227535,32:01.3,35:01.1,41717.94,,,
0.19135037,0.1791802,0.6252619,0.062492102,0.12292979,0.026507378,40:01.2,43:01.4,41717.94,,,
0.19905856,0.29880086,0.5387404,0.054644685,0.1658275,0.025864558,48:01.2,51:01.0,41717.95,,,
0.2543782,0.34462899,0.5374884,0.074728213,0.19989565,0.022378471,56:01.3,59:01.2,41717.96,,,
0.076060139,0.120228,0.34241322,0.080875076,0.07470464,0.029897785,00:01.2,03:00.8,41718.92,,,
0.067397401,0.10446821,0.35422793,0.053924881,0.097271077,0.031179879,08:01.0,11:01.0,41718.92,,,
0.059603643,0.02522425,0.36309513,0.022632208,0.072269283,0.022141373,16:01.3,19:00.8,41718.93,,,
0.052256919,0.090885714,0.33764172,0.011561014,0.051180463,0.012941479,24:01.3,27:00.8,41718.93,,,
0.058299642,0.060987495,0.34401286,0.063119486,0.051445585,0.034112412,32:01.3,35:00.9,41718.94,,,
