"","Compound.Name","Rownum","sum_rawvol","sum_ISrawnormvol","sum_ISnormnormvol","n_occur","cumsum_raw","cumsum_ISrawnorm","num_pct","cumsum_ISnormnorm","raw_cumsum","ISrawnorm_cumsum"
"603","1202_1412_blob_1589",603,10627.0059619519,0.00465000068052761,158.495525570111,34,0.000115429646360169,1.39599994400702e-05,0.455094339622642,2.502911646347e-05,0.974167410289123,0.970949478952125
"604","1128_1901_blob_1316",604,10602.9195261813,0.010131889582095,160.136625807274,25,0.000115168021517478,3.04174520845126e-05,0.455849056603774,2.52882738675445e-05,0.974282578310641,0.970979896404209
"605","1128_1901_blob_1043",605,10590.8988725118,0.0452062734436524,175.884397246207,29,0.000115037454186749,0.000135716012817754,0.456603773584906,2.77751125588412e-05,0.974397615764828,0.971115612417027
"606","1221_0832_blob_977",606,10585.1580187472,0.0355567571010815,1116.62246449595,20,0.000114975097515244,0.000106746717543596,0.457358490566038,0.000176333518621843,0.974512590862343,0.971222359134571
"607","1221_0832_blob_1101",607,10506.2046291315,0.0712332996479048,915.435098383705,18,0.000114117512427318,0.000213853048960474,0.45811320754717,0.00014456264055264,0.97462670837477,0.971436212183531
"608","1221_2326_blob_817",608,10499.7987263227,0.0943453312509024,1400.66875146573,49,0.000114047932048941,0.00028323883412559,0.458867924528302,0.000221189217683442,0.974740756306819,0.971719451017657
"609","1129_1334_blob_1080",609,10394.8635390387,0.0383157872408971,260.013286583078,16,0.000112908134856552,0.000115029739816744,0.459622641509434,4.10604829917337e-05,0.974853664441676,0.971834480757474
"610","1128_1901_blob_901",610,10373.9468359701,0.0325383205000391,215.178045034493,15,0.000112680939384293,9.76849181686212e-05,0.460377358490566,3.39802422193156e-05,0.97496634538106,0.971932165675642
"611","1221_0832_blob_1029",611,10373.6486124958,0.0723007529648419,306.665034179334,31,0.000112677700105959,0.000217057703912277,0.461132075471698,4.84275807038681e-05,0.975079023081166,0.972149223379554
"612","1202_1412_blob_969",612,10372.6725349035,0.012052298740626,331.272184990745,28,0.000112667098033116,3.61828083972684e-05,0.46188679245283,5.23134648086564e-05,0.975191690179199,0.972185406187952
"613","1128_1901_blob_870",613,10368.7860408661,0.00469592960440163,232.384790427316,40,0.000112624883261249,1.40978849578615e-05,0.462641509433962,3.6697477503057e-05,0.97530431506246,0.97219950407291
"614","1128_1901_blob_1610",614,10355.6591428644,0.020700191020419,128.525278353721,21,0.00011248229999748,6.21450780135387e-05,0.463396226415094,2.02963089894432e-05,0.975416797362458,0.972261649150923
"615","1213_2145_blob_1233",615,10351.5188279428,0.0443478671954209,648.886858563621,33,0.000112437328244483,0.000133138948518635,0.464150943396226,0.000102470178234904,0.975529234690702,0.972394788099442
"616","1202_0046_blob_1829",616,10266.9642587408,0.00460003398180575,151.665536846724,29,0.000111518903614247,1.38099919166089e-05,0.464905660377358,2.39505460584888e-05,0.975640753594317,0.972408598091358
"617","1129_1334_blob_1381",617,10254.6382879611,0.00416207963053803,204.263682419722,23,0.000111385019954707,1.24951872706492e-05,0.465660377358491,3.22566802952358e-05,0.975752138614271,0.972421093278629
"618","1129_1334_blob_1117",618,10108.982613876,0.0541642643350507,287.146037444232,25,0.000109802920254171,0.000162609244973988,0.466415094339623,4.53452019378072e-05,0.975861941534525,0.972583702523603
"619","1202_0046_blob_953",619,10080.4359608848,0.00666944950594108,181.638614465903,33,0.000109492848906574,2.0022687686564e-05,0.467169811320755,2.86838005008497e-05,0.975971434383432,0.972603725211289
"620","1128_2052_blob_1204",620,10059.0651413832,0.0235355117084807,391.889802052881,40,0.000109260720859754,7.0657135954414e-05,0.467924528301887,6.18860088393401e-05,0.976080695104292,0.972674382347244
"621","1128_1901_blob_1469",621,10048.6722857189,0.0165499638224908,241.74114368795,37,0.000109147834534264,4.96854735231867e-05,0.468679245283019,3.81750034747928e-05,0.976189842938826,0.972724067820767
"622","1128_1901_blob_1396",622,10010.5281965115,0.0212342437595812,129.854081929179,40,0.000108733516640428,6.37483844325877e-05,0.469433962264151,2.0506149483852e-05,0.976298576455466,0.9727878162052
"623","1202_1412_blob_1696",623,9975.35387872666,0.00475301931626896,159.18851755736,26,0.000108351456154398,1.42692768350798e-05,0.470188679245283,2.5138551585343e-05,0.976406927911621,0.972802085482035
"624","1129_1334_blob_1150",624,9966.09688311952,0.085698817077746,397.163865736981,27,0.000108250907445466,0.000257280701792128,0.470943396226415,6.27188724404434e-05,0.976515178819066,0.973059366183827
"625","1221_0832_blob_1239",625,9858.65741739702,0.0976344696812414,761.904896683813,17,0.000107083908990974,0.000293113320991393,0.471698113207547,0.000120317632466865,0.976622262728057,0.973352479504818
"626","1129_1334_blob_1084",626,9852.08463046208,0.0489512795835178,526.534611558647,70,0.000107012515931234,0.000146959082917617,0.472452830188679,8.31486950016115e-05,0.976729275243989,0.973499438587736
"627","1206_0924_blob_89",627,9753.94500693651,0.100886488601904,1357.59899471895,15,0.000105946531581734,0.000302876369522044,0.473207547169811,0.000214387776735561,0.97683522177557,0.973802314957258
"628","1129_1334_blob_957",628,9711.10797084843,0.00835745961717906,233.10549244759,18,0.000105481239292968,2.50903472046356e-05,0.473962264150943,3.68112885064655e-05,0.976940703014863,0.973827405304463
"629","1221_0832_blob_1051",629,9633.67281045166,0.0070932264841378,200.447580353628,20,0.000104640145083325,2.12949297322726e-05,0.474716981132075,3.16540534216683e-05,0.977045343159947,0.973848700234195
"630","1213_2145_blob_1015",630,9561.19801815739,0.0119505420794517,585.943563059533,18,0.000103852929975466,3.58773196391773e-05,0.475471698113208,9.25303703564185e-05,0.977149196089922,0.973884577553834
"631","1206_0924_blob_71",631,9528.15969329427,0.293891683668303,2468.4114750958,8,0.000103494070465183,0.000882306911616472,0.47622641509434,0.000389803800881488,0.977252690160387,0.974766884465451
"632","1202_0046_blob_1539",632,9506.30888438734,0.0368883995235468,186.9220967248,17,0.000103256728813749,0.000110744507812711,0.476981132075472,2.95181514537549e-05,0.977355946889201,0.974877628973263
"633","1221_0832_blob_826",633,9502.40665393089,0.0257342317168416,489.67639572162,15,0.000103214343114219,7.72580231788234e-05,0.477735849056604,7.73281611190156e-05,0.977459161232315,0.974954886996442
"634","1128_2052_blob_926",634,9484.17223255449,0.00688372469267632,123.179700671362,21,0.000103016282360457,2.0665973933676e-05,0.478490566037736,1.94521521219541e-05,0.977562177514676,0.974975552970376
"635","1128_1901_blob_1617",635,9470.06499010997,0.0215054463454629,107.242668179037,14,0.000102863050677675,6.45625752697865e-05,0.479245283018868,1.69354259185003e-05,0.977665040565353,0.975040115545646
"636","1221_0832_blob_819",636,9456.45034128338,0.0252370884871435,481.423843918559,21,0.000102715169505405,7.57655246427946e-05,0.48,7.60249440126863e-05,0.977767755734859,0.975115881070288
"637","1202_1412_blob_1884",637,9444.13207148842,0.0048508949014641,161.406602296847,23,0.000102581369493314,1.45631140210059e-05,0.480754716981132,2.54888245729921e-05,0.977870337104352,0.975130444184309
"638","1206_0924_blob_171",638,9376.45790538737,0.0420149699148078,1958.07299063992,20,0.000101846298384035,0.000126135240999306,0.481509433962264,0.000309212747491866,0.977972183402736,0.975256579425309
"639","1213_2145_blob_1113",639,9366.13250632473,0.0175767991033462,627.281090701637,22,0.000101734144766488,5.2768187038867e-05,0.482264150943396,9.90582631151857e-05,0.978073917547503,0.975309347612348
"640","1128_1901_blob_1622",640,9360.37785918343,0.0159871277079238,256.836611081998,37,0.000101671638272483,4.79957550943035e-05,0.483018867924528,4.05588323565049e-05,0.978175589185775,0.975357343367442
"641","1202_1412_blob_1594",641,9318.62290535404,0.0047303248245549,154.918746894721,28,0.000101218099470344,1.4201144567283e-05,0.48377358490566,2.44642827894064e-05,0.978276807285245,0.975371544512009
"642","1206_0924_blob_162",642,9249.57928368507,0.0749221245499821,1213.01022686962,21,0.000100468153449686,0.000224927454558555,0.484528301886792,0.000191554771849187,0.978377275438695,0.975596471966568
"643","1206_0924_blob_65",643,9203.50726802141,0.0801346582855452,2090.78188144568,6,9.99677230844263e-05,0.000240576262597343,0.485283018867925,0.000330169719442762,0.978477243161779,0.975837048229165
"644","1202_1412_blob_1152",644,9183.44463486125,0.00412846392259925,119.936778941983,30,9.97498044477922e-05,1.23942678738052e-05,0.486037735849057,1.89400400900556e-05,0.978576992966227,0.975849442497039
"645","1221_0832_blob_1121",645,9107.4126035981,0.0245537085206247,193.707461861639,26,9.89239509089711e-05,7.37139154914439e-05,0.486792452830189,3.05896750418576e-05,0.978675916917136,0.97592315641253
"646","1221_0832_blob_986",646,9096.32140168963,0.0125214836405592,526.165453184857,21,9.88034792052205e-05,3.75913718342127e-05,0.487547169811321,8.3090398668653e-05,0.978774720396341,0.975960747784365
"647","1129_1334_blob_1469",647,9079.11948998317,0.0105801428767799,173.064787486121,40,9.86166334847885e-05,3.17631757032244e-05,0.488301886792453,2.73298486259139e-05,0.978873337029826,0.975992510960068
"648","1206_0924_blob_348",648,9062.5606686451,0.030982784266195,1039.2202765813,17,9.84367729579349e-05,9.30149650986339e-05,0.489056603773585,0.00016411040778717,0.978971773802784,0.976085525925167
"649","1129_1334_blob_1105",649,9027.92765741483,0.00738779928725093,166.937048904923,18,9.80605920982448e-05,2.21792814666153e-05,0.489811320754717,2.63621753616067e-05,0.979069834394882,0.976107705206633
"650","1202_1412_blob_1169",650,9009.17983532656,0.0169929210303378,93.4060406688017,22,9.78569548290629e-05,5.10152974949151e-05,0.490566037735849,1.47503890843712e-05,0.979167691349711,0.976158720504128
"651","1221_0832_blob_701",651,8975.43420542845,0.019069872464239,271.842268391324,13,9.74904126308853e-05,5.72506171962069e-05,0.491320754716981,4.2928478711221e-05,0.979265181762342,0.976215971121324
"652","1202_1412_blob_1054",652,8874.18159499174,0.0387650821106435,166.431802002562,18,9.6390615278969e-05,0.000116378590400004,0.492075471698113,2.62823883548978e-05,0.979361572377621,0.976332349711724
"653","1202_1412_blob_1902",653,8857.58448682207,0.00638898815125183,120.543283088067,33,9.62103388837656e-05,1.91807006367946e-05,0.492830188679245,1.90358173232192e-05,0.979457782716505,0.976351530412361
"654","1202_0046_blob_1347",654,8786.94705866223,0.0060231345168741,186.505561652805,25,9.5443081070843e-05,1.80823531564494e-05,0.493584905660377,2.94523735411571e-05,0.979553225797576,0.976369612765518
"655","1202_0046_blob_1758",655,8712.45959018358,0.00425954620460619,141.131110259789,34,9.46340044432831e-05,1.27877965438295e-05,0.494339622641509,2.22869824407031e-05,0.979647859802019,0.976382400562061
"656","1128_1901_blob_631",656,8695.77669861497,0.0238962180554959,227.111850194685,5,9.4452796276004e-05,7.17400305061178e-05,0.495094339622641,3.58647913138871e-05,0.979742312598295,0.976454140592568
"657","1128_1901_blob_811",657,8685.3084252706,0.0477802521710284,204.8546749552,23,9.43390907700065e-05,0.000143443482997144,0.495849056603774,3.23500079834864e-05,0.979836651689065,0.976597584075565
"658","1202_1412_blob_1280",658,8649.89045510151,0.0109149104003559,180.140123525293,23,9.39543837522397e-05,3.27681980167145e-05,0.496603773584906,2.84471635097607e-05,0.979930606072817,0.976630352273581
"659","1202_1412_blob_1969",659,8586.65788417435,0.00387439502824921,131.304309411022,22,9.32675568767586e-05,1.16315149482587e-05,0.497358490566038,2.07351648608541e-05,0.980023873629694,0.97664198378853
"660","1221_0832_blob_734",660,8460.06138054271,0.0143464514054549,204.409880955528,8,9.18924762852022e-05,4.30701987691797e-05,0.49811320754717,3.22797675096308e-05,0.980115766105979,0.976685053987299
"661","1221_0832_blob_857",661,8441.84809334621,0.0411597125279302,273.344991618375,13,9.16946450891273e-05,0.000123567630054231,0.498867924528302,4.31657840517152e-05,0.980207460751069,0.976808621617353
"662","1221_0832_blob_1166",662,8373.01083892945,0.0278331605766916,624.762385102621,24,9.09469406122331e-05,8.35593224089405e-05,0.499622641509434,9.8660517023943e-05,0.980298407691681,0.976892180939762
"663","1216_0703_blob_779",663,8332.81531070596,0.0154185768041057,549.302786308202,12,9.05103401600729e-05,4.62888800109967e-05,0.500377358490566,8.67441737724942e-05,0.980388918031841,0.976938469819773
"664","1206_0924_blob_281",664,8264.46962952423,0.0410179007431791,1414.21690351813,25,8.97679751103781e-05,0.000123141889807781,0.501132075471698,0.000223328699377733,0.980478686006951,0.977061611709581
"665","1221_0832_blob_678",665,8255.91247635036,0.0149424526459434,628.388793890024,25,8.9675028031187e-05,4.48594838801136e-05,0.50188679245283,9.92331881296893e-05,0.980568361034982,0.977106471193461
"666","1128_1901_blob_1390",666,8236.99875091186,0.0481967578364779,201.958882821295,39,8.94695887337465e-05,0.00014469389547145,0.502641509433962,3.18927135689419e-05,0.980657830623716,0.977251165088932
"667","1128_1901_blob_912",667,8167.40590977367,0.0447949525380766,163.169651284609,34,8.87136771373343e-05,0.000134481165770188,0.503396226415094,2.57672397414127e-05,0.980746544300854,0.977385646254702
"668","1221_0832_blob_1127",668,8147.88331013531,0.0254340615307501,200.652683476142,21,8.85016242994649e-05,7.63568672612962e-05,0.504150943396226,3.16864426637114e-05,0.980835045925153,0.977462003121964
"669","1128_1901_blob_794",669,8146.82578528372,0.0272026754061147,121.023046619734,8,8.84901375533322e-05,8.16665113680555e-05,0.504905660377359,1.91115800759267e-05,0.980923536062706,0.977543669633332
"670","1202_1412_blob_1650",670,8063.37651232049,0.00359804685067493,122.119228257505,30,8.75837185580247e-05,1.08018762730739e-05,0.505660377358491,1.92846856432807e-05,0.981011119781264,0.977554471509605
"671","1129_1334_blob_924",671,7997.69320470524,0.00865715876238845,139.850072993407,14,8.68702719864372e-05,2.5990088986789e-05,0.506415094339623,2.20846850520607e-05,0.981097990053251,0.977580461598592
"672","1128_2052_blob_1165",672,7984.54711922836,0.0129237433139161,195.148842350161,19,8.67274803099246e-05,3.87990157036729e-05,0.507169811320755,3.08172933294125e-05,0.981184717533561,0.977619260614295
"673","1202_1412_blob_1125",673,7983.19971943491,0.0182664381646215,175.779537454734,18,8.67128449665154e-05,5.48385869314024e-05,0.507924528301887,2.77585534293411e-05,0.981271430378527,0.977674099201227
"674","1128_1901_blob_1644",674,7953.09490574196,0.0174361730547523,195.964086170368,36,8.63858490082222e-05,5.23460065501951e-05,0.508679245283019,3.09460340774474e-05,0.981357816227535,0.977726445207777
"675","1202_1412_blob_1566",675,7919.99119678284,0.0162384667193604,77.9972434389041,35,8.60262793013789e-05,4.87503125019219e-05,0.509433962264151,1.2317080137372e-05,0.981443842506837,0.977775195520279
"676","1206_0924_blob_111",676,7896.89136568073,0.0369705931607215,1744.10711597288,9,8.57753708757468e-05,0.000110991265438735,0.510188679245283,0.000275423927416435,0.981529617877713,0.977886186785718
"677","1128_2052_blob_984",677,7883.86164359273,0.00720377469291122,159.740951492333,14,8.56338431285927e-05,2.16268120347936e-05,0.510943396226415,2.52257902202954e-05,0.981615251720841,0.977907813597752
"678","1129_1334_blob_1205",678,7823.13684913251,0.0289480743212415,421.078922857569,39,8.4974255510506e-05,8.69064606824509e-05,0.511698113207547,6.64954632795139e-05,0.981700225976352,0.977994720058435
"679","1202_0046_blob_1270",679,7796.34902723661,0.0123918118515566,123.587040515905,19,8.46832884385692e-05,3.720207767573e-05,0.512452830188679,1.95164779530627e-05,0.98178490926479,0.978031922136111
"680","1213_2145_blob_1159",680,7729.41806315111,0.00768293486543359,332.31825702737,16,8.39562899271734e-05,2.30653227361205e-05,0.513207547169811,5.24786572249073e-05,0.981868865554717,0.978054987458847
"681","1202_1412_blob_1979",681,7708.27847536494,0.00460531504265033,100.840189620665,20,8.37266734998284e-05,1.38258464533066e-05,0.513962264150943,1.59243665783962e-05,0.981952592228217,0.9780688133053
"682","1202_1412_blob_1751",682,7691.55178707196,0.00359679925487939,120.208170405,28,8.35449896162069e-05,1.07981308033839e-05,0.514716981132075,1.89828973789955e-05,0.982036137217833,0.978079611436103
"683","1129_1334_blob_1497",683,7676.28296948517,0.0390598595166067,127.178571309151,27,8.3379141001772e-05,0.000117263556382788,0.515471698113208,2.00836412353253e-05,0.982119516358835,0.978196874992486
"684","1129_1334_blob_870",684,7656.45947388226,0.0449377441919655,657.131733689554,21,8.31638198572033e-05,0.000134909847730749,0.51622641509434,0.00010377218306445,0.982202680178692,0.978331784840217
"685","1221_0832_blob_784",685,7589.16373673861,0.0220936885832243,263.414575519213,5,8.24328592114814e-05,6.63285666908553e-05,0.516981132075472,4.1597603876391e-05,0.982285113037904,0.978398113406908
"686","1202_1412_blob_1076",686,7562.18289299066,0.0135485400906447,119.929101370895,19,8.21397955523967e-05,4.06747493330925e-05,0.517735849056604,1.8938827672101e-05,0.982367252833456,0.978438788156241
"687","1129_1334_blob_1569",687,7528.72440662163,0.0188585091732702,124.812504805992,33,8.17763722831192e-05,5.66160728969055e-05,0.518490566037736,1.97099994315277e-05,0.982449029205739,0.978495404229138
"688","1128_1901_blob_1076",688,7524.80617698973,0.11290460958683,553.045811070571,56,8.17338128018894e-05,0.000338956571170795,0.519245283018868,8.73352605073784e-05,0.982530763018541,0.978834360800309
"689","1206_0924_blob_185",689,7523.28558690593,0.0249270609790646,1053.64259713666,13,8.17172962800901e-05,7.48347755662812e-05,0.52,0.000166387935430648,0.982612480314821,0.978909195575875
"690","1221_0832_blob_1195",690,7506.1704355323,0.00683688095690618,186.190793355372,20,8.15313929431076e-05,2.0525342013371e-05,0.520754716981132,2.94026663185266e-05,0.982694011707764,0.978929720917888
"691","1213_2145_blob_1051",691,7481.90982400058,0.0118444166747951,475.388924706366,12,8.12678762179252e-05,3.55587152579377e-05,0.521509433962264,7.50719284921138e-05,0.982775279583982,0.978965279633146
"692","1129_1334_blob_1136",692,7456.55614131702,0.00465171152499794,141.278853889469,16,8.09924866456816e-05,1.3965135651759e-05,0.522264150943396,2.23103136514783e-05,0.982856272070628,0.978979244768798
"693","1128_1901_blob_1085",693,7452.44559470043,0.00706866785681614,196.648024793843,24,8.09478382335138e-05,2.12212010498027e-05,0.523018867924528,3.10540395204986e-05,0.982937219908861,0.979000465969848
"694","1128_1901_blob_868",694,7431.30339558018,0.00300020430316161,103.978695552256,8,8.07181934420772e-05,9.00706328229617e-06,0.52377358490566,1.64199895948853e-05,0.983017938102304,0.97900947303313
"695","1213_2145_blob_1044",695,7429.48316956098,0.0162027852254925,680.685006412328,12,8.06984222999094e-05,4.86431913058966e-05,0.524528301886792,0.000107491642045728,0.983098636524603,0.979058116224436
"696","1221_0832_blob_1232",696,7419.70443817974,0.0803659145885458,631.777256864354,12,8.05922065408115e-05,0.000241270528702275,0.525283018867925,9.97682835786718e-05,0.983179228731144,0.979299386753138
"697","1128_1901_blob_1549",697,7403.6141653435,0.0198103683866855,201.70433607744,12,8.04174353484385e-05,5.94736970133811e-05,0.526037735849057,3.18525163452384e-05,0.983259646166493,0.979358860450152
"698","1206_0924_blob_341",698,7315.84869396682,0.10017742228692,667.840369483658,16,7.94641341684151e-05,0.000300747646100216,0.526792452830189,0.00010546325725403,0.983339110300661,0.979659608096252
"699","1202_0046_blob_1756",699,7260.14215002429,0.00405830045663869,130.609973333677,30,7.88590543660459e-05,1.21836266260255e-05,0.527547169811321,2.06255174844872e-05,0.983417969355027,0.979671791722878
"700","1202_1412_blob_1325",700,7222.1750046425,0.0235651243555987,157.22592152874,27,7.84466584211848e-05,7.07460375623037e-05,0.528301886792453,2.48286245738744e-05,0.983496416013448,0.97974253776044
"701","1128_1901_blob_922",701,7125.71374452398,0.0043328291446961,108.611736058816,17,7.73989043140729e-05,1.30078029207975e-05,0.529056603773585,1.71516248256058e-05,0.983573814917762,0.979755545563361
"702","1128_1901_blob_903",702,7118.51828409023,0.0166491668347366,269.652403913067,35,7.73207478270775e-05,4.99832958442036e-05,0.529811320754717,4.25826621787457e-05,0.983651135665589,0.979805528859205
"703","1128_1901_blob_687",703,7103.61875088962,0.0175603580988469,661.095786375315,37,7.71589103486347e-05,5.27188286775736e-05,0.530566037735849,0.000104398173836002,0.983728294575938,0.979858247687883
"704","1221_0832_blob_1155",704,7078.2518813468,0.00836844203747027,213.710730124736,10,7.68833775418333e-05,2.51233180774696e-05,0.531320754716981,3.3748528449272e-05,0.98380517795348,0.97988337100596
"705","1128_1901_blob_1306",705,7072.63477476682,0.009318224065749,54.9130981290194,12,7.68223650018558e-05,2.79747061726334e-05,0.532075471698113,8.67170428627145e-06,0.983882000318482,0.979911345712133
"706","1213_2145_blob_956",706,7004.25863259705,0.0141511874719615,597.444599516861,24,7.60796690874667e-05,4.24839871555666e-05,0.532830188679245,9.43465779743033e-05,0.983958079987569,0.979953829699288
"707","1202_0046_blob_1489",707,6941.83685623724,0.0140811152494787,86.393517080445,23,7.54016489944901e-05,4.22736198343919e-05,0.533584905660377,1.36429933458198e-05,0.984033481636564,0.979996103319123
"708","1202_1412_blob_1369",708,6932.0170062163,0.0109854076039134,60.4825904285637,11,7.52949866081806e-05,3.29798411948133e-05,0.534339622641509,9.55122104806186e-06,0.984108776623172,0.980029083160318
"709","1206_0924_blob_458",709,6860.06695223994,0.0405351795569043,1041.76002717257,17,7.45134711638662e-05,0.000121692688409096,0.535094339622642,0.000164511477237606,0.984183290094336,0.980150775848727
"710","1129_1334_blob_1414",710,6855.61929935904,0.0317026787751232,468.680816419364,39,7.44651611317638e-05,9.51761963826703e-05,0.535849056603774,7.40126050635121e-05,0.984257755255467,0.980245952045109
"711","1206_0924_blob_300",711,6831.277584962,0.12836059010949,764.19291213172,11,7.42007634740688e-05,0.000385357742754619,0.536603773584906,0.000120678948692732,0.984331956018942,0.980631309787864
"712","1202_0046_blob_1563",712,6826.62296650386,0.0116777979066215,71.3023003869739,15,7.41502053992462e-05,3.50585007267551e-05,0.537358490566038,1.12598357214157e-05,0.984406106224341,0.980666368288591
"713","1129_1334_blob_1376",713,6804.73783388205,0.0102630850553402,51.1954686987313,7,7.39124909265033e-05,3.08113205716105e-05,0.53811320754717,8.08462790260696e-06,0.984480018715267,0.980697179609162
"714","1128_1901_blob_1336",714,6717.04610547081,0.0326685515202499,134.971650659051,25,7.2959990736378e-05,9.8075891223063e-05,0.538867924528302,2.13142998924459e-05,0.984552978706004,0.980795255500385
"715","1202_0046_blob_879",715,6651.04258935351,0.00495101137176285,211.569088786554,12,7.22430660869307e-05,1.48636786800962e-05,0.539622641509434,3.34103271638823e-05,0.984625221772091,0.980810119179065
"716","1221_0832_blob_669",716,6593.73966766383,0.0103247111852884,185.777072361737,8,7.16206465635272e-05,3.09963314562695e-05,0.540377358490566,2.93373327963603e-05,0.984696842418654,0.980841115510522
"717","1202_1412_blob_1513",717,6558.08055279905,0.0114630402178258,59.7182595355139,7,7.12333202523258e-05,3.44137659360932e-05,0.541132075471698,9.43052030985517e-06,0.984768075738906,0.980875529276458
"718","1128_1901_blob_1115",718,6541.85490180868,0.00726270771499653,257.245934237356,16,7.10570785938109e-05,2.18037378057419e-05,0.54188679245283,4.06234713858389e-05,0.9848391328175,0.980897333014263
"719","1221_0832_blob_752",719,6535.68658874688,0.0120210442320352,171.944686761025,14,7.09900788953152e-05,3.60889776749948e-05,0.542641509433962,2.71529658312836e-05,0.984910122896395,0.980933421991938
"720","1202_0046_blob_1105",720,6517.89928730935,0.00505480606946594,139.433096068529,11,7.07968747207822e-05,1.51752859295069e-05,0.543396226415094,2.20188373634412e-05,0.984980919771116,0.980948597277868
"721","1202_1412_blob_1614",721,6515.68732636945,0.00301150745857792,101.8403386972,18,7.07728485868015e-05,9.04099705007894e-06,0.544150943396226,1.60823069847728e-05,0.985051692619703,0.980957638274918
"722","1221_0832_blob_1178",722,6461.62102657731,0.00637747623255558,87.1917119586308,6,7.01855849786551e-05,1.91461401303355e-05,0.544905660377358,1.37690417783847e-05,0.985121878204682,0.980976784415048
"723","1206_0924_blob_283",723,6422.78052438288,0.042622298699004,848.936985223354,18,6.97637027054348e-05,0.000127958533095331,0.545660377358491,0.000134061467015378,0.985191641907387,0.981104742948144
"724","1129_1334_blob_1109",724,6339.08752484566,0.021974145090623,88.8248273728101,14,6.88546363725475e-05,6.59696791971895e-05,0.546415094339623,1.40269382442486e-05,0.98526049654376,0.981170712627341
"725","1129_1334_blob_1173",725,6331.02047483914,0.0151637018533033,438.149651720682,35,6.8767012752804e-05,4.55237071830897e-05,0.547169811320755,6.9191219259339e-05,0.985329263556512,0.981216236334524
"726","1129_1334_blob_1018",726,6299.63647833961,0.137847550697524,1145.87937307111,9,6.84261224182846e-05,0.000413839021273895,0.547924528301887,0.000180953677894194,0.985397689678931,0.981630075355798
"727","1202_1412_blob_1181",727,6264.08903692199,0.00304300463491208,106.501764741504,14,6.80400090946885e-05,9.135556297313e-06,0.548679245283019,1.68184247706161e-05,0.985465729688025,0.981639210912095
"728","1202_1412_blob_1638",728,6237.02757691544,0.00440177773165709,150.502441850598,21,6.77460697885726e-05,1.32147969196156e-05,0.549433962264151,2.37668737433783e-05,0.985533475757814,0.981652425709015
"729","1202_1412_blob_1814",729,6218.37552807816,0.00326356016001834,93.1029250044019,16,6.75434728004003e-05,9.7976970621265e-06,0.550188679245283,1.47025220090145e-05,0.985601019230614,0.981662223406077
"730","1129_1334_blob_1006",730,6191.39226989602,0.0113493524938388,165.53751477559,8,6.72503829159342e-05,3.40724583380432e-05,0.550943396226415,2.61411653198931e-05,0.98566826961353,0.981696295864415
"731","1129_1334_blob_1177",731,6183.97428518791,0.0283409107094418,212.166418678697,7,6.71698093889569e-05,8.50836644587325e-05,0.551698113207547,3.35046556276277e-05,0.985735439422919,0.981781379528874
"732","1206_0924_blob_487",732,6183.0949049499,0.0387235855333398,1000.36040049245,9,6.71602576346573e-05,0.00011625401145137,0.552452830188679,0.000157973777993457,0.985802599680554,0.981897633540325
"733","1221_0832_blob_720",733,6182.18092754816,0.017266299016457,214.204005378834,3,6.71503300888705e-05,5.18360192098889e-05,0.553207547169811,3.38264249308223e-05,0.985869750010643,0.981949469559535
"734","1128_1901_blob_1778",734,6177.42984036024,0.0243419351376202,162.777932878487,9,6.70987241788059e-05,7.30781400343466e-05,0.553962264150943,2.57053807988813e-05,0.985936848734821,0.982022547699569
"735","1202_1412_blob_1309",735,6122.12972150527,0.0151063897126577,316.511774125924,15,6.64980589316085e-05,4.53516475413195e-05,0.554716981132075,4.99825470035298e-05,0.986003346793753,0.982067899347111
"736","1206_0924_blob_265",736,6121.74586138363,0.0774501365557439,635.032154007634,6,6.64938894752017e-05,0.000232516925745669,0.555471698113208,0.000100282286730387,0.986069840683228,0.982300416272856
"737","1202_1412_blob_1488",737,6115.10283272771,0.00251155613094435,105.166450127659,19,6.64217334557868e-05,7.54006818289539e-06,0.55622641509434,1.66075560734394e-05,0.986136262416684,0.982307956341039
"738","1213_2145_blob_811",738,6101.89833219332,0.0102837012130179,442.897757617196,13,6.62783072798249e-05,3.08732133689258e-05,0.556981132075472,6.9941025255674e-05,0.986202540723964,0.982338829554408
"739","1202_0046_blob_1342",739,6100.38215213663,0.00673133267783354,91.9382550513767,25,6.62618386593697e-05,2.02084702496905e-05,0.557735849056604,1.45186009816485e-05,0.986268802562623,0.982359038024658
"740","1128_1901_blob_1237",740,6030.76385160547,0.00644666193298498,116.499352373664,22,6.55056505251691e-05,1.93538459793475e-05,0.558490566037736,1.8397212463827e-05,0.986334308213148,0.982378391870637
"741","1202_0046_blob_1210",741,5997.7732216115,0.00241496029645417,45.7875677788411,17,6.51473090725494e-05,7.25007300051982e-06,0.559245283018868,7.23062914485046e-06,0.986399455522221,0.982385641943638
"742","1128_1901_blob_1019",742,5946.77646524798,0.0146573523221795,221.909361261612,26,6.4593386587361e-05,4.40035699494394e-05,0.56,3.50432305730561e-05,0.986464048908808,0.982429645513587
"743","1129_1334_blob_1054",743,5938.90222087567,0.0157381554192326,261.658477203192,20,6.45078572062255e-05,4.72483029433227e-05,0.560754716981132,4.13202863362591e-05,0.986528556766015,0.98247689381653
