"","Compound.Name","cluster_vol.z1","cluster_vol.z2","cluster_vol.z3","cluster_vol.z4","cluster_vol.z5","cluster_vol.z6","bbvol","anthrovol","cluster"
"273","1128_1901_fb_add_blob_619",0.0597227315674856,0.0383665799835462,-0.126804654515889,0.415238151498214,0.911741335335946,0.151989961308445,-0.135226911478356,0.13009456662138,5
"274","1128_1901_fb_add_blob_633",0.0857119104221865,0.157984056191251,0.40112318458553,0.439365352800046,0.106669036858964,0.333671856180722,0.505414327307813,0.0237002962942192,NA
"275","1128_1901_fb_add_blob_642",0.443665615884126,0.754434991247679,0.618151788057399,-0.281079150580073,-0.0499419753239903,-0.0100529911345794,0.40296241183461,0.604248717587883,6
"276","1128_1901_fb_add_blob_704",0.317138892940448,0.449674318793037,0.369674307759599,-0.102112435339929,0.296880487217493,-0.0553042739366413,0.0686150254344211,0.53361917437385,NA
"277","1128_1901_fb_add_blob_787",-0.078109451849421,-0.106630492857388,-0.10474271792696,0.0267608600720752,0.00798050585682141,-0.098375245575841,-0.101965697854305,-0.0156462345056597,NA
"278","1128_1901_fb_add_blob_921",-0.016383442523724,-0.0947803312377412,-0.0354426339235987,0.557489841568385,0.386668275210783,0.312826835752917,-0.0141675900850634,-0.0771491156606027,NA
"279","1128_1901_fb_add_blob_924",0.190738496524662,0.18520173503271,0.269694896429316,-0.667909961865431,-0.422351306570463,-0.400010004197882,0.135708546625667,0.158769588658332,NA
"280","1128_2052_blob_1032",-0.162247274984649,-0.171569074862257,-0.130801269367411,0.474274634317423,0.315780477708224,0.353030957287976,-0.00788366938767932,-0.178768804061927,5
"281","1128_2052_blob_1065",-0.11721342836319,-0.21875875983424,-0.235887019863891,0.0064993216713627,-0.0856352305448773,-0.143128075141018,-0.238270476486623,-0.145372942485345,NA
"282","1128_2052_blob_1080",-0.0907444285828305,-0.0712893470176669,-0.162919758835448,0.255864590010839,0.0511414677955849,0.122924415473735,0.110443853778981,-0.0926749146062197,NA
"283","1128_2052_blob_1114",-0.0644516709402633,-0.103813959769085,-0.0689741130713902,0.138986921753989,-0.068737237417683,0.0594796745874735,-0.107061675643379,-0.0731158475206174,NA
"284","1128_2052_blob_1165",-0.0112941463302971,-0.120274487740152,-0.0369650924643489,-0.25832133918085,-0.247322508706272,-0.253923043488773,-0.00518390969452256,-0.2082207697733,NA
"285","1128_2052_blob_1196",-0.132695215470906,-0.178300620484961,-0.230830159482525,-0.0957751003289189,-0.158765208029747,0.133643609474659,-0.177229739878878,-0.135823203818416,NA
"286","1128_2052_blob_1204",0.193218056100093,0.113441407955785,0.374289041832368,-0.148828264068701,-0.257992512868076,0.109596490974974,0.171017114028513,-0.097689975170498,NA
"287","1128_2052_blob_1337",-0.0203229365837226,0.00464951436772185,0.136511747468966,-0.0809362795122061,0.0737135662547653,-0.0936515379019486,-0.0153048646809275,0.067826061481138,NA
"288","1128_2052_blob_1349",-0.133000413008554,-0.212289177130537,-0.145239663682857,-0.0577365719398889,-0.00406420455706938,-0.130355512313273,-0.166154808109537,-0.154988546853464,NA
"289","1128_2052_blob_1467",-0.075928287926843,-0.126437408641423,-0.186713459259137,0.033965944875668,0.0509609101735279,0.00322610013591291,-0.131381575504533,-0.0731158475206174,NA
"290","1128_2052_blob_1518",-0.0322471496138152,0.0249343841560712,0.228970446003379,-0.0949615106846769,-0.0858457502651781,0.0523025433104032,0.184067993430876,-0.0731158475206174,NA
"291","1128_2052_blob_639",-0.188467655261415,-0.189748950172119,-0.0709983014965323,0.457248392702929,0.343557043088109,0.408366713743116,-0.0223292615092744,-0.216188120422359,5
"292","1128_2052_blob_670",-0.177259941116674,-0.246078862750799,-0.171563863761925,0.274862185294009,0.164734868706069,0.264039809424777,-0.196674453563903,-0.187396946193189,NA
"293","1128_2052_blob_811",-0.221315060595125,-0.282918645993136,-0.327087135634453,0.156525278486951,-0.165488924639295,0.0806591646870811,-0.143293130849352,-0.231282591910894,NA
"294","1128_2052_blob_835",0.0100834042658702,-0.0460984238870299,0.0467520833906802,-0.127371684866267,-0.154310821973093,0.166061472748357,0.162011897860642,-0.124495912700014,NA
"295","1128_2052_blob_926",-0.199746524447744,-0.380945850616737,-0.2993962048769,-0.28514923172795,-0.262164197736294,-0.365791701116719,-0.3422099631774,-0.318219195071231,NA
"296","1128_2052_blob_932",-0.192262213640148,-0.223572305509882,-0.237697339915272,0.156643971945284,-0.0722496514806179,0.152289528527692,-0.0482949542569709,-0.199902911298288,NA
"297","1128_2052_blob_961",-0.0690239603464732,-0.114706368104176,-0.0895323020618884,0.199435295394468,0.340755154865824,0.0655473407652739,-0.122813158022653,-0.0731158475206174,NA
"298","1128_2052_blob_984",-0.0949895552447193,0.0185450206185648,0.277555097804074,-0.33279300785409,-0.282357765662298,-0.250871408764287,0.0119320301557833,0.086423350758675,NA
"299","1129_1334_blob_1006",0.460976040827974,0.731714043462213,0.307004877621677,-0.227394134028305,-0.0194860187118871,-0.0919912759980182,0.188451392866781,0.829005248543446,NA
"300","1129_1334_blob_1008",-0.0716725402097226,0.118399300313223,0.23532754132396,0.15793150501699,-0.0822547647875446,0.321511774676871,0.396367987118319,-0.107622002978188,NA
"301","1129_1334_blob_1020",0.521473650068289,0.793324771296829,0.693302608324408,-0.348334360049955,-0.0980586164877738,-0.00217089620432679,0.686453861433769,0.62269100178484,NA
"302","1129_1334_blob_1021",0.288559670012071,0.347841793170969,0.0511206609031066,-0.138200461473678,-0.0361848921046173,-0.0497240300314827,0.266455018121686,0.469045147964834,NA
"303","1129_1334_blob_1034",0.523974978200543,0.46356083524258,0.0331424044876369,0.00575359847191492,0.389275036871206,-0.0660212697539408,0.109111676220315,0.537376403664304,NA
"304","1129_1334_blob_1043",0.623919919277283,0.659886312180032,0.0279477863317323,-0.135206339248617,0.119238205029781,-0.0786855147859611,0.258708500988515,0.795554402356225,NA
"305","1129_1334_blob_1046",0.253976903320124,0.494803086841399,0.547995274335278,-0.14359902047965,-0.0410976399642439,0.178326703618742,0.443663969918155,0.349886759315948,NA
"306","1129_1334_blob_1050",0.348982872346783,0.369487889741446,0.038513113870192,-0.0474997861484824,0.290172913336748,-0.0733171122049351,0.221489259381293,0.476711110160747,NA
"307","1129_1334_blob_1051",0.353801275788535,0.45451271630043,-0.0479374193577982,-0.118360858174495,0.0142004012691015,-0.161763294541059,0.135226134917676,0.67703715666739,NA
"308","1129_1334_blob_1054",0.591472561107607,0.818614236785652,0.388879803633019,-0.174649297148911,0.0486954837750263,0.159936976730745,0.455628415193393,0.728239831685324,NA
"309","1129_1334_blob_1067",0.663554034024531,0.889420921250925,0.493374947945056,-0.142173347459895,0.0740226318129378,-0.0171359519697127,0.40944960903255,0.921970429160334,NA
"310","1129_1334_blob_1068",0.550946376979239,0.595695226990717,0.0580735827242398,-0.150829141451399,0.0940185809646218,-0.0552358780945119,0.32486171852469,0.718861433861021,NA
"311","1129_1334_blob_1070",0.271704961680467,0.375578069018719,0.222179761834509,-0.209438783842464,-0.0973718051003894,-0.0373895018599535,0.309488225783528,0.424051236408423,NA
"312","1129_1334_blob_1073",0.442356098827107,0.709659705418827,0.453406621731902,-0.164182116841652,0.1131588499044,0.0330391808028492,0.341938318932647,0.734738342940509,NA
"313","1129_1334_blob_1075",0.607705911837742,0.622954783870353,0.00208232869222491,-0.105193416067499,0.113460377129669,-0.105773529458508,0.156365830198848,0.777925529536163,NA
"314","1129_1334_blob_1080",0.601043572687538,0.854020181114102,0.359888873794026,-0.143146338216743,0.0520364149999698,0.132334436655275,0.407001652042315,0.784037097503988,NA
"315","1129_1334_blob_1084",0.524109244978909,0.717089407440641,0.402593508701119,-0.384482725048657,-0.127708514432284,0.101197762144021,0.622491155669263,0.564076533710508,NA
"316","1129_1334_blob_1095",0.352745387026317,0.619099512048868,0.474710790279835,-0.3800527359388,-0.0805797240996999,0.0225553939511003,0.565841542349451,0.399933928802237,NA
"317","1129_1334_blob_1096",0.587858936640207,0.44514656278572,0.144188599747327,0.0052562958153515,0.275352505556316,-0.0386379139073233,0.273423438676932,0.462843260367551,NA
"318","1129_1334_blob_1097",0.0692435094618344,0.366810799003863,0.407895517560604,-0.445927098811046,-0.294691369798908,0.102035038005014,0.624295346949797,0.153280974429885,NA
"319","1129_1334_blob_1103",0.188513497207772,0.34711580277722,0.327361329840768,-0.113772924331015,-0.0807952538816579,0.13321808356628,0.428970577079609,0.269481801455392,NA
"320","1129_1334_blob_1104",0.288559670012071,0.347841793170969,0.0511206609031066,-0.138200461473678,-0.0361848921046173,-0.0497240300314827,0.266455018121686,0.469045147964834,NA
"321","1129_1334_blob_1105",0.450296272811696,0.690050007526402,0.582094533944274,-0.329233684621189,-0.173048830594308,-0.0152934087333997,0.404624410759802,0.64766089979457,NA
"322","1129_1334_blob_1107",0.340603916158774,0.44093874889604,-0.0594902075050334,-0.107784559875468,0.0207341507668541,-0.167885943410368,0.107089287836555,0.664077563262187,NA
"323","1129_1334_blob_1108",0.120701569102771,0.173169628060892,-0.0551477729964804,-0.227639893172241,-0.0593261254575906,-0.0319684132916061,0.214652250869076,0.228051591813954,NA
"324","1129_1334_blob_1109",0.581022701089248,0.841909223338184,0.258468349551887,-0.0124091084376962,0.19739960691367,0.0442641750470812,0.364581597967312,0.894790092061698,NA
"325","1129_1334_blob_1112",0.241459676893653,0.429913682771963,0.222617471165999,-0.0806105907983851,-0.0838238475948056,0.1258342804456,0.439679397856515,0.41352672829152,NA
"326","1129_1334_blob_1117",0.685855471011666,0.928959167192987,0.469201346319256,-0.0717474355530834,0.125122631309676,0.123949281325689,0.470105319472176,0.882513255681299,NA
"327","1129_1334_blob_1122",0.571470395342274,0.529956673525919,0.0519694389658484,-0.0519266176456045,0.233614296056478,0.00847648318201545,0.183721273767683,0.531128898153619,NA
"328","1129_1334_blob_1125",0.342975972353585,0.575036702733961,0.436902944615778,-0.252168811334092,-0.0558849843496537,0.247617595552182,0.724398958996322,0.353136917466155,NA
"329","1129_1334_blob_1126",0.29494162893064,0.443502302007151,0.487240303122669,-0.0480060249382286,0.0655506204765821,0.318328588021655,0.333720946965114,0.285561339592873,NA
"330","1129_1334_blob_1130",0.593381516283519,0.611177972024219,0.0211442707366949,-0.115442650059552,0.123759194165965,-0.11312607849444,0.199422950732924,0.786899788830496,NA
"331","1129_1334_blob_1132",0.315734700593108,0.708364015823137,0.552884055776865,-0.0963307859315471,-0.104314090710222,0.184038627626115,0.492015970523362,0.450728357279564,NA
"332","1129_1334_blob_1136",0.584584811066106,0.528147702440643,0.284120558414858,-0.261679436819077,-0.0813890155038434,-0.18515861858771,0.266480226981925,0.46645741961103,NA
"333","1129_1334_blob_1143",0.288559670012071,0.347841793170969,0.0511206609031066,-0.138200461473678,-0.0361848921046173,-0.0497240300314827,0.266455018121686,0.469045147964834,NA
"334","1129_1334_blob_1146",0.588685316265616,0.853083790327607,0.407765789538402,-0.158351933702287,0.111253384600902,0.129236450666949,0.48203804976843,0.742501178086703,NA
"335","1129_1334_blob_1148",0.54780808381231,0.810054724958328,0.337556642562093,-0.0659134621812897,0.0678550486989005,0.118214462712385,0.332925885038432,0.801616765724886,NA
"336","1129_1334_blob_1150",0.50043538477651,0.843098312285958,0.332544089914147,-0.0254174195556936,0.193416045470259,0.0661090668034393,0.522576452118021,0.77047895865408,NA
"337","1129_1334_blob_1154",0.513671253192191,0.759776695109747,0.419281199950405,-0.279952709020281,-0.0549413887270497,-0.0532989449666789,0.347398221558218,0.848904121516282,NA
"338","1129_1334_blob_1163",0.445549140713466,0.774365902997967,0.703741228713914,-0.51779873241624,-0.204542410780215,-0.0246375313031989,0.572313744866021,0.613244073405217,NA
"339","1129_1334_blob_1168",0.557585343368378,0.415092479145264,0.0863573378800157,-0.00348197134587364,0.195543369225146,0.0340378805179532,0.064161330027584,0.387613934723076,NA
"340","1129_1334_blob_1173",0.556932455577302,0.746468258723813,0.362719120379146,-0.296703273645805,-0.112372378276253,0.0430881388427599,0.504272608475723,0.780157121104146,NA
"341","1129_1334_blob_1177",0.523853971307512,0.529538698704096,-0.0241300871176035,-0.031975954624972,0.302022969809532,-0.140483042163824,0.0866014935995488,0.694044089470883,NA
"342","1129_1334_blob_1179",0.344821409471629,0.458472266622221,-0.0463897722803269,-0.139155258088876,-0.00307948255519571,-0.178505155174967,0.16456053980474,0.666031369271255,NA
"343","1129_1334_blob_1193",0.221205237697129,0.664990496866129,0.733037241033971,-0.371684240479467,-0.149975810180242,0.0698522667931583,0.535949386645157,0.41844037770886,NA
"344","1129_1334_blob_1204",0.558678442655641,0.746331833117529,0.419481729279499,-0.329565615119378,-0.0500559851594772,-0.108104315325991,0.29786338050692,0.716744168591598,NA
"345","1129_1334_blob_1205",0.638692495585483,0.82418746858399,0.58270357590835,-0.273156790972294,-0.0183909118028059,-0.00168491059553774,0.419071700703626,0.776260256498309,NA
"346","1129_1334_blob_1208",0.345251680631015,0.383976789005241,0.046498553239808,-0.0900871536161993,0.166783985688998,-0.0677852836260176,0.255416021536514,0.504231331043591,NA
"347","1129_1334_blob_1209",-0.0430773115502865,0.0849085724617403,0.161065764858559,-0.215469121564769,-0.155490480899865,-0.158985914844444,0.20325006439734,0.0275098506263093,NA
"348","1129_1334_blob_1215",0.0204898668514093,0.158390236293464,0.214247094972508,-0.100885839055969,-0.0677362628353995,-0.0754900658627497,0.129690505393371,0.244823801668853,NA
"349","1129_1334_blob_1227",0.647024858335246,0.610096082935445,0.0456936313898351,-0.0767466782898457,0.221146879347918,-0.0793706235364322,0.179273455012312,0.73485211524793,NA
"350","1129_1334_blob_1233",0.0276336565233228,0.0958814917497478,0.327456282428278,0.261655665529687,0.0286950716586051,0.512432081625189,0.336382454355875,-0.0826377407426057,NA
"351","1129_1334_blob_1236",0.619741371145784,0.745913215112501,0.210478385099639,-0.153598422697066,0.0950587818935598,-0.035194154653864,0.251663489530063,0.837293653318839,NA
"352","1129_1334_blob_1241",0.218880665030262,0.299207770406426,-0.100786171980745,-0.0403746949260667,0.0464451304729365,-0.164890999869212,-0.0394644666976244,0.484404769500305,NA
"353","1129_1334_blob_1251",-0.0741363391792994,0.0317488426449236,-0.00944578423939663,-0.151438849811847,-0.123831571435417,-0.149548148767212,0.190134524172757,-0.0731158475206174,NA
"354","1129_1334_blob_1264",0.107954049661504,0.412129522052513,0.472948249276193,-0.358633984324688,-0.274347431484264,0.181151485476863,0.790882244595237,0.152331140947547,NA
"355","1129_1334_blob_1270",0.348181918238177,0.693988772425146,0.719490098604381,-0.33027019484082,-0.0776892080528576,0.0337309961505765,0.52290959354441,0.634004674886456,NA
"356","1129_1334_blob_1271",0.511991433251839,0.756877998278307,0.668288978573299,-0.302802437130054,-0.142155373803721,-0.103378939783896,0.474440301986942,0.743234759608904,NA
"357","1129_1334_blob_1274",0.37472485756036,0.700425216805936,0.491110833078846,-0.206943395794169,-0.0790295404142079,-0.0618595999248402,0.527057944215289,0.684742072924598,NA
"358","1129_1334_blob_1297",0.627839109170195,0.579417673864803,0.11709893795302,-0.14145092859034,0.0109837498843722,0.0341147073849399,0.294348242798477,0.60728445564542,NA
"359","1129_1334_blob_1300",0.314567646347634,0.541180390528199,0.608651780218342,-0.250752958385869,-0.19105289024446,0.0361994713249238,0.434292841372567,0.473083338666504,NA
"360","1129_1334_blob_1301",-0.0750434548338631,0.250636039208004,0.253352483648443,-0.300553762548554,-0.260302022997504,0.22371085560008,0.703169707169307,-0.0164647449273357,NA
"361","1129_1334_blob_1320",0.590949803507035,0.557823970746226,0.0182325839346073,-0.0645653672421446,0.285588311761223,-0.124874300460171,0.149541792611823,0.706233269630168,NA
"362","1129_1334_blob_1323",0.395202703188813,0.479007612916843,-0.0515375700035749,-0.0794004994571241,0.17353331588329,-0.17488247613113,0.124711497593711,0.699112134018236,NA
"363","1129_1334_blob_1324",0.576990850892909,0.860853538031784,0.484329298081907,-0.237966435280201,0.101023801135403,-0.0212357775792698,0.419366083069458,0.877625119718094,NA
"364","1129_1334_blob_1331",0.320207941418015,0.461818937578933,-0.017353919094589,0.198242921292055,0.358133710400123,-0.0456770377732479,0.20776469986759,0.614663196982626,NA
"365","1129_1334_blob_1337",0.263639246077779,0.395355506066055,0.0770610436448367,-0.200883912038979,-0.0874749926951138,0.0615763576860296,0.461949418124552,0.392725649310329,NA
"366","1129_1334_blob_1352",0.715403169083477,0.635073034201019,0.0861664992206773,-0.154284632636103,0.131258001714313,-0.033756825301173,0.328578889835412,0.724497516669241,NA
"367","1129_1334_blob_1358",-0.00485873654688905,0.00725231356786776,0.159569340022203,-0.125367185264073,-0.0888314711924412,-0.0761902068492133,-0.030371886856741,0.0747138351847479,NA
"368","1129_1334_blob_1362",0.676916042856537,0.759727869292663,0.163186429412268,-0.156668290702601,0.0737853121658525,0.0466819236616559,0.350732053243379,0.787738314223522,NA
"369","1129_1334_blob_1364",0.169145649987758,0.460661917905678,0.39056357932757,-0.421242288588154,-0.155725346660612,-0.194652085770568,0.34609663285034,0.484577454027325,NA
"370","1129_1334_blob_1368",0.603618428740098,0.851062222737179,0.656546177883241,-0.30375729558309,-0.106063026472215,0.0656516312185482,0.513090470024355,0.748207073909781,NA
"371","1129_1334_blob_1374",0.632518132879415,0.58299976741282,0.213654184202983,0.0507539628229075,0.120732108924032,-0.0114232091400007,0.435108669816703,0.552491557669139,NA
"372","1129_1334_blob_1376",0.314228732177006,0.581978935109405,0.458311199075493,-0.315345625673878,-0.0280955382665376,-0.0467359247779164,0.272143700931408,0.650067491709823,NA
"373","1129_1334_blob_1379",0.42748134035478,0.720466870227612,0.612741166599527,-0.159191888860118,-0.0529428817402184,0.18522449341764,0.494216748992443,0.572777912163307,NA
"374","1129_1334_blob_1381",0.225518836137787,0.646063399912023,0.549295388622816,-0.250204317033884,0.00975994777740267,0.00101215180602679,0.583474760707776,0.525059666444327,NA
"375","1129_1334_blob_1384",0.449771299371558,0.75773333032322,0.560742718454932,-0.273439936094447,-0.153329157868381,0.0214702130330912,0.648081603262727,0.521703561299289,NA
"376","1129_1334_blob_1390",0.622445844294602,0.769504817251487,0.242797639731739,-0.185448839161298,0.08182871704605,-0.027296722019929,0.185663824750869,0.831374574672022,NA
"377","1129_1334_blob_1406",0.452639054390763,0.799668163344007,0.58707001845178,-0.18561154929656,-0.0023260137360806,0.197023548332483,0.472162872638791,0.590972341236254,NA
"378","1129_1334_blob_1408",0.349968013258626,0.372497333888935,0.0395173333230352,-0.0522296646593993,0.278164357900631,-0.0730177441188869,0.225985080648313,0.481535183762465,NA
"379","1129_1334_blob_1414",0.547726294380364,0.772393496859937,0.492971245150615,-0.255052284996689,0.0563569853918309,-0.0668892754931922,0.26624453002925,0.833836104788477,NA
"380","1129_1334_blob_1419",0.617198133332237,0.790886413922439,0.215562990027651,-0.175695952597874,0.104912766118668,0.0536134735572696,0.303689083978883,0.786567335438996,NA
"381","1129_1334_blob_1427",0.448381448171618,0.763806209364735,0.570846636337265,-0.261507674076321,0.0125829946378305,-0.0575634734549575,0.276912480003615,0.775894734390117,NA
"382","1129_1334_blob_1440",0.194380878952751,0.15610386207815,-0.00118085878608869,0.0896943612114163,0.48582361009721,-0.0536338920832891,0.025545046020171,0.177614252943895,NA
"383","1129_1334_blob_1442",0.590986339591507,0.602762909939356,-0.00316372277889189,-0.0857622684103643,0.178753349060842,-0.130831543631619,0.140663246917984,0.781920541935909,NA
"384","1129_1334_blob_1443",0.288559670012071,0.347841793170969,0.0511206609031066,-0.138200461473678,-0.0361848921046173,-0.0497240300314827,0.266455018121686,0.469045147964834,NA
"385","1129_1334_blob_1448",0.122158630747397,0.484775690619718,0.516445088782978,-0.329817511567828,-0.14624226803234,0.118395251979308,0.647641790329938,0.260943653172146,NA
"386","1129_1334_blob_1456",0.48137838501163,0.854422787213093,0.605847882883783,-0.250858603916824,-0.00985995810499945,0.0710960417948701,0.439038625518063,0.794441525831114,NA
"387","1129_1334_blob_1462",0.570749477817727,0.611482254431402,0.55850947047376,-0.408961273299781,-0.213202124396833,-0.00747795633177318,0.571213442679419,0.457452536084742,NA
"388","1129_1334_blob_1466",0.326098798302168,0.507854525861888,0.342751881920542,-0.292702329614979,-0.0549675870968171,-0.0773112058172692,0.179136620139513,0.467785824783555,NA
"389","1129_1334_blob_1469",0.0678464267370435,0.312735647148169,0.450631749226985,-0.658161434887609,-0.539688405825775,-0.117158878893704,0.542855560649114,0.0664586735189656,NA
"390","1129_1334_blob_1473",0.460621282933023,0.688516493473886,0.647435005027158,-0.3543270379642,-0.154124953774628,0.0159628796001925,0.423074942037395,0.6331855982281,NA
"391","1129_1334_blob_1495",0.00573298039891979,0.16012910020856,0.37675051254534,-0.032766925644188,-0.0737735921392223,0.210806796513318,0.331094932821813,-0.0378981953608791,NA
"392","1129_1334_blob_1496",0.477213115655797,0.811674711461904,0.398233303735079,-0.317107333726864,-0.0320741997446286,-0.0104352945955624,0.411918525340975,0.7940191215272,NA
"393","1129_1334_blob_1497",0.524676805450827,0.5399595603651,0.536826636142414,-0.413917403205076,-0.17270107084966,-0.0922760009406188,0.278276250018979,0.491998677824036,NA
"394","1129_1334_blob_1502",0.356020395846661,0.541068441060449,0.306917119920518,-0.0603050550258534,0.235987975861335,0.123177695678976,0.101868278248463,0.41910794729418,NA
"395","1129_1334_blob_1503",0.49193260262181,0.861440178545015,0.641357629864136,-0.259029589715489,-0.0578083117264936,0.0933785568920004,0.48873764295275,0.763065392462593,NA
"396","1129_1334_blob_1510",0.288559670012071,0.347841793170969,0.0511206609031066,-0.138200461473678,-0.0361848921046173,-0.0497240300314827,0.266455018121686,0.469045147964834,NA
"397","1129_1334_blob_1515",0.377986450388365,0.525096792794384,0.3601205508018,-0.262364729528187,-0.269734117453382,0.0381603053100259,0.438034183394944,0.433231141054951,NA
"398","1129_1334_blob_1519",-0.11855286737359,0.0549868488041114,0.207508443461707,-0.197410612797756,-0.224344352171096,0.0135655402100257,0.263543000202726,-0.0529345147322774,NA
"399","1129_1334_blob_1531",0.474179963502233,0.678156551562974,0.67649554403412,-0.51118974156171,-0.226428764166436,-0.0868150671500071,0.423273228589483,0.58678070866526,NA
"400","1129_1334_blob_1537",0.288559670012071,0.347841793170969,0.0511206609031066,-0.138200461473678,-0.0361848921046173,-0.0497240300314827,0.266455018121686,0.469045147964834,NA
"401","1129_1334_blob_1546",0.432665705936046,0.706748738170453,0.546806607375857,-0.265018156309174,0.0389676791025442,-0.0778704682057664,0.312111605503375,0.773007124298476,NA
"402","1129_1334_blob_1556",0.0908427960018756,-0.0190770867350983,0.00722562635380885,-0.11342038649896,0.131885352793646,-0.171885147923976,0.0428740671069276,-0.0444806260435147,NA
"403","1129_1334_blob_1559",-0.0715505918602606,-0.0447449840338286,0.126339051164306,-0.176193166455171,-0.174891362116401,-0.255005729089333,-0.0790854522110119,0.0796218388684184,NA
"404","1129_1334_blob_1569",0.313988685737977,0.423912528912573,0.318596024842802,-0.0846638337376428,0.236008747789569,0.030199310989142,0.0627111465875944,0.400941897347749,NA
"405","1129_1334_blob_1577",-0.102121751968898,-0.104227557051542,-0.312169819544647,0.0644651738709082,0.296823783047527,-0.170289807982483,-0.331872816190861,0.035416521742618,NA
"406","1129_1334_blob_1594",0.457932325151819,0.583902402686941,0.479758322090206,-0.21139843934963,0.0583217781684758,0.00633091401242241,0.204366251732024,0.5552102924335,NA
"407","1129_1334_blob_1602",0.51169384519835,0.807808503659385,0.467744945263,-0.294346329074514,0.0649994308611965,-0.0809658636810825,0.346700065645501,0.877433242347145,NA
"408","1129_1334_blob_1609",0.403978924714466,0.490135192236839,-0.0356624580959205,-0.0981812555365974,0.141326595358889,-0.16393532997426,0.162022237021511,0.708375247475824,NA
"409","1129_1334_blob_1629",0.242341948299534,0.516232734890997,0.675248983927881,-0.460224769494345,-0.266810365213235,-0.054572516263389,0.501255605107014,0.304703925251534,NA
"410","1129_1334_blob_1651",0.493172168971036,0.675281607290939,0.352125727755734,-0.0897204133757606,-0.0953776264814117,0.225465363598549,0.338947437608328,0.505056141106573,NA
"411","1129_1334_blob_1652",-0.144517149428103,-0.230494029600447,-0.302059080237549,-0.071098632376893,-0.195024201144072,-0.244511082420172,-0.23582726094569,-0.149914192119366,NA
"412","1129_1334_blob_1662",0.641700024544693,0.606554901998803,0.0558537407422113,-0.134537869575892,-0.0407320219206757,-0.0496477932044359,0.170943189698428,0.723475844813665,NA
"413","1129_1334_blob_1673",0.337141131177192,0.41458162719804,0.0913482973914347,0.00200223033673337,0.227273640119082,0.00339840667704877,0.283323277382893,0.464845103656659,NA
"414","1129_1334_blob_1677",0.360382647100612,0.460488955634085,-0.0390465033178215,-0.125080514603736,0.00928506851335809,-0.155858141848407,0.154675014026619,0.680615653076165,NA
"415","1129_1334_blob_1678",0.320770135409305,0.558975605948377,0.198593007691948,-0.159296098648166,0.039061737571565,-0.0361448828389624,0.232890753038027,0.663106265859909,NA
"416","1129_1334_blob_1683",0.468796633680236,0.606749233814572,0.598742352097858,-0.273674268779476,-0.0490648861711053,0.129898928582514,0.496288776481293,0.477171907397209,NA
"417","1129_1334_blob_1690",0.416636517939303,0.479107031024898,-0.0253859435595977,-0.061712443872861,0.272074463669372,-0.155371552089301,0.161960067266655,0.673961491187227,NA
"418","1129_1334_blob_1726",-0.0484495646817966,0.0816664951458464,0.292030207461911,-0.203108300760286,-0.130437837450109,0.0999307746396774,0.27926075189221,-0.0163772636912339,NA
"419","1129_1334_blob_1750",0.521872805243753,0.564408226687424,-0.0147979991085691,-0.0858510185003058,0.201927574771993,-0.14807127500424,0.159933386983863,0.76190988932999,NA
"420","1129_1334_blob_1768",0.20224904530195,0.46596663737846,0.231892903401798,-0.151178693323694,0.0911979278786595,-0.00943210065704829,0.114856800302652,0.511353275945017,NA
"421","1129_1334_blob_1771",0.161659986747402,0.265951880898516,0.318494456920716,-0.255445098515384,-0.175351473405573,-0.0751413657436066,0.265965235104308,0.350005053552256,NA
"422","1129_1334_blob_1840",-0.0381733285786579,0.0054016541582865,0.126088548541506,0.0411722754705414,-0.0515722796118955,-0.0185348069822142,0.0700244770624264,-0.0475975025145659,NA
"423","1129_1334_blob_1914",0.262134202608851,0.530331883042965,0.263182010412449,-0.14004196875728,-0.0122404200697573,0.142990494442614,0.505450283895293,0.443619773265636,NA
"424","1129_1334_blob_1939",0.00573298039891979,0.16012910020856,0.37675051254534,-0.032766925644188,-0.0737735921392223,0.210806796513318,0.331094932821813,-0.0378981953608791,NA
"425","1129_1334_blob_1992",0.194380878952751,0.15610386207815,-0.00118085878608869,0.0896943612114163,0.48582361009721,-0.0536338920832891,0.025545046020171,0.177614252943895,NA
"426","1129_1334_blob_584",0.248659553812106,0.384048021334649,0.077049145115784,-0.200203860670612,-0.090332413041672,0.0734705781389525,0.46713420136716,0.365259810990685,NA
"427","1129_1334_blob_594",0.368911765196028,0.58338970136284,0.279785695987788,-0.214009455838681,0.164706876682482,-0.129137106085614,0.197940483002976,0.728571072995487,1
"428","1129_1334_blob_601",0.618874484765137,0.632250566792339,0.00244651824765911,-0.0641887055323584,0.188174159794473,-0.109575493618548,0.183193744123278,0.794803666011169,NA
"429","1129_1334_blob_623",0.670727088881415,0.669699534106706,0.0334759236524351,-0.0893437887458177,0.116213451299677,-0.0735238217884561,0.231127223455743,0.808076806832061,NA
"430","1129_1334_blob_625",0.174957045801492,0.507471086440211,0.370735173450027,-0.314248319725479,-0.179255042590591,0.176752039543442,0.754483678078309,0.282943887915998,NA
"431","1129_1334_blob_627",0.0411325217337315,0.360668386901542,0.307841781889533,-0.378069080824005,-0.295540738757274,0.0652721029144823,0.672788755201296,0.130696639198324,2
"432","1129_1334_blob_635",0.600451836400132,0.592788525423317,0.288255917281158,-0.183739048644242,-0.124906154730431,0.0748910388327582,0.287195795050617,0.544569757255832,NA
