BlobID,Compound Name,Description,Group Name,Constellation Name,Inclusion,LRI I,Library RI,Library ID,Library Name,Library NIST ID,Library Match Factor,Library Reverse Match Factor,Library Probability,Review Status,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,quasi_quant,Quantifier(2),Quantifier Response(1),Quantifier Response(2),Volume Ratio
1120,dC22,,,,FALSE,2200,2200,15,caice_ssi,0,742,818,50.43000031,,0,55.5113739,2.047372158,14.39538907,168.0280686,168.0280686,0.049925698,0,0,0
1440,20200803_1535_blob_551_oil,,,,FALSE,2444.642857,2450,10,caice_ssa_final_0803_1535,0,647,675,34.90000153,,0,61.18731426,1.609377119,8.190477206,166.694915,166.694915,0.049529582,0,0,0
1209,20200803_0949_blob_981_,,,,FALSE,1259.497802,1253,151,caice_ssa_final_0805_0949,0,867,875,39.95000076,,0,26.35414603,0.529668419,12.59347289,166.544906,166.544906,0.04948501,0,0,0
1264,20200803_1535_blob_909_,,,,FALSE,2178.947368,2179,260,caice_ssa_final_0803_1535,0,687,697,77.19999695,,0,54.96710565,0.63152773,10.88285257,166.1892659,166.1892659,0.04937934,0,0,0
1400,20200803_1535_blob_935_,,,,FALSE,2408.928571,2409,415,caice_ssa_final_0803_1535,0,695,703,74.73999786,,0,60.40978819,1.242683598,8.632624767,165.6053666,165.6053666,0.049205847,0,0,0
1575,20200803_0949_blob_623_,,,,FALSE,1723.75,1727,145,caice_ssa_final_0805_0949,0,375,389,50.25,,0,42.3323069,0.794502629,6.390289056,165.4164382,165.4164382,0.049149712,0,0,0
1644,20200803_1535_blob_711_,,,,FALSE,1702.5,1697,289,caice_ssa_final_0803_1535,0,392,421,78.76000214,,0,41.67140974,0.366693521,5.915112413,165.2789306,165.2789306,0.049108854,0,0,0
1375,20200803_1535_blob_1089_,,,,FALSE,2087.218045,2087,392,caice_ssa_final_0803_1535,0,761,772,70.41999817,,0,52.59565112,0.488924694,8.980833769,165.264856,165.264856,0.049104672,0,0,0
1737,20200803_1535_blob_924_oil,,,,FALSE,2717.307692,2711,83,caice_ssa_final_0803_1535,0,694,705,74.84999847,,0,66.94100723,0.682457386,4.835404178,165.2588714,165.2588714,0.049102894,0,0,0
2013,20200803_1535_blob_1205_,,,,FALSE,2701.923077,2701,390,caice_ssa_final_0803_1535,0,577,606,50.25,,0,66.6299968,1.171382081,3.46848952,164.2775367,164.2775367,0.048811313,0,0,0
1573,20200803_1535_blob_959_,,,,FALSE,2567.857143,2571,449,caice_ssa_final_0803_1535,0,524,529,50.25,,0,63.86977923,1.140824287,6.217164247,163.8094886,163.8094886,0.048672243,0,0,0
1150,20200803_1535_blob_622_,,,,FALSE,2576.785714,2577,121,caice_ssa_final_0803_1535,0,784,848,98.05000305,,0,64.06416075,1.476960015,13.64745703,163.6497884,163.6497884,0.048624792,0,0,0
1681,20200803_1535_blob_1472_,,,,FALSE,2936.734694,2930,540,caice_ssa_final_0803_1535,0,606,639,50.25,,0,71.21740065,0.44818097,5.371347087,163.4640998,163.4640998,0.048569619,0,0,0
1458,d-cholestane,,,,FALSE,2912.244898,2912,8,caice_ssi,0,785,801,98.08000183,,0,70.750885,1.507517808,7.568375151,163.4347392,163.4347392,0.048560895,0,0,0
2045,20200803_0949_blob_724_,,,,FALSE,2973.469388,2180,62,caice_ssa_final_0805_0949,0,0,683,1,,0,71.91717412,0.44818097,3.159379717,163.2011185,163.2011185,0.04849148,0,0,0
1272,chrysene-d,,,,FALSE,2519.642857,2520,2,caice_ssi,0,729,840,98.05000305,,0,62.82011902,1.364914772,10.84745014,162.8372585,162.8372585,0.048383367,0,0,0
1355,20200803_0949_blob_2405_,,,,FALSE,1350.547429,1333,158,caice_ssa_final_0805_0949,0,0,644,1,,0,29.89188968,0.275020141,9.946351093,162.6845602,162.6845602,0.048337996,0,0,0
1645,20200803_1535_blob_756_oil,,,,FALSE,2626.923077,2623,46,caice_ssa_final_0803_1535,0,642,648,89.25,,0,65.11382095,0.947291596,5.80073188,162.4414987,162.4414987,0.048265776,0,0,0
1314,20200803_1535_blob_701_oil,,,,FALSE,2564.285714,2569,41,caice_ssa_final_0803_1535,0,672,686,50.25,,0,63.79202662,0.743572973,10.02785908,162.0554349,162.0554349,0.048151066,0,0,0
1666,20200803_0949_blob_1173_,,,,FALSE,2738.461538,2112,56,caice_ssa_final_0805_0949,0,0,593,1.210000038,,0,67.36864657,1.059336838,5.567847357,161.8733363,161.8733363,0.04809696,0,0,0
1365,20200803_0949_blob_1322_,,,,FALSE,2535.714286,2529,63,caice_ssa_final_0805_0949,0,566,622,50.25,,0,63.17000576,0.998221251,8.982594283,161.8324586,161.8324586,0.048084814,0,0,0
1744,20200803_1535_blob_824_,,,,FALSE,2376.859504,2382,394,caice_ssa_final_0803_1535,0,677,678,37.36999893,,0,59.67113841,1.507517808,4.975543767,161.782555,161.782555,0.048069986,0,0,0
1920,20200803_1535_blob_908_,,,,FALSE,2135.338346,2136,270,caice_ssa_final_0803_1535,0,679,684,33.13000107,,0,53.83969284,1.354728841,3.755995672,161.0963869,161.0963869,0.047866107,0,0,0
2035,20200803_0949_blob_1571_,,,,FALSE,2875.510204,2301,73,caice_ssa_final_0805_0949,0,0,640,1,,0,70.05111154,0.63152773,3.259688027,160.752931,160.752931,0.047764057,0,0,0
1431,dC28,,,,FALSE,2802.040816,2800,18,caice_ssi,0,620,732,50.25,,0,68.6515646,1.823281673,7.908992493,160.5020776,160.5020776,0.047689522,0,0,0
1516,20200803_1535_blob_551_oil,,,,FALSE,2444.642857,2450,10,caice_ssa_final_0803_1535,0,652,684,37.52000046,,0,61.18731426,1.711236431,7.038179694,160.3447614,160.3447614,0.047642779,0,0,0
1432,20200803_1535_blob_622_,,,,FALSE,2576.785714,2577,121,caice_ssa_final_0803_1535,0,739,811,98.86000061,,0,64.06416075,1.864025398,8.004680276,160.3371615,160.3371615,0.047640521,0,0,0
1410,20200803_1535_blob_1150_,,,,FALSE,2120.300752,2122,418,caice_ssa_final_0803_1535,0,709,723,66.84999847,,0,53.4509298,0.458366901,8.613297169,160.136414,160.136414,0.047580873,0,0,0
1879,20200803_1535_blob_1148_oil,,,,FALSE,2828.571429,2827,80,caice_ssa_final_0803_1535,0,590,611,50.25,,0,69.15695655,0.611155868,4.06238548,160.1222391,160.1222391,0.047576661,0,0,0
1312,20200803_1535_blob_205_,,,,FALSE,2154.887218,2154,135,caice_ssa_final_0803_1535,0,798,814,98.18000031,,0,54.34508479,1.629748982,9.900180412,158.9634697,158.9634697,0.047232359,0,0,0
1242,20200803_1535_blob_982_,,,,FALSE,2224.793388,2220,423,caice_ssa_final_0803_1535,0,703,708,75.80000305,,0,56.09451846,0.499110626,11.50417897,158.7763686,158.7763686,0.047176767,0,0,0
1854,20200803_1535_blob_1024_,,,,FALSE,2310.743802,2308,429,caice_ssa_final_0803_1535,0,627,634,25.11000061,,0,58.11608626,1.466774083,4.288169396,157.7474142,157.7474142,0.046871036,0,0,0
1076,20200803_1535_blob_774_,,,,FALSE,1408.938547,1408,443,caice_ssa_final_0803_1535,0,898,901,50.25,,0,31.83570487,0.18334676,17.26355369,157.6572242,157.6572242,0.046844239,0,0,0
1461,20200803_1535_blob_1190_,,,,FALSE,1982.068966,1982,512,caice_ssa_final_0803_1535,0,731,748,61.50999832,,0,49.83543354,0.753758904,7.711219723,157.4599333,157.4599333,0.046785618,0,0,0
1405,20200803_1535_blob_941_,,,,FALSE,2342.14876,2238,494,caice_ssa_final_0803_1535,0,0,740,1,,0,58.85473603,1.171382081,8.329634648,157.3032574,157.3032574,0.046739065,0,0,0
1321,20200803_1535_blob_1040_,,,,FALSE,2073.684211,2073,410,caice_ssa_final_0803_1535,0,698,707,98.05000305,,0,52.24576438,0.468552832,9.748285741,156.7566024,156.7566024,0.046576639,0,0,0
1344,20200803_1535_blob_702_,,,,FALSE,1859.310345,1853,140,caice_ssa_final_0803_1535,0,594,628,92.63999939,,0,46.3754425,0.89636194,9.433167757,156.1968447,156.1968447,0.04641032,0,0,0
1368,20200803_1535_blob_1217_,,,,FALSE,1687.5,1686,548,caice_ssa_final_0803_1535,0,793,804,50.25,,0,41.20489409,0.437995039,9.433497882,155.8084703,155.8084703,0.046294924,0,0,0
1553,20200803_1535_blob_935_,,,,FALSE,2414.285714,2409,415,caice_ssa_final_0803_1535,0,676,687,31.88999939,,0,60.5264171,1.375100703,6.948870102,155.7256725,155.7256725,0.046270322,0,0,0
1412,20200803_1535_blob_1122_,,,,FALSE,2099.24812,2095,527,caice_ssa_final_0803_1535,0,753,763,60.59000015,,0,52.90666155,0.478738763,8.360301236,155.5407656,155.5407656,0.046215381,0,0,0
1955,20200803_0949_blob_1048_,,,,FALSE,1716.25,1722,125,caice_ssa_final_0805_0949,0,534,553,50.25,,0,42.09904908,0.53985435,3.66609521,155.1514028,155.1514028,0.046099691,0,0,0
1449,20200803_0949_blob_1043_,,,,FALSE,1822.068966,1821,144,caice_ssa_final_0805_0949,0,813,837,98.05000305,,0,45.3257823,1.731608293,7.854642177,155.0674827,155.0674827,0.046074756,0,0,0
1139,dC28,,,,FALSE,2802.040816,2800,18,caice_ssi,0,666,779,55.86000061,,0,68.6515646,1.191753943,14.0679226,154.8287053,154.8287053,0.046003809,0,0,0
1174,20200803_1535_blob_1195_,,,,FALSE,1953.103448,1949,531,caice_ssa_final_0803_1535,0,677,689,49.25,,0,49.01903116,0.336135727,13.3872273,154.3535621,154.3535621,0.045862631,0,0,0
1225,20200803_1535_blob_1046_,,,,FALSE,1490.502793,1489,547,caice_ssa_final_0803_1535,0,855,858,98.05000305,,0,34.67367505,0.89636194,11.89448831,154.0796685,154.0796685,0.04578125,0,0,0
1751,20200803_1535_blob_143_,,,,FALSE,1761.25,1761,130,caice_ssa_final_0803_1535,0,764,792,98.76000214,,0,43.49859602,1.650120844,4.806451472,154.0235123,154.0235123,0.045764564,0,0,0
1423,20200803_1535_blob_895_,,,,FALSE,1907.586207,1908,378,caice_ssa_final_0803_1535,0,561,563,79.51999664,,0,47.73611314,0.285206072,8.058903806,153.5931855,153.5931855,0.045636702,0,0,0
1793,20200803_1535_blob_790_,,,,FALSE,2611.538462,2610,205,caice_ssa_final_0803_1535,0,664,677,50.25,,0,64.80281052,1.161196149,4.567905001,153.2493962,153.2493962,0.045534553,0,0,0
1315,20200803_1535_blob_26_,,,,FALSE,1745,1739,114,caice_ssa_final_0803_1535,0,380,429,50.25,,0,42.99320407,0.519482488,10.23682148,153.246243,153.246243,0.045533616,0,0,0
1728,20200803_1535_blob_828_,,,,FALSE,2302.479339,2298,235,caice_ssa_final_0803_1535,0,650,652,66.87000275,,0,57.92170474,1.364914772,4.895365483,153.2296971,153.2296971,0.0455287,0,0,0
1637,20200803_1535_blob_662_oil,,,,FALSE,2544.642857,2544,30,caice_ssa_final_0803_1535,0,677,678,91.26999664,,0,63.36438728,1.864025398,5.705070216,153.0860113,153.0860113,0.045486007,0,0,0
2206,20200803_0949_blob_1112_,,,,FALSE,2828.571429,2467,6,caice_ssa_final_0805_0949,0,0,611,1,,0,69.15695655,0.835246353,2.686519707,152.8132956,152.8132956,0.045404976,0,0,0
1543,20200803_1535_blob_967_,,,,FALSE,1771.25,1772,414,caice_ssa_final_0803_1535,0,579,592,74.95999908,,0,43.80960645,0.519482488,6.641351558,152.64555,152.64555,0.045355134,0,0,0
1427,20200803_1535_blob_702_,,,,FALSE,1848.275862,1853,140,caice_ssa_final_0803_1535,0,616,620,50.04999924,,0,46.06443207,0.957477527,8.168904462,152.4951162,152.4951162,0.045310436,0,0,0
1804,20200803_1535_blob_398_,,,,FALSE,1557.541899,1556,149,caice_ssa_final_0803_1535,0,761,798,50.25,,0,37.00625328,1.405658497,4.470979519,152.3519912,152.3519912,0.04526791,0,0,0
1825,20200803_1535_blob_894_,,,,FALSE,2464.285714,2470,375,caice_ssa_final_0803_1535,0,653,658,44.36000061,,0,61.6149536,1.517703739,4.238905917,151.7568388,151.7568388,0.045091074,0,0,0
1702,20200803_1535_blob_1245_,,,,FALSE,1761.25,1761,515,caice_ssa_final_0803_1535,0,631,653,98.65000153,,0,43.49859602,0.254648278,5.492281199,151.4567858,151.4567858,0.04500192,0,0,0
1558,20200803_1535_blob_702_,,,,FALSE,1853.793103,1853,140,caice_ssa_final_0803_1535,0,682,687,67.93000031,,0,46.21993729,1.375100703,6.34958981,150.8886997,150.8886997,0.044833126,0,0,0
2067,20200803_1535_blob_894_,,,,FALSE,2626.923077,2470,375,caice_ssa_final_0803_1535,0,0,659,1,,0,65.11382095,1.242683598,3.188805825,150.7901537,150.7901537,0.044803846,0,0,0
1439,chrysene-d,,,,FALSE,2521.428571,2520,2,caice_ssi,0,675,779,97.72000122,,0,62.85899533,1.52788967,8.256008612,150.5823891,150.5823891,0.044742113,0,0,0
1380,20200803_1535_blob_867_,,,,FALSE,2589.285714,2458,227,caice_ssa_final_0803_1535,0,0,727,1,,0,64.33629487,0.814874491,8.728793064,150.1530673,150.1530673,0.04461455,0,0,0
1244,20200803_0949_blob_1138_,,,,FALSE,1653.75,1653,139,caice_ssa_final_0805_0949,0,794,809,98.05000305,,0,40.15523389,0.529668419,11.44919405,149.1477171,149.1477171,0.044315833,0,0,0
1580,20200803_0949_blob_947_,,,,FALSE,1731.25,1730,143,caice_ssa_final_0805_0949,0,759,787,98.80999756,,0,42.56556473,0.763944835,6.244670067,149.075973,149.075973,0.044294516,0,0,0
1160,20200803_1535_blob_707_oil,,,,FALSE,2576.785714,2578,19,caice_ssa_final_0803_1535,0,459,461,40.36999893,,0,64.06416075,2.149231469,14.23613681,148.5260385,148.5260385,0.044131116,0,0,0
1507,d-cholesterol,,,,FALSE,3202.325581,3200,9,caice_ssi,0,668,683,50.25,,0,75.96030972,0.855618215,7.022838191,148.4792209,148.4792209,0.044117205,0,0,0
1775,20200803_0949_blob_1434_,,,,FALSE,3316.27907,1794,85,caice_ssa_final_0805_0949,0,0,653,1,,0,77.86524861,1.181568012,4.600196835,147.7837873,147.7837873,0.043910573,0,0,0
1743,dC14,,,,FALSE,3302.325581,1400,11,caice_ssi,0,0,736,1,,0,77.63199078,0.275020141,5.128285629,147.717411,147.717411,0.04389085,0,0,0
1536,20200803_1535_blob_758_,,,,FALSE,2067.669173,2067,208,caice_ssa_final_0803_1535,0,706,718,80.33999634,,0,52.09025917,1.038964976,6.560279404,147.6891709,147.6891709,0.043882459,0,0,0
1505,20200803_1535_blob_882_,,,,FALSE,2376.859504,2370,185,caice_ssa_final_0803_1535,0,707,714,39.13000107,,0,59.67113841,1.212125805,7.269041945,147.6045435,147.6045435,0.043857314,0,0,0
1723,20200803_1535_blob_852_,,,,FALSE,2432.142857,2438,448,caice_ssa_final_0803_1535,0,614,620,40.65000153,,0,60.91518014,1.538075601,4.875229068,146.4169917,146.4169917,0.04350446,0,0,0
1589,20200803_1535_blob_863_,,,,FALSE,2231.404959,2228,275,caice_ssa_final_0803_1535,0,644,651,49.61999893,,0,56.25002368,1.201939874,6.089230471,145.9741143,145.9741143,0.04337287,0,0,0
2004,20200803_0949_blob_1276_,,,,FALSE,3260.465116,2954,8,caice_ssa_final_0805_0949,0,0,690,1,,0,76.93221731,0.275020141,3.380487775,145.9486168,145.9486168,0.043365294,0,0,0
1532,20200803_1535_blob_982_,,,,FALSE,2226.446281,2220,423,caice_ssa_final_0803_1535,0,645,646,48.77999878,,0,56.13339476,1.0797087,6.87213336,145.8296633,145.8296633,0.043329949,0,0,0
1261,20200803_0949_blob_1558_,,,,FALSE,2555.357143,2555,109,caice_ssa_final_0805_0949,0,527,646,50.25,,0,63.5976451,0.865804146,11.19311358,145.3456253,145.3456253,0.043186128,0,0,0
1734,20200803_0949_blob_1672_,,,,FALSE,2184.962406,2185,127,caice_ssa_final_0805_0949,0,677,735,98.05000305,,0,55.12261086,1.589005257,4.906269494,145.0860156,145.0860156,0.043108991,0,0,0
1889,d-cholesterol,,,,FALSE,3202.325581,3200,9,caice_ssi,0,641,662,50.25,,0,75.96030972,1.34454291,3.906257576,144.9015731,144.9015731,0.043054189,0,0,0
1215,dC28,,,,FALSE,2802.040816,2800,18,caice_ssi,0,639,751,54.34000015,,0,68.6515646,1.354728841,11.72174709,144.8220541,144.8220541,0.043030561,0,0,0
1833,20200803_0949_blob_1000_oil,,,,FALSE,2537.5,2740,197,caice_ssa_final_0805_0949,0,0,679,1,,0,63.20888206,1.334356979,4.289114654,144.8077741,144.8077741,0.043026318,0,0,0
1570,20200803_1535_blob_870_,,,,FALSE,1712.5,1829,358,caice_ssa_final_0803_1535,0,0,697,1,,0,41.98242017,0.346321659,6.684360463,144.5577815,144.5577815,0.042952039,0,0,0
1799,20200803_1535_blob_1005_,,,,FALSE,2648.076923,2645,212,caice_ssa_final_0803_1535,0,533,578,50.25,,0,65.54146029,1.375100703,4.423328915,143.8844269,143.8844269,0.042751967,0,0,0
1835,20200803_1535_blob_1141_,,,,FALSE,2028.571429,2027,517,caice_ssa_final_0803_1535,0,653,658,69.11000061,,0,51.07947527,1.487145946,4.218333693,143.8220139,143.8220139,0.042733422,0,0,0
1915,20200803_1535_blob_1064_,,,,FALSE,3055.555556,1831,361,caice_ssa_final_0803_1535,0,0,753,1,,0,73.39447367,0.244462347,3.87438898,143.380137,143.380137,0.042602129,0,0,0
1859,20200803_1535_blob_818_,,,,FALSE,1768.75,1768,326,caice_ssa_final_0803_1535,0,649,680,94.48000336,,0,43.73185384,1.0797087,4.177293851,143.3766692,143.3766692,0.042601098,0,0,0
1352,20200803_1535_blob_1239_,,,,FALSE,1762.5,1765,508,caice_ssa_final_0803_1535,0,505,617,83.83000183,,0,43.53747232,0.35650759,9.326021975,143.1982042,143.1982042,0.042548071,0,0,0
1682,20200803_1535_blob_657_,,,,FALSE,1752.5,1752,211,caice_ssa_final_0803_1535,0,616,699,93.43000031,,0,43.22646189,0.692643317,5.333390257,143.1966335,143.1966335,0.042547605,0,0,0
1595,20200803_1535_blob_1202_,,,,FALSE,2075.18797,2075,513,caice_ssa_final_0803_1535,0,686,701,50.25,,0,52.28464068,0.234276416,6.146538541,142.5717644,142.5717644,0.042361939,0,0,0
1672,20200803_1535_blob_867_,,,,FALSE,2462.5,2458,227,caice_ssa_final_0803_1535,0,655,661,35.38000107,,0,61.5760773,1.43621629,5.403265319,142.1416317,142.1416317,0.042234135,0,0,0
1470,20200803_1535_blob_702_,,,,FALSE,1853.793103,1853,140,caice_ssa_final_0803_1535,0,699,708,71.38999939,,0,46.21993729,1.313985116,7.517009083,141.9989038,141.9989038,0.042191727,0,0,0
1182,20200803_1535_blob_622_,,,,FALSE,2576.785714,2577,121,caice_ssa_final_0803_1535,0,755,823,98.91999817,,0,64.06416075,1.52788967,12.66826599,141.3699374,141.3699374,0.042004844,0,0,0
1216,20200803_1535_blob_976_,,,,FALSE,1849.655172,2116,308,caice_ssa_final_0803_1535,0,0,683,3.029999971,,0,46.10330838,0.336135727,12.06930769,141.3009385,141.3009385,0.041984342,0,0,0
2034,20200803_0949_blob_1097_oil,,,,FALSE,2940.816327,2767,191,caice_ssa_final_0805_0949,0,0,714,1,,0,71.29515326,0.336135727,3.308572153,141.2782862,141.2782862,0.041977612,0,0,0
1657,20200803_1535_blob_682_,,,,FALSE,1953.103448,1953,165,caice_ssa_final_0803_1535,0,591,604,84.91000366,,0,49.01903116,1.303799185,5.553068477,141.0738751,141.0738751,0.041916876,0,0,0
2294,20200803_0949_blob_988_oil,,,,FALSE,3066.666667,2784,182,caice_ssa_final_0805_0949,0,0,636,1,,0,73.58885518,0.275020141,2.589835488,140.9847712,140.9847712,0.0418904,0,0,0
1502,20200803_1535_blob_1140_,,,,FALSE,1695,1699,526,caice_ssa_final_0803_1535,0,360,381,78.98999786,,0,41.43815192,0.366693521,7.24770715,140.8783981,140.8783981,0.041858794,0,0,0
1394,20200803_1535_blob_17_,,,,FALSE,1864.827586,1864,111,caice_ssa_final_0803_1535,0,769,836,50.25,,0,46.53094772,1.548261533,8.506671459,140.8353994,140.8353994,0.041846018,0,0,0
1387,20200803_1535_blob_979_,,,,FALSE,1583.240223,1577,483,caice_ssa_final_0803_1535,0,270,344,50.25,,0,37.90040827,0.336135727,9.279243518,140.5376153,140.5376153,0.041757538,0,0,0
1358,20200803_1535_blob_1040_,,,,FALSE,2073.684211,2073,410,caice_ssa_final_0803_1535,0,713,714,81.95999908,,0,52.24576438,0.529668419,9.144767349,140.4897188,140.4897188,0.041743307,0,0,0
1420,20200803_1535_blob_828_,,,,FALSE,2302.479339,2298,235,caice_ssa_final_0803_1535,0,708,708,43.65999985,,0,57.92170474,1.110266494,8.235930385,140.4630167,140.4630167,0.041735373,0,0,0
1342,20200803_0949_blob_1173_,,,,FALSE,2111.278195,2112,56,caice_ssa_final_0805_0949,0,644,705,66.73000336,,0,53.21767198,0.509296557,9.545609901,139.5853594,139.5853594,0.041474597,0,0,0
1616,20200803_1535_blob_1160_,,,,FALSE,2012.030075,2012,442,caice_ssa_final_0803_1535,0,586,592,73.47000122,,0,50.65183592,0.213904554,5.939168806,138.9797543,138.9797543,0.041294656,0,0,0
1798,20200803_1535_blob_812_,,,,FALSE,2335.53719,2330,264,caice_ssa_final_0803_1535,0,658,659,43.36999893,,0,58.69923082,1.415844428,4.47178703,138.8527712,138.8527712,0.041256925,0,0,0
1472,20200803_1535_blob_31_,,,,FALSE,1806.896552,1807,122,caice_ssa_final_0803_1535,0,647,737,57.40000153,,0,44.89814296,1.375100703,7.682237097,138.6414722,138.6414722,0.041194143,0,0,0
1820,20200803_1535_blob_1163_,,,,FALSE,1888.275862,1885,514,caice_ssa_final_0803_1535,0,586,593,29.87999916,,0,47.19184488,1.639934913,4.650985995,138.574792,138.574792,0.04117433,0,0,0
1609,20200803_1535_blob_856_,,,,FALSE,2528.571429,2528,179,caice_ssa_final_0803_1535,0,645,669,71.87000275,,0,63.01450054,1.375100703,6.057777491,138.5475725,138.5475725,0.041166243,0,0,0
1494,20200803_1535_blob_941_,,,,FALSE,2236.363636,2238,494,caice_ssa_final_0803_1535,0,644,646,71.23999786,,0,56.36665259,1.130638356,7.40025531,138.457134,138.457134,0.041139371,0,0,0
1969,20200803_1535_blob_1005_,,,,FALSE,2648.076923,2645,212,caice_ssa_final_0803_1535,0,536,576,50.25,,0,65.54146029,1.578819326,3.583140447,137.7668159,137.7668159,0.040934259,0,0,0
1621,20200803_1535_blob_716_,,,,FALSE,1800,1800,257,caice_ssa_final_0803_1535,0,751,755,80.61000061,,0,44.70376144,1.538075601,5.889629689,137.288237,137.288237,0.04079206,0,0,0
2036,20200803_1535_blob_787_,,,,FALSE,2386.77686,2387,280,caice_ssa_final_0803_1535,0,668,670,62.31000137,,0,59.90439624,1.639934913,3.205941019,137.0752095,137.0752095,0.040728764,0,0,0
1378,20200803_1535_blob_1469_,,,,FALSE,1581.005587,1581,563,caice_ssa_final_0803_1535,0,807,811,98.05000305,,0,37.82265566,0.733387042,9.380937836,136.5755677,136.5755677,0.040580306,0,0,0
1374,dC20,,,,FALSE,2000,2000,14,caice_ssi,0,765,816,98.94999695,,0,50.34082549,1.945512847,8.766227629,136.5386793,136.5386793,0.040569346,0,0,0
1403,20200803_1535_blob_1094_,,,,FALSE,2195.488722,2194,359,caice_ssa_final_0803_1535,0,529,637,85.38999939,,0,55.39474499,1.283427323,8.373015533,135.4377215,135.4377215,0.040242221,0,0,0
1567,20200803_0949_blob_1360_,,,,FALSE,1741.25,1747,99,caice_ssa_final_0805_0949,0,494,563,94.37999725,,0,42.87657516,0.417623177,6.634812387,135.3026115,135.3026115,0.040202077,0,0,0
1842,20200803_1535_blob_1166_,,,,FALSE,2043.609023,2040,536,caice_ssa_final_0803_1535,0,623,627,53.31000137,,0,51.4682383,1.242683598,4.318065136,134.9082798,134.9082798,0.04008491,0,0,0
1530,20200803_1535_blob_946_,,,,FALSE,2049.62406,2050,433,caice_ssa_final_0803_1535,0,491,503,69.26999664,,0,51.62374352,0.203718623,6.758862673,134.8392193,134.8392193,0.04006439,0,0,0
1807,20200803_1535_blob_941_,,,,FALSE,2342.14876,2238,494,caice_ssa_final_0803_1535,0,0,632,1,,0,58.85473603,1.578819326,4.558788379,134.2985718,134.2985718,0.039903749,0,0,0
1750,20200803_1535_blob_832_oil,,,,FALSE,2750,2750,64,caice_ssa_final_0803_1535,0,680,690,48.06000137,,0,67.60190439,0.835246353,4.888493,134.227554,134.227554,0.039882648,0,0,0
1665,20200803_1535_blob_711_,,,,FALSE,1697.5,1697,289,caice_ssa_final_0803_1535,0,368,379,65.20999908,,0,41.51590452,1.008407182,5.563460842,134.1709084,134.1709084,0.039865817,0,0,0
1396,20200803_0949_blob_928_,,,,FALSE,1793.75,1952,32,caice_ssa_final_0805_0949,0,0,664,1,,0,44.50937992,0.662085524,9.007499033,134.1464021,134.1464021,0.039858535,0,0,0
1019,20200803_1535_blob_451_,,,,FALSE,2848.979592,2847,148,caice_ssa_final_0803_1535,0,807,833,97.66000366,,0,69.54571959,2.098301814,17.51885036,133.8584333,133.8584333,0.039772972,0,0,0
1213,20200803_1535_blob_762_,,,,FALSE,2350.413223,2350,167,caice_ssa_final_0803_1535,0,669,672,50.25,,0,59.04911755,1.222311736,12.19371917,132.7700417,132.7700417,0.039449581,0,0,0
1777,20200803_1535_blob_961_,,,,FALSE,1682.5,1680,408,caice_ssa_final_0803_1535,0,407,426,50.25,,0,41.04938888,0.967663458,4.564755519,132.7177927,132.7177927,0.039434057,0,0,0
1441,20200803_1535_blob_1341_,,,,FALSE,1389.403021,1389,565,caice_ssa_final_0803_1535,0,871,878,98.05000305,,0,31.1748077,0.814874491,7.961340262,132.3832122,132.3832122,0.039334644,0,0,0
1384,dC28,,,,FALSE,2802.040816,2800,18,caice_ssi,0,660,758,50.25,,0,68.6515646,1.721422362,8.754104757,132.1963028,132.1963028,0.039279108,0,0,0
1855,20200803_1535_blob_913_oil,,,,FALSE,2700,2703,61,caice_ssa_final_0803_1535,0,627,642,94.52999878,,0,66.59112049,0.80468856,4.225577727,131.9310883,131.9310883,0.039200306,0,0,0
2509,20200803_1535_blob_1624_,,,,FALSE,3082.222222,2885,552,caice_ssa_final_0803_1535,0,0,629,1,,0,73.86098931,0.458366901,2.030361111,131.4697862,131.4697862,0.03906324,0,0,0
1776,20200803_1535_blob_1239_,,,,FALSE,1762.5,1765,508,caice_ssa_final_0803_1535,0,426,450,30.76000023,,0,43.53747232,0.692643317,4.717843149,131.1760618,131.1760618,0.038975967,0,0,0
1462,20200803_0949_blob_1434_,,,,FALSE,1793.75,1794,85,caice_ssa_final_0805_0949,0,620,674,71.84999847,,0,44.50937992,0.937105664,7.586107922,131.0941495,131.0941495,0.038951628,0,0,0
1300,20200803_1535_blob_967_,,,,FALSE,1773.75,1772,414,caice_ssa_final_0803_1535,0,508,516,72.90000153,,0,43.88735906,0.611155868,10.10833363,131.0165408,131.0165408,0.038928569,0,0,0
1313,20200803_1535_blob_1154_,,,,FALSE,2028.571429,2029,502,caice_ssa_final_0803_1535,0,792,797,79.98000336,,0,51.07947527,0.570412144,10.09944219,130.762301,130.762301,0.038853027,0,0,0
1252,20200803_1535_blob_993_,,,,FALSE,1820.689655,1821,516,caice_ssa_final_0803_1535,0,786,821,97.29000092,,0,45.286906,0.203718623,11.60736672,129.8911748,129.8911748,0.038594192,0,0,0
1328,20200803_1535_blob_968_,,,,FALSE,2172.932331,2174,330,caice_ssa_final_0803_1535,0,756,760,96.58000183,,0,54.81160043,0.519482488,9.551012794,129.6402473,129.6402473,0.038519635,0,0,0
1828,20200803_1535_blob_1550_,,,,FALSE,2834.693878,2835,530,caice_ssa_final_0803_1535,0,677,721,50.25,,0,69.27358546,0.519482488,4.336777083,129.5374258,129.5374258,0.038489084,0,0,0
