Column1,Formula,C,H,N,O,S,P,ExactMass,0724.csv,0726.csv,0730.csv,0802.csv,0806.csv,0809.csv,0812.csv,Replication,Latter TPs common,Column2,N/C,O/C,H/C,DBE,DBE/C,NOSC,AI-mod,Column3,Spearmans',ChlA,î(280 nm) L/mg*cm,î(350 nm) L/mg*cm,Slope 350-400,Slope 275-295,SR (Smaller:Larger),E2:E3 (A 250:365 nm),Column4,Column5,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,Column6
421,C12H20N5O11P,12,20,5,11,0,1,440.0824157,NA,3740.8,NA,5647.9,2075.2,NA,NA,4,2,,0.416666667,0.916666667,1.666666667,6,,1.416666667,-5,,,0.762769946,-0.811792975,-0.820184635,0.939581705,0.833973352,-0.989363438,0.861132227,,,0,0,0,0,0,6,6
597,C13H24N5O12P,13,24,5,12,0,1,472.1086303,6341.6,NA,2056.8,NA,NA,4706.3,4067.1,3,1,,0.384615385,0.923076923,1.846153846,5,,1.153846154,-4,,,0.003612871,-0.139100103,-0.12289492,0.815072888,0.250050709,-0.25902863,0.264421631,,,0,0,0,0,0,6,6
616,C13H26N5O12P,13,26,5,12,0,1,474.1242803,5659.2,NA,1278.6,NA,NA,NA,2989.1,4,2,,0.384615385,0.923076923,2,4,,1,-5,,,-0.799737459,-0.283882563,-0.274296559,0.921917722,0.443300793,-0.124766634,0.474007659,,,0,0,0,0,5,0,5
635,C13H28N5O11P,13,28,5,11,0,1,460.1450157,5727.6,NA,1414.3,NA,NA,3182.7,4543.1,3,1,,0.384615385,0.846153846,2.153846154,3,,0.692307692,-3.666666667,,,-0.291489824,0.029664074,0.031724602,0.724220301,0.154660063,-0.332722727,0.190103595,,,0,0,0,0,0,0,0
804,C14H28N5O12P,14,28,5,12,0,1,488.1399303,3986.4,NA,882.1,NA,NA,NA,2269.9,4,2,,0.357142857,0.857142857,2,4,,0.785714286,-2.5,,,-0.759217645,-0.221247282,-0.211501098,0.894921174,0.384374469,-0.188701973,0.416042665,,,0,0,0,0,0,0,0
827,C14H30N5O11P,14,30,5,11,0,1,474.1606657,3945.5,NA,1148.1,NA,NA,2396.7,3557.5,3,1,,0.357142857,0.785714286,2.142857143,3,,0.5,-2.2,,,-0.267591871,0.159284932,0.159652454,0.623517237,0.031588846,-0.434745599,0.069982249,,,0,0,0,0,0,0,0
1023,C15H30N5O12P,15,30,5,12,0,1,502.1555803,2288.3,NA,454.4,NA,NA,NA,1206.3,4,2,,0.333333333,0.8,2,4,,0.6,-1.666666667,,,-0.786180449,-0.262475735,-0.252830108,0.913069339,0.423244934,-0.146813872,0.454296939,,,0,0,0,0,0,0,0
1049,C15H32N5O10P,15,32,5,10,0,1,472.1814011,4173.7,NA,492.2,NA,NA,1927.8,3075.5,3,1,,0.333333333,0.666666667,2.133333333,3,,0.2,-1.25,,,-0.310001007,0.000995889,0.002841125,0.742488082,0.183526684,-0.304879627,0.218865053,,,0,0,0,0,0,0,0
1050,C15H32N5O11P,15,32,5,11,0,1,488.1763157,2599.5,NA,NA,NA,NA,1705.3,1850.9,4,1,,0.333333333,0.733333333,2.133333333,3,,0.333333333,-1.571428571,,,-0.77078706,-0.881816985,-0.897332847,0.966909799,0.959724678,0.946206201,0.973065834,,,0,0,0,0,0,0,0
1047,C15H32N5O7P,15,32,5,7,0,1,424.1966573,NA,1147.7,NA,NA,NA,186.4,354,4,1,,0.333333333,0.466666667,2.133333333,3,,-0.2,-0.636363636,,,-0.751508459,-0.857074053,-0.871256502,0.822370927,0.94487647,0.95648106,0.955005139,,,0,0,0,0,0,0,0
1581,C17H34N5O10P,17,34,5,10,0,1,498.1970511,2239.5,NA,656.2,NA,NA,838.2,1307.4,3,1,,0.294117647,0.588235294,2,4,,0.058823529,-0.666666667,,,-0.535265487,-0.346638599,-0.34853503,0.905307149,0.523482631,0.062946003,0.556008919,,,0,0,0,0,0,0,0
1803,C18H30N5O11P,18,30,5,11,0,1,522.1606657,NA,NA,1015.4,1834.9,NA,1854.9,NA,4,2,,0.277777778,0.611111111,1.666666667,7,,0.388888889,-0.230769231,,,0.657698258,0.480181136,0.521391322,0.620041133,-0.370819908,-0.797390364,-0.52809353,,,0,0,0,0,0,6,6
1804,C18H30N5O13P,18,30,5,13,0,1,554.1504949,2609.6,NA,193.3,NA,NA,NA,583.2,4,2,,0.277777778,0.722222222,1.666666667,7,,0.611111111,-0.454545455,,,-0.92222601,-0.509653266,-0.501039086,0.988643198,0.648961463,0.121546983,0.674861935,,,0,0,0,0,0,6,6
1815,C18H32N5O10P,18,32,5,10,0,1,508.1814011,2754.6,NA,NA,NA,NA,1609.4,765,4,1,,0.277777778,0.555555556,1.777777778,6,,0.166666667,-0.285714286,,,-0.287123365,-0.995225471,-0.991334083,0.945755849,0.954123574,0.9665545,0.937216995,,,0,0,0,0,0,6,6
2090,C19H32N5O11P,19,32,5,11,0,1,536.1763157,NA,NA,232.7,NA,NA,1072.5,364.1,4,1,,0.263157895,0.578947368,1.684210526,7,,0.263157895,-0.2,,,0.996092888,0.248525907,0.293835,0.989366952,-0.448091092,-0.514849025,-0.51435871,,,0,0,0,0,0,6,6
462,C12H24N5O9SP,12,24,5,9,1,1,444.0959572,2302.2,NA,3969.2,3137.6,584.6,3322.1,2640.4,1,0,,0.416666667,0.75,2,4,,0.916666667,-9,,,0.094950893,-0.461156183,-0.548059921,0.546762849,0.273363005,-0.330054468,0.452569771,,,0,0,0,0,0,0,0
577,C13H22N5O9SP,13,22,5,9,1,1,454.0803072,NA,185.3,NA,337.4,NA,184.1,NA,4,2,,0.384615385,0.692307692,1.692307692,6,,1,-1.666666667,,,0.970059211,-0.428392604,-0.436851613,0.962634191,0.487325466,0.171816049,0.543667487,,,0,0,0,0,0,6,6
1021,C15H30N5O9SP,15,30,5,9,1,1,486.1429072,NA,NA,877.2,NA,NA,931.3,768.6,4,1,,0.333333333,0.6,2,4,,0.333333333,-1.285714286,,,0.716399541,-0.572405996,-0.533183171,0.755331374,0.385699904,0.314342243,0.314885048,,,0,0,0,0,0,0,0
963,C15H24N5O7S2P,15,24,5,7,2,1,480.0781987,4260.9,NA,NA,NA,NA,1021.4,705.8,4,1,,0.333333333,0.466666667,1.6,7,,0.6,-0.428571429,,,-0.603175126,-0.966775701,-0.974903786,0.999678184,0.998639137,0.99530942,1,,,0,0,0,0,0,6,6
