BlobID,Description,Compound Name,Group Name,Inclusion,LRI I,Library RI,Library Match Factor,Retention I (min),Retention II (sec),Internal Standard,Peak Value,Volume,Library Name,Library Formula,Library ID,Library Molecular Weight,Characteristic Ions,Characteristic Ions Response
4,,"blob11_g48_Cyclotrisiloxane, hexamethyl-",,false,827.1186440677966,828.0,935,14.66670176000025,0.6299999181000107,0,344510.0,2.0416597E7,caice_voc_g48,C6H18O3Si3,17,222,,
5,,"blob8_g48_Furan, 2-[(2-ethoxy-3,4-dimethyl-2-cyclohexen-1-ylidene)methyl]-",,false,1694.2857142857144,1694.0,917,47.0833642125008,3.4199995554000577,0,315612.0,1.7723607E7,caice_voc_g48,C15H20O2,20,232,,
41,,blob220_g48_1-Iodo-2-methylundecane,,false,1697.1428571428573,1689.0,801,47.1666975350008,2.749999642500047,0,85167.0,1.7201765E7,caice_voc_g48,C12H25I,109,296,,
33,,"blob251_g48_Heptadecane, 2,6-dimethyl-",,false,1702.7777777777778,1706.0,671,47.3333641800008,2.4899996763000423,0,95925.0,1.5186701E7,caice_voc_g48,C19H40,201,268,,
170,,blob220_g48_1-Iodo-2-methylundecane,,false,1685.7142857142858,1689.0,812,46.833364245000794,3.0899995983000523,0,44330.0,9921466.0,caice_voc_g48,C12H25I,109,296,,
2,,"blob6_g48_Cyclotetrasiloxane, octamethyl-",,false,992.7272727272727,985.0,946,22.500034075000382,0.4899999363000083,0,380786.0,7885380.0,caice_voc_g48,C8H24O4Si4,21,296,,
12,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,false,1636.5885242038166,,731,36.50003225500062,0.8199998934000139,0,252411.0,6152613.0,caice_voc_g48,C21H44,208,296,,
16,,blob5_g48_2-Decen-1-ol,,false,1157.4468085106382,1157.0,955,29.250033197500496,2.129999723100036,0,199759.0,5982689.0,caice_voc_g48,C10H20O,19,156,,
20,,blob88_g48_2-Ethyl-1-hexanol,,false,1088.0,1088.0,894,26.500033555000453,4.389999429300074,0,160116.0,5948491.0,caice_voc_g48,C8H18O,39,130,,
6,,"blob163_g48_Cyclopentane, 1-hexyl-3-methyl-",,false,1500.003193102435,,737,38.16669870500064,1.0099998687000171,0,316962.0,5843239.0,caice_voc_g48,C12H24,86,168,,
30,,blob154_g48_Geranylacetone_CAICE_vocstand_incomplete,,false,,,850,52.83336346500089,3.309999569700056,0,99306.0,5784122.0,caice_voc_g48,-,5,0,,
15,,"blob18_g48_Hexadecen-1-ol, trans-9-",,false,1611.4285714285716,1609.0,935,44.66669786000076,1.0999998570000187,0,201527.0,5379226.0,caice_voc_g48,C16H32O,27,240,,
173,,blob229_g48_1-Iodo-2-methylundecane,,false,1713.888888888889,,796,47.666697470000805,2.169999717900037,0,37307.0,5238524.0,caice_voc_g48,C12H25I,138,296,,
9,,"blob144_g48_Heptadecane, 2,6-dimethyl-",,false,1739.028509831065,1745.0,739,37.08336551250063,0.8499998895000144,0,277877.0,5034985.0,caice_voc_g48,C19H40,62,268,,
11,,blob16_g48_1-Dodecene,,false,1197.8723404255318,1198.0,946,30.833366325000522,0.9299998791000158,0,255824.0,4931681.0,caice_voc_g48,C12H24,29,168,,
13,,"blob15_g48_Pentadecane, 5-methyl-",,false,1554.0540540540542,1554.0,950,42.91669808750073,0.9099998817000154,0,240152.0,4712412.0,caice_voc_g48,C16H34,22,226,,
8,,"blob3_g48_Cyclopentasiloxane, decamethyl-",,false,1148.9361702127658,1149.0,918,28.916699907500494,0.46999993890000796,0,299795.0,4632601.0,caice_voc_g48,C10H30O5Si5,18,370,,
14,,blob318_g48_1-Hexadecanol,,false,1885.3713464414186,,739,37.91669873750064,1.0299998661000174,0,225749.0,4532518.0,caice_voc_g48,C16H34O,172,242,,
32,,blob84_g48_Styrene_CAICE_vocstand_incomplete,,false,925.4545454545455,925.0,929,19.416701142500333,3.9099994917000664,0,97271.0,4216175.0,caice_voc_g48,-,2,0,,
19,,"blob19_g48_Pentadecane, 3-methyl-",,false,1572.9729729729731,1573.0,916,43.500031345000735,0.9299998791000158,0,178534.0,3676412.0,caice_voc_g48,C16H34,30,226,,
10,,"blob7_g48_Cyclohexasiloxane, dodecamethyl-",,false,1417.074269288285,1320.0,501,35.2500324175006,0.47999993760000814,0,260462.0,3641834.0,caice_voc_g48,C12H36O6Si6,23,444,,
36,,"blob165_g48_2-Propenoic acid, tridecyl ester",,false,1730.5555555555557,1733.0,862,48.16669740500082,2.129999723100036,0,88722.0,3466862.0,caice_voc_g48,C16H30O2,71,254,,
17,,"blob15_g48_Pentadecane, 5-methyl-",,false,1548.6486486486488,1554.0,808,42.75003144250072,0.8999998830000152,0,182967.0,2709234.0,caice_voc_g48,C16H34,22,226,,
18,,"blob25_g48_Cycloheptasiloxane, tetradecamethyl-",,false,1555.554767171563,1492.0,636,41.000031670000695,0.4999999350000085,0,184889.0,2620124.0,caice_voc_g48,C14H42O7Si7,38,518,,
43,,"blob172_g48_1,4-Dioxin, 2,3-dihydro-5,6-dimethyl-",,false,849.1525423728813,850.0,844,15.750034952500267,3.1399995918000534,0,81580.0,2488434.0,caice_voc_g48,C6H10O2,55,114,,
21,,blob21_g48_1-Undecene,,false,1098.0,1098.0,940,26.916700167500455,0.879999885600015,0,146134.0,2410422.0,caice_voc_g48,C11H22,34,154,,
22,,blob24_g48_2-Decen-1-ol,,false,1259.0909090909095,1259.0,931,33.083366032500564,2.129999723100036,0,138276.0,2320503.0,caice_voc_g48,C10H20O,36,156,,
167,,"blob137_g48_ethanone, 2,2-dichloro-2-fluoro-1-phenyl-",,false,1030.0,1030.0,919,24.083367202500412,3.1499995905000535,0,45764.0,2319377.0,caice_voc_g48,C8H5Cl2FO,40,206,,
23,,blob20_g48_1-Decene,,false,996.3636363636363,996.0,953,22.666700720000385,0.8399998908000142,0,136621.0,2293766.0,caice_voc_g48,C10H20,32,140,,
168,,"blob29_g48_Phenol, 3,5-bis(1,1-dimethylethyl)-",,false,1611.4285714285716,1611.0,906,44.66669786000076,3.5599995372000603,0,45573.0,2177193.0,caice_voc_g48,C14H22O,31,206,,
158,,blob139_g48_Acetophenone_CAICE_vocstand_incomplete,,false,1144.6808510638298,1145.0,900,28.75003326250049,2.3999996880000407,0,56772.0,2085935.0,caice_voc_g48,-,3,0,,
39,,blob220_g48_1-Iodo-2-methylundecane,,false,1697.1428571428573,1689.0,806,47.1666975350008,2.6999996490000457,0,85497.0,1862318.0,caice_voc_g48,C12H25I,109,296,,
38,,blob220_g48_1-Iodo-2-methylundecane,,false,1700.0,1689.0,798,47.250030857500796,2.6399996568000446,0,85722.0,1847473.0,caice_voc_g48,C12H25I,109,296,,
34,,blob318_g48_1-Hexadecanol,,false,1856.1027791193483,,569,37.75003209250064,1.9699997439000334,0,90993.0,1792429.0,caice_voc_g48,C16H34O,172,242,,
63,,blob503_g48_Cyclobutanol,,false,,1243.0,538,1.4167034825000238,0.07999998960000136,0,71737.0,1782984.0,caice_voc_g48,C4H8O,181,72,,
162,,"blob31_g48_2-Octen-1-ol, (E)-",,false,1054.0,1054.0,937,25.083367072500426,2.1599997192000364,0,49544.0,1657804.0,caice_voc_g48,C8H16O,37,128,,
364,,blob154_g48_Geranylacetone_CAICE_vocstand_incomplete,,false,1788.888888888889,,766,49.91669717750084,2.2699997049000387,0,12515.0,1627230.0,caice_voc_g48,-,5,0,,
26,,blob32_g48_Cetene,,false,1597.2972972972973,1597.0,928,44.25003124750074,1.1099998557000188,0,121298.0,1597642.0,caice_voc_g48,C16H32,41,224,,
60,,blob682_g48_Pentanal,,false,,,521,1.4167034825000238,0.049999993500000846,0,71677.0,1536227.0,caice_voc_g48,C5H10O,215,86,,
37,,"blob80_g48_Octadecane, 2,6-dimethyl-",,false,1532.4324324324325,1532.0,915,42.250031507500715,0.8899998843000151,0,89696.0,1470572.0,caice_voc_g48,C20H42,45,282,,
163,,"blob143_g48_Heptadecane, 2,6-dimethyl-",,false,1516.2162162162163,1516.0,888,41.7500315725007,0.8699998869000147,0,50242.0,1328938.0,caice_voc_g48,C19H40,51,268,,
27,,"blob85_g48_Cyclopropane, nonyl-",,false,1297.727272727273,1298.0,897,34.50003251500058,0.9699998739000164,0,113742.0,1206560.0,caice_voc_g48,C12H24,69,168,,
155,,"blob140_g48_1-Nonadecanamine, N,N-dimethyl-",,false,1713.888888888889,1715.0,918,47.666697470000805,1.229999840100021,0,63309.0,1189385.0,caice_voc_g48,C21H45N,59,311,,
47,,blob82_g48_cis-2-Nonene,,false,896.6101694915254,897.0,937,18.08336798250031,0.7899998973000134,0,78867.0,1167674.0,caice_voc_g48,C9H18,44,126,,
164,,blob229_g48_1-Iodo-2-methylundecane,,false,1791.6666666666667,,796,50.00003050000085,1.0399998648000177,0,49269.0,1149485.0,caice_voc_g48,C12H25I,138,296,,
31,,"blob30_g48_Octane, 2,2,6-trimethyl-",,false,961.8181818181818,962.0,941,21.08336759250036,0.6099999207000103,0,101564.0,1127105.0,caice_voc_g48,C11H24,43,156,,
169,,blob190_g48_trans-2-Undecen-1-ol,,false,1759.2555801339604,1773.0,845,40.08336512250068,2.119999724400036,0,45572.0,1120505.0,caice_voc_g48,C11H22O,110,170,,
177,,"blob283_g48_Cyclopropane, 1-heptyl-2-methyl-",,false,1532.4324324324325,1532.0,878,42.250031507500715,3.659999524200062,0,34765.0,1073257.0,caice_voc_g48,C11H22,135,154,,
172,,"blob163_g48_Cyclopentane, 1-hexyl-3-methyl-",,false,,,872,50.416697112500856,1.1899998453000202,0,38385.0,1037842.0,caice_voc_g48,C12H24,86,168,,
29,,"blob124_g48_2-Dodecene, (Z)-",,false,1209.090909090909,1209.0,898,31.25003293750053,0.9399998778000159,0,105245.0,996592.0,caice_voc_g48,C12H24,90,168,,
152,,"blob133_g48_Sulfurous acid, hexyl tetradecyl ester",,false,1747.2222222222222,1752.0,885,48.66669734000082,0.9899998713000168,0,65710.0,994063.0,caice_voc_g48,C20H42O3S,63,362,,
35,,"blob124_g48_2-Dodecene, (Z)-",,false,1220.4545454545455,1209.0,885,31.666699550000537,0.9599998752000163,0,92449.0,979545.0,caice_voc_g48,C12H24,90,168,,
161,,"blob144_g48_Heptadecane, 2,6-dimethyl-",,false,1741.6666666666667,1745.0,888,48.500030695000824,0.9799998726000166,0,56370.0,969791.0,caice_voc_g48,C19H40,62,268,,
153,,"blob283_g48_Cyclopropane, 1-heptyl-2-methyl-",,false,1518.518255723855,1532.0,792,41.166698315000694,1.059999862200018,0,66164.0,950811.0,caice_voc_g48,C11H22,135,154,,
194,,blob190_g48_trans-2-Undecen-1-ol,,false,1766.666666666667,1773.0,866,49.25003059750084,2.1499997205000363,0,25884.0,932365.0,caice_voc_g48,C11H22O,110,170,,
154,,"blob131_g48_3-Eicosene, (E)-",,false,1697.1428571428573,1697.0,878,47.1666975350008,1.1499998505000195,0,65980.0,922062.0,caice_voc_g48,C20H40,58,280,,
40,,blob220_g48_1-Iodo-2-methylundecane,,false,1697.1428571428573,1689.0,807,47.1666975350008,2.719999646400046,0,86052.0,900709.0,caice_voc_g48,C12H25I,109,296,,
333,,"blob440_g48_2-Propanone, 1-hydroxy-",,false,,,832,11.500035505000195,3.8799994956000656,0,15115.0,890485.0,caice_voc_g48,C3H6O2,100,74,,
157,,"blob213_g48_N-(Trifluoroacetyl)-N,O,O',O''-tetrakis(trimethylsilyl)norepinephrine",,false,1660.0,1660.0,783,46.08336434250078,0.529999931100009,0,62857.0,886647.0,caice_voc_g48,C22H42F3NO4Si4,157,553,,
42,,"blob83_g48_Tetradecane, 4-ethyl-",,false,1537.8378378378382,1538.0,909,42.41669815250072,0.8899998843000151,0,84385.0,857041.0,caice_voc_g48,C16H34,47,226,,
281,,blob220_g48_1-Iodo-2-methylundecane,,false,1688.5714285714287,1689.0,832,46.9166975675008,0.9199998804000156,0,19373.0,802542.0,caice_voc_g48,C12H25I,109,296,,
46,,blob318_g48_1-Hexadecanol,,false,1796.2920915816703,,769,39.916698477500674,1.0899998583000186,0,79867.0,796378.0,caice_voc_g48,C16H34O,172,242,,
171,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,false,1759.2555801339604,,796,40.08336512250068,0.8199998934000139,0,38869.0,763348.0,caice_voc_g48,C21H44,208,296,,
264,,blob220_g48_1-Iodo-2-methylundecane,,false,1703.7008129623973,1689.0,803,40.33336509000068,0.8199998934000139,0,20463.0,759523.0,caice_voc_g48,C12H25I,109,296,,
237,,blob190_g48_trans-2-Undecen-1-ol,,false,,1773.0,844,52.250030207500885,2.279999703600039,0,20773.0,743891.0,caice_voc_g48,C11H22O,110,170,,
156,,"blob36_g48_2,2,7,7-Tetramethyloctane",,false,1023.9999999999999,1024.0,925,23.833367235000406,0.5999999220000102,0,64689.0,743152.0,caice_voc_g48,C12H26,42,170,,
174,,"blob80_g48_Octadecane, 2,6-dimethyl-",,false,1537.036511447708,1532.0,827,41.0833649925007,0.8499998895000144,0,37667.0,736845.0,caice_voc_g48,C20H42,45,282,,
183,,blob192_g48_1-Iodo-2-methylundecane,,false,1722.2222222222222,1724.0,857,47.91669743750081,0.9699998739000164,0,30174.0,726814.0,caice_voc_g48,C12H25I,85,296,,
180,,"blob259_g48_9-Octadecene, (E)-",,false,1554.0540540540542,,768,42.91669808750073,1.0399998648000177,0,31837.0,722038.0,caice_voc_g48,C18H36,247,252,,
150,,blob318_g48_1-Hexadecanol,,false,1850.0143689609686,,749,38.75003196250066,1.0399998648000177,0,68642.0,715797.0,caice_voc_g48,C16H34O,172,242,,
482,,"blob131_g48_3-Eicosene, (E)-",,false,,1697.0,749,51.166697015000864,1.0199998674000172,0,7988.0,710521.0,caice_voc_g48,C20H40,58,280,,
188,,"blob189_g48_Heptadecane, 2,3-dimethyl-",,false,1766.666666666667,1773.0,847,49.25003059750084,1.0099998687000171,0,30321.0,710103.0,caice_voc_g48,C19H40,82,268,,
225,,"blob226_g48_Heptadecane, 2,6-dimethyl-",,false,1648.5714285714287,1649.0,832,45.75003105250077,0.879999885600015,0,22710.0,687515.0,caice_voc_g48,C19H40,97,268,,
151,,blob150_g48_1-Octene,,false,1856.1027791193483,,696,37.75003209250064,0.999999870000017,0,65475.0,683505.0,caice_voc_g48,C8H16,84,112,,
340,,"blob440_g48_2-Propanone, 1-hydroxy-",,false,,,849,11.500035505000195,3.7399995138000635,0,14843.0,662407.0,caice_voc_g48,C3H6O2,100,74,,
193,,"blob174_g48_1-Pentadecanamine, N,N-dimethyl-",,false,1516.2162162162163,1516.0,914,41.7500315725007,1.1499998505000195,0,26616.0,629579.0,caice_voc_g48,C17H37N,91,255,,
329,,"blob376_g48_Oxalic acid, allyl hexadecyl ester",,false,1788.888888888889,1797.0,793,49.91669717750084,1.1799998466000199,0,15417.0,627158.0,caice_voc_g48,C21H38O4,149,354,,
272,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,false,1800.0,,811,50.25003046750085,0.9399998778000159,0,19467.0,610151.0,caice_voc_g48,C21H44,208,296,,
214,,"blob465_g48_Oxalic acid, allyl hexadecyl ester",,false,1739.028509831065,1733.0,764,37.08336551250063,0.9799998726000166,0,23314.0,587892.0,caice_voc_g48,C21H38O4,269,354,,
165,,"blob15_g48_Pentadecane, 5-methyl-",,false,1548.7828222376038,1554.0,823,36.00003232000061,0.8099998947000138,0,49391.0,574285.0,caice_voc_g48,C16H34,22,226,,
179,,"blob170_g48_Cyclopentane, undecyl-",,false,1665.7142857142856,1666.0,866,46.25003098750078,1.1799998466000199,0,34270.0,570538.0,caice_voc_g48,C16H32,93,224,,
176,,"blob339_g48_Hexane, 1-chloro-5-methyl-",,false,1505.4054054054054,1505.0,829,41.4166982825007,1.599999792000027,0,34783.0,564381.0,caice_voc_g48,C7H15Cl,220,134,,
371,,"blob11_g48_Cyclotrisiloxane, hexamethyl-",,false,825.4237288135594,828.0,854,14.583368437500246,0.9699998739000164,0,12363.0,555275.0,caice_voc_g48,C6H18O3Si3,17,222,,
332,,blob21_g48_1-Undecene,,false,1090.0,1098.0,782,26.583366877500453,0.769999899900013,0,15309.0,553646.0,caice_voc_g48,C11H22,34,154,,
185,,"blob134_g48_Heptane, 5-ethyl-2,2,3-trimethyl-",,false,1060.0,1060.0,932,25.333367040000432,0.6699999129000114,0,30106.0,545512.0,caice_voc_g48,C12H26,57,170,,
503,,"blob650_g48_Benzene, (1-methylundecyl)-",,false,,,741,51.08336369250086,1.999999740000034,0,7504.0,541310.0,caice_voc_g48,C18H30,263,246,,
234,,"blob201_g48_Cyclohexane, undecyl-",,false,1766.666666666667,1773.0,851,49.25003059750084,1.2799998336000218,0,21528.0,508958.0,caice_voc_g48,C17H34,103,238,,
313,,"blob219_g48_1-Octanol, 2,2-dimethyl-",,false,1608.5714285714287,1609.0,845,44.583364537500756,0.9599998752000163,0,16647.0,506021.0,caice_voc_g48,C10H22O,136,158,,
