BlobID,Description,Compound Name,Group Name,Inclusion,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Volume,Library Name,Library Match Factor,Library Formula,Library ID,Library Molecular Weight,Library RI,Characteristic Ions,Characteristic Ions Response
869,,blob695_g48_Z-10-Pentadecen-1-ol,,FALSE,0,50.83340617,1.519999696,4056,54977,caice_voc_g48,699,C15H30O,296,226,1570,,
871,,"blob258_g48_Acetophenone, 3'-fluoro-4'-methoxy-",,FALSE,0,44.5000741,3.09999938,3828,44174,caice_voc_g48,391,C9H9FO2,132,168,1620,,
872,,blob378_g48_Dodecanal,,FALSE,0,47.0000736,3.919999216,4219,98987,caice_voc_g48,515,C12H24O,163,184,,,
873,,"blob629_g48_3,6-Dimethyl-4-octanone",,FALSE,0,24.41674478,1.9999996,4096,43147,caice_voc_g48,792,C10H20O,377,156,1036,,
875,,"blob531_g48_Cyclobutane, 1,2-diethyl-, cis-",,FALSE,0,28.25007735,4.679999064,3856,70398,caice_voc_g48,859,C8H16,224,112,1130,,
879,,"blob133_g48_Sulfurous acid, hexyl tetradecyl ester",,FALSE,0,48.58340662,3.619999276,4081,69614,caice_voc_g48,374,C20H42O3S,63,362,1752,,
883,,blob463_g48_4-Trifluoroacetoxypentadecane,,FALSE,0,51.75007265,1.579999684,3794,89117,caice_voc_g48,712,C17H31F3O2,317,324,1785,,
884,,monoterpene,,TRUE,0,23.83341157,1.359999728,4068,68965,-,-1,-,-1,-1,,,
885,,blob150_g48_1-Octene,,FALSE,0,15.75007985,0.759999848,4132,62672,caice_voc_g48,757,C8H16,84,112,,,
886,,"blob416_g48_6-[(Z)-1-Butenyl]-1,4-cycloheptadiene",,FALSE,0,30.08341032,1.939999612,4067,42377,caice_voc_g48,870,C11H16,306,148,1177,,
891,,"blob155_g48_1,4-Methanoazulen-9-one, decahydro-1,5,5,8a-tetramethyl-, [1R-(1,3a,4,8a)]-",,FALSE,0,43.5000743,3.259999348,3690,88534,caice_voc_g48,504,C15H24O,78,220,1543,,
893,,"blob519_g48_Benzene, (1-nitropropyl)-",,FALSE,0,44.83340737,1.69999966,3611,68658,caice_voc_g48,458,C9H11NO2,319,165,1592,,
894,,blob474_g48_1-Octadecanesulphonyl chloride,,FALSE,0,47.91674008,2.339999532,4183,42913,caice_voc_g48,504,C18H37ClO2S,223,352,1709,,
897,,blob621_g48_1-Methyl-2-phenylcyclopropane,,FALSE,0,27.5000775,2.379999524,3762,29288,caice_voc_g48,332,C10H12,288,132,1126,,
898,,"blob289_g48_1-Hexadecanol, 2-methyl-",,FALSE,0,51.5000727,2.139999572,3582,71487,caice_voc_g48,697,C17H36O,81,256,1776,,
902,,"blob509_g48_Oxalic acid, allyl heptyl ester",,FALSE,0,24.58341142,1.379999724,3672,66592,caice_voc_g48,785,C12H20O4,376,228,1038,,
903,,"blob480_g48_Sulfurous acid, butyl 2-ethylhexyl ester",,FALSE,0,47.16674023,2.559999488,3765,47559,caice_voc_g48,731,C12H26O3S,134,250,,,
905,,blob378_g48_Dodecanal,,FALSE,0,25.83341117,1.179999764,3566,54418,caice_voc_g48,596,C12H24O,163,184,,,
906,,"blob570_g48_(1R,2R,4R)-2,7,7-Trimethylbicyclo[2.2.1]heptan-2-ol",,FALSE,0,25.25007795,1.559999688,3723,80658,caice_voc_g48,851,C10H18O,291,154,1058,,
910,,"blob580_g48_2(1H)-Naphthalenone, 3,4,4a,5,6,7-hexahydro-1,1,4a-trimethyl-",,FALSE,0,32.08340992,1.239999752,3621,66716,caice_voc_g48,420,C13H20O,359,192,1227,,
911,,"blob470_g48_4-Hepten-2-one, (E)-",,FALSE,0,13.58341362,4.059999188,3481,76755,caice_voc_g48,763,C7H12O,178,112,805,,
912,,"blob225_g48_Bicyclo[2.2.2]oct-7-en-2-one, 5-methylene-",,FALSE,0,27.41674418,2.319999536,3612,27159,caice_voc_g48,317,C9H10O,167,134,1086,,
913,,blob229_g48_1-Iodo-2-methylundecane,,FALSE,0,39.83340837,1.739999652,3632,81832,caice_voc_g48,698,C12H25I,138,296,,,
914,,"blob465_g48_Oxalic acid, allyl hexadecyl ester",,FALSE,0,48.25007335,2.819999436,3634,42927,caice_voc_g48,738,C21H38O4,269,354,1733,,
915,,"blob244_g48_Cyclobutene, 2-propenylidene-",,FALSE,0,31.08341012,2.739999452,3893,43210,caice_voc_g48,288,C7H8,152,92,1187,,
916,,"blob550_g48_Phenol, 4-chloro-2,6-bis(1,1-dimethylethyl)-",,FALSE,0,36.91674228,0.619999876,3568,47717,caice_voc_g48,262,C14H21ClO,340,240,1712,,
919,,"blob320_g48_2,2-Dimethylpropionic acid, 4-methylpentyl ester",,FALSE,0,12.0000806,0.59999988,3799,32404,caice_voc_g48,762,C11H22O2,338,186,1048,,
923,,"blob580_g48_2(1H)-Naphthalenone, 3,4,4a,5,6,7-hexahydro-1,1,4a-trimethyl-",,FALSE,0,31.91674328,1.579999684,3547,40258,caice_voc_g48,820,C13H20O,359,192,1227,,
926,,"blob500_g48_Tetradecane, 1-fluoro-",,FALSE,0,30.08341032,1.759999648,3702,25930,caice_voc_g48,570,C14H29F,246,216,,,
927,,blob610_g48_Isopropyl myristate,,FALSE,0,38.08340872,2.619999476,3455,71817,caice_voc_g48,444,C17H34O2,285,270,,,
928,,"blob653_g48_Pentadecanoic acid, 14-methyl-, methyl ester",,FALSE,0,54.41673878,4.59999908,3367,178636,caice_voc_g48,684,C17H34O2,221,270,,,
929,,blob378_g48_Dodecanal,,FALSE,0,30.91674348,1.239999752,3508,72146,caice_voc_g48,692,C12H24O,163,184,,,
932,,blob647_g48_2-Decen-1-ol,,FALSE,0,29.16674383,3.879999224,3341,66450,caice_voc_g48,440,C10H20O,371,156,1157,,
936,,"blob289_g48_1-Hexadecanol, 2-methyl-",,FALSE,0,50.91673948,2.039999592,3468,104348,caice_voc_g48,717,C17H36O,81,256,1776,,
941,,"blob321_g48_Sulfurous acid, butyl 2-ethylhexyl ester",,FALSE,0,50.83340617,2.139999572,3273,62628,caice_voc_g48,715,C12H26O3S,209,250,1660,,
944,,"blob640_g48_Hydroxylamine, O-decyl-",,FALSE,0,47.75007345,0.319999936,3440,44902,caice_voc_g48,529,C10H23NO,161,173,,,
946,,blob610_g48_Isopropyl myristate,,FALSE,0,33.75007625,4.419999116,3362,180202,caice_voc_g48,494,C17H34O2,285,270,,,
947,,blob378_g48_Dodecanal,,FALSE,0,39.83340837,1.459999708,3086,27182,caice_voc_g48,615,C12H24O,163,184,,,
949,,blob462_g48_1-Nonene,,FALSE,0,17.5000795,0.79999984,3319,52520,caice_voc_g48,699,C9H18,259,126,895,,
950,,"blob500_g48_Tetradecane, 1-fluoro-",,FALSE,0,48.91673988,2.619999476,3433,61528,caice_voc_g48,663,C14H29F,246,216,,,
952,,"blob650_g48_Benzene, (1-methylundecyl)-",,FALSE,0,27.0000776,2.239999552,3302,30892,caice_voc_g48,690,C18H30,263,246,,,
958,,"blob718_g48_2,3-Butanedione",,FALSE,0,10.25008095,2.479999504,3091,62905,caice_voc_g48,780,C4H6O2,315,86,,,
959,,"blob465_g48_Oxalic acid, allyl hexadecyl ester",,FALSE,0,52.08340592,2.719999456,3164,93572,caice_voc_g48,710,C21H38O4,269,354,1733,,
961,,blob378_g48_Dodecanal,,FALSE,0,47.83340677,2.879999424,3044,73520,caice_voc_g48,472,C12H24O,163,184,,,
962,,blob229_g48_1-Iodo-2-methylundecane,,FALSE,0,38.08340872,1.619999676,3251,76288,caice_voc_g48,764,C12H25I,138,296,,,
964,,"blob393_g48_Azetidine, 3-methyl-3-phenyl-",,FALSE,0,24.41674478,3.39999932,3215,31104,caice_voc_g48,707,C10H13N,189,147,1014,,
966,,blob604_g48_Cyclobutylamine,,FALSE,0,15.83341317,2.579999484,2986,57217,caice_voc_g48,880,C4H9N,380,71,850,,
973,,"blob453_g48_Oxetane, 2,4-dimethyl-, trans-",,FALSE,0,15.00008,2.439999512,2985,53976,caice_voc_g48,841,C5H10O,202,86,833,,
977,,blob150_g48_1-Octene,,FALSE,0,38.0000754,4.79999904,3098,107675,caice_voc_g48,556,C8H16,84,112,,,
980,,blob154_g48_Geranylacetone_CAICE_vocstand_incomplete,,FALSE,0,43.83340757,3.09999938,3009,41694,caice_voc_g48,765,-,5,0,,,
982,,"blob395_g48_1b,5,5,6a-Tetramethyl-octahydro-1-oxa-cyclopropa[a]inden-6-one",,FALSE,0,51.16673943,2.239999552,3168,38900,caice_voc_g48,630,C13H20O2,212,208,1508,,
989,,blob229_g48_1-Iodo-2-methylundecane,,FALSE,0,28.0000774,1.839999632,3081,29091,caice_voc_g48,621,C12H25I,138,296,,,
997,,"blob166_g48_Decane, 2,5,9-trimethyl-",,FALSE,0,26.25007775,1.09999978,2902,66358,caice_voc_g48,799,C13H28,70,184,1080,,
1002,,blob610_g48_Isopropyl myristate,,FALSE,0,40.25007495,4.919999016,2945,112724,caice_voc_g48,585,C17H34O2,285,270,,,
1010,,blob378_g48_Dodecanal,,FALSE,0,43.41674098,2.459999508,2832,46255,caice_voc_g48,464,C12H24O,163,184,,,
1016,,"blob376_g48_Oxalic acid, allyl hexadecyl ester",,FALSE,0,51.5000727,2.459999508,2883,59436,caice_voc_g48,682,C21H38O4,149,354,1797,,
1017,,"blob655_g48_Benzene, [(methylsulfinyl)methyl]-",,FALSE,0,28.58341062,1.59999968,3013,65892,caice_voc_g48,629,C8H10OS,287,154,1123,,
1019,,blob378_g48_Dodecanal,,FALSE,0,46.75007365,1.859999628,2812,44182,caice_voc_g48,618,C12H24O,163,184,,,
1020,,"blob447_g48_Heptane, 2,3,6-trimethyl-",,FALSE,0,19.0000792,3.59999928,2829,76883,caice_voc_g48,673,C10H22,354,142,916,,
1026,,blob741_g48_Allyl methallyl ether,,FALSE,0,32.08340992,2.859999428,2906,37581,caice_voc_g48,787,C7H12O,374,112,1230,,
1052,,"blob487_g48_Hydroxylamine, O-decyl-",,FALSE,0,37.5000755,2.359999528,3030,30520,caice_voc_g48,569,C10H23NO,87,173,,,
1053,,blob378_g48_Dodecanal,,FALSE,0,45.83340717,1.939999612,3004,56435,caice_voc_g48,666,C12H24O,163,184,,,
1059,,blob474_g48_1-Octadecanesulphonyl chloride,,FALSE,0,47.91674008,1.739999652,2831,50690,caice_voc_g48,639,C18H37ClO2S,223,352,1709,,
1063,,"blob641_g48_1,2,3,6-Tetrahydrobenzylalcohol, methyl ether",,FALSE,0,26.66674433,2.29999954,2721,78631,caice_voc_g48,637,C8H14O,334,126,1090,,
1068,,"blob701_g48_Butylphosphonic acid, butyl 2-phenylethyl ester",,FALSE,0,50.91673948,0.579999884,2771,40344,caice_voc_g48,759,C16H27O3P,351,298,,,
1077,,"blob553_g48_Sulfurous acid, nonyl 2-propyl ester",,FALSE,0,53.91673888,3.939999212,2624,96670,caice_voc_g48,327,C12H26O3S,382,250,1755,,
1078,,blob664_g48_1-Iodo-2-methylnonane,,FALSE,0,42.83340777,2.219999556,2576,38372,caice_voc_g48,491,C10H21I,279,268,,,
1079,,"blob632_g48_Octadecane, 6-methyl-",,FALSE,0,49.0000732,3.419999316,2601,36714,caice_voc_g48,569,C19H40,368,268,,,
1083,,blob378_g48_Dodecanal,,FALSE,0,35.66674253,3.29999934,2622,33435,caice_voc_g48,536,C12H24O,163,184,,,
1084,,"blob290_g48_Cyclobutanol, 2-ethyl-",,FALSE,0,15.66674653,2.739999452,2524,26864,caice_voc_g48,773,C6H12O,106,100,848,,
1085,,"blob259_g48_9-Octadecene, (E)-",,FALSE,0,48.33340667,3.339999332,2705,60965,caice_voc_g48,727,C18H36,247,252,,,
1087,,blob378_g48_Dodecanal,,FALSE,0,44.83340737,1.959999608,2619,47518,caice_voc_g48,605,C12H24O,163,184,,,
1088,,"blob519_g48_Benzene, (1-nitropropyl)-",,FALSE,0,44.83340737,1.819999636,2479,30691,caice_voc_g48,374,C9H11NO2,319,165,1592,,
1089,,"blob489_g48_Silane, trichlorodocosyl-",,FALSE,0,53.41673898,3.679999264,2478,103823,caice_voc_g48,700,C22H45Cl3Si,213,442,1773,,
1092,,"blob194_g48_1,4-Undecadiene, (E)-",,FALSE,0,29.75007705,1.359999728,2678,51117,caice_voc_g48,608,C11H20,145,152,1140,,
1095,,blob604_g48_Cyclobutylamine,,FALSE,0,15.75007985,3.4999993,2563,26647,caice_voc_g48,850,C4H9N,380,71,850,,
1096,,"blob632_g48_Octadecane, 6-methyl-",,FALSE,0,44.41674078,1.89999962,2585,45214,caice_voc_g48,600,C19H40,368,268,,,
1097,,"blob398_g48_Butane, 1-isocyano-",,FALSE,0,19.83341237,2.279999544,2502,26099,caice_voc_g48,508,C5H9N,175,83,920,,
1099,,"blob289_g48_1-Hexadecanol, 2-methyl-",,FALSE,0,49.66673973,3.619999276,2518,50249,caice_voc_g48,654,C17H36O,81,256,1776,,
1104,,"blob500_g48_Tetradecane, 1-fluoro-",,FALSE,0,46.91674028,3.039999392,2400,72662,caice_voc_g48,702,C14H29F,246,216,,,
1105,,"blob773_g48_Pentanoic acid, 2,2,4-trimethyl-3-hydroxy-, isobutyl ester",,FALSE,0,38.16674203,2.419999516,2500,48166,caice_voc_g48,731,C12H24O3,372,216,1444,,
1106,,blob232_g48_Geranylacetone_CAICE_vocstand_incomplete,,FALSE,0,49.25007315,3.459999308,2463,35044,caice_voc_g48,691,-,4,0,1770,,
1107,,"blob450_g48_1,3-Dioxolane, 4-methyl-2-pentyl-",,FALSE,0,14.41674678,2.119999576,2414,26671,caice_voc_g48,862,C9H18O2,260,158,812,,
1108,,blob604_g48_Cyclobutylamine,,FALSE,0,15.75007985,3.559999288,2348,32959,caice_voc_g48,848,C4H9N,380,71,850,,
1109,,blob82_g48_cis-2-Nonene,,FALSE,0,18.75007925,0.839999832,2724,28503,caice_voc_g48,816,C9H18,44,126,897,,
1112,,"blob329_g48_Cyclopentasiloxane, decamethyl-",,FALSE,0,28.91674388,1.619999676,2406,42802,caice_voc_g48,811,C10H30O5Si5,335,370,1160,,
1113,,"blob197_g48_Octane, 2,3,3-trimethyl-",,FALSE,0,26.41674438,1.19999976,2406,27035,caice_voc_g48,820,C11H24,160,156,1086,,
1117,,blob378_g48_Dodecanal,,FALSE,0,42.75007445,1.9999996,2459,41307,caice_voc_g48,613,C12H24O,163,184,,,
1118,,"blob632_g48_Octadecane, 6-methyl-",,FALSE,0,40.16674163,4.69999906,2404,45475,caice_voc_g48,583,C19H40,368,268,,,
1120,,"blob632_g48_Octadecane, 6-methyl-",,FALSE,0,45.33340727,0.319999936,2539,39570,caice_voc_g48,341,C19H40,368,268,,,
1121,,"blob515_g48_1-Hexene, 3-methyl-6-phenyl-4-(1-phenylethoxy)-",,FALSE,0,45.75007385,3.779999244,2504,50760,caice_voc_g48,520,C21H26O,326,294,1631,,
1123,,"blob495_g48_1,4-Dioxane, 2,5-dimethyl-",,FALSE,0,16.5000797,2.619999476,2299,42082,caice_voc_g48,885,C6H12O2,253,116,863,,
1130,,"blob487_g48_Hydroxylamine, O-decyl-",,FALSE,0,40.16674163,4.459999108,2295,40093,caice_voc_g48,627,C10H23NO,87,173,,,
1132,,blob88_g48_2-Ethyl-1-hexanol,,FALSE,0,26.66674433,0.139999972,2414,30957,caice_voc_g48,824,C8H18O,39,130,1088,,
1133,,blob378_g48_Dodecanal,,FALSE,0,27.66674413,1.119999776,2269,50784,caice_voc_g48,707,C12H24O,163,184,,,
1137,,"blob632_g48_Octadecane, 6-methyl-",,FALSE,0,49.58340642,3.979999204,2410,30072,caice_voc_g48,334,C19H40,368,268,,,
1138,,"blob183_g48_Hexanal, 5-methyl-",,FALSE,0,20.58341222,1.079999784,2229,69275,caice_voc_g48,692,C7H14O,73,114,951,,
1139,,"blob376_g48_Oxalic acid, allyl hexadecyl ester",,FALSE,0,55.66673853,2.439999512,2246,45158,caice_voc_g48,742,C21H38O4,149,354,1797,,
1146,,"blob650_g48_Benzene, (1-methylundecyl)-",,FALSE,0,49.0000732,3.579999284,2235,66827,caice_voc_g48,534,C18H30,263,246,,,
1148,,"blob704_g48_4-Vinyl-4,5-dihydro-3H-pyrazole",,FALSE,0,21.75007865,0.279999944,2159,57148,caice_voc_g48,755,C5H8N2,298,96,975,,
1149,,"blob650_g48_Benzene, (1-methylundecyl)-",,FALSE,0,42.91674108,1.979999604,2217,29993,caice_voc_g48,509,C18H30,263,246,,,
1152,,"blob641_g48_1,2,3,6-Tetrahydrobenzylalcohol, methyl ether",,FALSE,0,26.58341102,2.939999412,2234,42939,caice_voc_g48,712,C8H14O,334,126,1090,,
1154,,"blob650_g48_Benzene, (1-methylundecyl)-",,FALSE,0,44.08340752,2.09999958,2178,34446,caice_voc_g48,540,C18H30,263,246,,,
1155,,blob763_g48_2-Trifluoroacetoxydodecane,,FALSE,0,41.16674143,2.379999524,2293,58731,caice_voc_g48,538,C14H25F3O2,305,282,1543,,
1160,,"blob500_g48_Tetradecane, 1-fluoro-",,FALSE,0,37.16674223,3.19999936,2105,59870,caice_voc_g48,686,C14H29F,246,216,,,
1162,,blob695_g48_Z-10-Pentadecen-1-ol,,FALSE,0,44.0000742,2.819999436,2175,40077,caice_voc_g48,525,C15H30O,296,226,1570,,
1165,,"blob513_g48_Oxalic acid, allyl undecyl ester",,FALSE,0,43.08340772,3.29999934,2171,91869,caice_voc_g48,602,C16H28O4,199,284,,,
1169,,blob378_g48_Dodecanal,,FALSE,0,42.08340792,2.039999592,2061,47054,caice_voc_g48,626,C12H24O,163,184,,,
1170,,"blob632_g48_Octadecane, 6-methyl-",,FALSE,0,45.83340717,0.439999912,2046,45396,caice_voc_g48,268,C19H40,368,268,,,
1171,,"blob447_g48_Heptane, 2,3,6-trimethyl-",,FALSE,0,18.25007935,1.119999776,2021,26175,caice_voc_g48,753,C10H22,354,142,916,,
1178,,"blob513_g48_Oxalic acid, allyl undecyl ester",,FALSE,0,40.58340822,2.339999532,2051,39501,caice_voc_g48,589,C16H28O4,199,284,,,
1181,,"blob650_g48_Benzene, (1-methylundecyl)-",,FALSE,0,41.58340802,2.159999568,2144,31215,caice_voc_g48,699,C18H30,263,246,,,
1182,,"blob477_g48_o-Toluic acid, 3,5-difluorophenyl ester",,FALSE,0,33.58340962,1.319999736,2186,32618,caice_voc_g48,825,C14H10F2O2,194,248,1270,,
1183,,"blob500_g48_Tetradecane, 1-fluoro-",,FALSE,0,42.75007445,1.619999676,1988,26085,caice_voc_g48,602,C14H29F,246,216,,,
1184,,"blob289_g48_1-Hexadecanol, 2-methyl-",,FALSE,0,49.58340642,2.839999432,1940,28138,caice_voc_g48,626,C17H36O,81,256,1776,,
1188,,"blob480_g48_Sulfurous acid, butyl 2-ethylhexyl ester",,FALSE,0,51.66673933,3.779999244,2052,63864,caice_voc_g48,656,C12H26O3S,134,250,,,
1191,,"blob668_g48_1,2,4,5-Tetrazine",,FALSE,0,18.75007925,2.539999492,1955,64720,caice_voc_g48,809,C2H2N4,205,82,909,,
1197,,"blob303_g48_Cyclopropane, 1-butyl-2-pentyl-, cis-",,FALSE,0,34.08340952,2.119999576,1906,30611,caice_voc_g48,741,C12H24,271,168,1293,,
1198,,"blob650_g48_Benzene, (1-methylundecyl)-",,FALSE,0,44.75007405,2.179999564,2106,36467,caice_voc_g48,595,C18H30,263,246,,,
1199,,blob150_g48_1-Octene,,FALSE,0,16.41674638,0.779999844,2134,29199,caice_voc_g48,688,C8H16,84,112,,,
1204,,blob229_g48_1-Iodo-2-methylundecane,,FALSE,0,38.91674188,1.859999628,2005,40128,caice_voc_g48,671,C12H25I,138,296,,,
1206,,"blob329_g48_Cyclopentasiloxane, decamethyl-",,FALSE,0,29.75007705,2.639999472,1814,29106,caice_voc_g48,357,C10H30O5Si5,335,370,1160,,
1212,,blob229_g48_1-Iodo-2-methylundecane,,FALSE,0,22.66674513,1.619999676,1871,36063,caice_voc_g48,647,C12H25I,138,296,,,
1216,,"blob376_g48_Oxalic acid, allyl hexadecyl ester",,FALSE,0,53.75007225,3.679999264,1887,78572,caice_voc_g48,678,C21H38O4,149,354,1797,,
1227,,blob378_g48_Dodecanal,,FALSE,0,27.91674408,2.039999592,1950,29504,caice_voc_g48,696,C12H24O,163,184,,,
1231,,blob604_g48_Cyclobutylamine,,FALSE,0,15.75007985,4.979999004,1737,33455,caice_voc_g48,782,C4H9N,380,71,850,,
1235,,"blob619_g48_Oxalic acid, bis(isobutyl) ester",,FALSE,0,21.16674543,0.259999948,1755,46244,caice_voc_g48,785,C10H18O4,370,202,962,,
1248,,"blob641_g48_1,2,3,6-Tetrahydrobenzylalcohol, methyl ether",,FALSE,0,26.66674433,1.839999632,1770,28260,caice_voc_g48,523,C8H14O,334,126,1090,,
1249,,blob378_g48_Dodecanal,,FALSE,0,45.000074,2.079999584,1664,28501,caice_voc_g48,625,C12H24O,163,184,,,
1253,,"blob31_g48_2-Octen-1-ol, (E)-",,FALSE,0,25.08341132,2.559999488,1805,34360,caice_voc_g48,703,C8H16O,37,128,1054,,
1258,,blob378_g48_Dodecanal,,FALSE,0,39.0000752,2.019999596,1637,35124,caice_voc_g48,740,C12H24O,163,184,,,
1262,,blob284_g48_4-Methyl-1-heptyn-3-ol,,FALSE,0,31.58341002,3.079999384,1629,41135,caice_voc_g48,541,C8H14O,206,126,1214,,
1264,,"blob655_g48_Benzene, [(methylsulfinyl)methyl]-",,FALSE,0,28.0000774,2.779999444,1681,34231,caice_voc_g48,803,C8H10OS,287,154,1123,,
1270,,"blob565_g48_4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",,FALSE,0,14.66674673,1.419999716,1634,38261,caice_voc_g48,888,C28H46O2,258,414,827,,
1276,,"blob395_g48_1b,5,5,6a-Tetramethyl-octahydro-1-oxa-cyclopropa[a]inden-6-one",,FALSE,0,41.91674128,3.859999228,1649,38264,caice_voc_g48,413,C13H20O2,212,208,1508,,
1281,,"blob500_g48_Tetradecane, 1-fluoro-",,FALSE,0,42.0000746,2.239999552,1572,62148,caice_voc_g48,652,C14H29F,246,216,,,
1288,,blob358_g48_Methyl Isobutyl Ketone,,FALSE,0,19.83341237,4.519999096,1557,42929,caice_voc_g48,593,C6H12O,130,100,,,
1289,,"blob395_g48_1b,5,5,6a-Tetramethyl-octahydro-1-oxa-cyclopropa[a]inden-6-one",,FALSE,0,41.91674128,1.659999668,1589,40665,caice_voc_g48,659,C13H20O2,212,208,1508,,
1293,,"blob8_g48_Furan, 2-[(2-ethoxy-3,4-dimethyl-2-cyclohexen-1-ylidene)methyl]-",,FALSE,0,47.16674023,4.379999124,1585,33780,caice_voc_g48,602,C15H20O2,20,232,1694,,
1298,,blob378_g48_Dodecanal,,FALSE,0,39.66674173,1.959999608,1553,28006,caice_voc_g48,621,C12H24O,163,184,,,
1300,,"blob513_g48_Oxalic acid, allyl undecyl ester",,FALSE,0,44.5000741,4.4999991,1610,26821,caice_voc_g48,533,C16H28O4,199,284,,,
1308,,blob150_g48_1-Octene,,FALSE,0,35.75007585,3.979999204,1491,32587,caice_voc_g48,525,C8H16,84,112,,,
1310,,blob741_g48_Allyl methallyl ether,,FALSE,0,32.5000765,1.89999962,1477,34469,caice_voc_g48,759,C7H12O,374,112,1230,,
1314,,"blob632_g48_Octadecane, 6-methyl-",,FALSE,0,42.58340782,4.219999156,1443,31019,caice_voc_g48,486,C19H40,368,268,,,
1315,,"blob339_g48_Hexane, 1-chloro-5-methyl-",,FALSE,0,41.33340807,2.479999504,1394,28926,caice_voc_g48,604,C7H15Cl,220,134,1505,,
1320,,"blob547_g48_Benzene, 1,2,3-trimethyl-",,FALSE,0,51.75007265,0.559999888,1462,32761,caice_voc_g48,599,C9H12,364,120,1010,,
1327,,"blob513_g48_Oxalic acid, allyl undecyl ester",,FALSE,0,43.08340772,3.919999216,1355,44990,caice_voc_g48,617,C16H28O4,199,284,,,
1329,,blob237_g48_o-Xylene,,FALSE,0,17.58341282,2.89999942,1374,33327,caice_voc_g48,690,C8H10,133,106,895,,
1331,,"blob500_g48_Tetradecane, 1-fluoro-",,FALSE,0,46.91674028,3.319999336,1483,26522,caice_voc_g48,662,C14H29F,246,216,,,
1333,,blob474_g48_1-Octadecanesulphonyl chloride,,FALSE,0,40.41674158,3.439999312,1347,34514,caice_voc_g48,511,C18H37ClO2S,223,352,1709,,
1337,,blob378_g48_Dodecanal,,FALSE,0,39.75007505,3.559999288,1335,36665,caice_voc_g48,405,C12H24O,163,184,,,
1338,,blob378_g48_Dodecanal,,FALSE,0,45.66674053,2.359999528,1420,30761,caice_voc_g48,588,C12H24O,163,184,,,
1339,,"blob268_g48_3,5-Di-tert-butylbenzoic acid",,FALSE,0,46.0000738,4.439999112,1407,29785,caice_voc_g48,576,C15H22O2,95,234,,,
1341,,blob378_g48_Dodecanal,,FALSE,0,20.83341217,1.079999784,1353,26801,caice_voc_g48,629,C12H24O,163,184,,,
1342,,blob695_g48_Z-10-Pentadecen-1-ol,,FALSE,0,38.33340867,2.639999472,1366,29115,caice_voc_g48,530,C15H30O,296,226,1570,,
1343,,"blob452_g48_Heptadecane, 4-propyl-",,FALSE,0,43.08340772,3.979999204,1429,58020,caice_voc_g48,632,C20H42,180,282,,,
1344,,"blob428_g48_Heptasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13-tetradecamethyl-",,FALSE,0,35.25007595,1.239999752,1492,28228,caice_voc_g48,546,C14H44O6Si7,280,504,,,
1352,,blob229_g48_1-Iodo-2-methylundecane,,FALSE,0,38.41674198,1.69999966,1380,26432,caice_voc_g48,656,C12H25I,138,296,,,
1356,,"blob502_g48_Octadecane, 6-methyl-",,FALSE,0,48.0000734,5.079998984,1272,36322,caice_voc_g48,387,C19H40,240,268,,,
1357,,blob378_g48_Dodecanal,,FALSE,0,40.16674163,2.859999428,1245,29079,caice_voc_g48,619,C12H24O,163,184,,,
1361,,"blob195_g48_3-Hexanone, 2,5-dimethyl-4-nitro-",,FALSE,0,46.33340707,0.339999932,1275,28377,caice_voc_g48,435,C8H15NO3,101,173,1663,,
1365,,blob378_g48_Dodecanal,,FALSE,0,33.75007625,2.019999596,1286,28263,caice_voc_g48,641,C12H24O,163,184,,,
1367,,blob378_g48_Dodecanal,,FALSE,0,42.5000745,2.079999584,1207,25241,caice_voc_g48,656,C12H24O,163,184,,,
1368,,"blob514_g48_1H-Imidazole-4-ethanamine, -methyl-",,FALSE,0,18.83341257,3.919999216,1213,30175,caice_voc_g48,828,C6H11N3,123,125,913,,
1370,,"blob717_g48_Oxalic acid, dipropyl ester",,FALSE,0,15.08341332,2.119999576,1187,25743,caice_voc_g48,628,C8H14O4,273,174,837,,
1376,,"blob718_g48_2,3-Butanedione",,FALSE,0,39.66674173,2.69999946,1230,27035,caice_voc_g48,657,C4H6O2,315,86,,,
1378,,blob378_g48_Dodecanal,,FALSE,0,31.33341007,1.219999756,1235,27381,caice_voc_g48,618,C12H24O,163,184,,,
1380,,"blob289_g48_1-Hexadecanol, 2-methyl-",,FALSE,0,53.5000723,3.259999348,1453,31627,caice_voc_g48,632,C17H36O,81,256,1776,,
1386,,blob695_g48_Z-10-Pentadecen-1-ol,,FALSE,0,43.5000743,3.4999993,1139,27812,caice_voc_g48,519,C15H30O,296,226,1570,,
1388,,blob516_g48_Benzophenone_CAICE_vocstand_incomplete,,FALSE,0,48.33340667,4.79999904,1104,31794,caice_voc_g48,489,-,8,0,1739,,
1398,,"blob440_g48_2-Propanone, 1-hydroxy-",,FALSE,0,11.41674738,3.859999228,1041,26373,caice_voc_g48,742,C3H6O2,100,74,,,
1405,,"blob639_g48_Oxirane, 2-butyl-3-methyl-, cis-",,FALSE,0,29.25007715,3.419999316,954,32301,caice_voc_g48,745,C7H14O,183,114,1157,,
