BlobID,Description,Compound Name,Library RI,LRI I,Library Match Factor,Volume,Group Name,Inclusion,Internal Standard,Retention I (min),Retention II (sec),Peak Value,Library Name,Library Formula,Library ID,Library Molecular Weight,Characteristic Ions,Characteristic Ions Response
1578,,blob229_g48_1-Iodo-2-methylundecane,,898.3333333,729,54629,,FALSE,0,18.16670131,1.099999857,2750,caice_voc_g48,C12H25I,138,296,,
1580,,blob84_g48_Styrene_CAICE_vocstand_incomplete,925,925.4545455,802,69876,,FALSE,0,19.41670114,3.599999532,2783,caice_voc_g48,-,2,0,,
1592,,"blob282_g48_Heptadecane, 2,6,10,14-tetramethyl-",,1400,790,108960,,FALSE,0,38.00003206,1.669999783,2802,caice_voc_g48,C21H44,208,296,,
1595,,"blob153_g48_1,10-Dicyanodecane",1166,1165.957447,883,68165,,FALSE,0,29.58336649,3.569999536,2834,caice_voc_g48,C12H20N2,68,192,,
1643,,"blob436_g48_2,3-Pentanedione, 4-methyl-",,,807,116613,,FALSE,0,10.16670235,2.569999666,2655,caice_voc_g48,C6H10O2,185,114,,
1646,,"blob616_g48_3-Penten-1-ol, 4-methyl-",,,830,56900,,FALSE,0,10.58336896,2.869999627,2665,caice_voc_g48,C6H12O,233,100,,
1654,,"blob477_g48_o-Toluic acid, 3,5-difluorophenyl ester",1270,1270.454545,817,95063,,FALSE,0,33.50003265,1.529999801,2618,caice_voc_g48,C14H10F2O2,194,248,,
1666,,"blob314_g48_3-Hexanone, 2,5-dimethyl-",1022,1022,878,56697,,FALSE,0,23.75003391,1.949999747,2617,caice_voc_g48,C8H16O,226,128,,
1700,,blob20_g48_1-Decene,996,980,762,51203,,FALSE,0,21.91670082,0.899999883,2522,caice_voc_g48,C10H20,32,140,,
1703,,blob204_g48_1-Propenylaziridine,1062,1062,859,62537,,FALSE,0,25.41670036,3.739999514,2476,caice_voc_g48,C5H9N,112,83,,
1706,,"blob605_g48_Benzene, 1,2,4-trimethyl-",996,994.5454545,808,85013,,FALSE,0,22.5833674,2.519999672,2452,caice_voc_g48,C9H12,318,120,,
1722,,"blob90_g48_2-Propenoic acid, 2-methyl-, 3,3,5-trimethylcyclohexyl ester",1393,1402.439986,761,64519,,FALSE,0,35.1666991,2.289999702,2447,caice_voc_g48,C13H22O2,50,210,,
1727,,"blob307_g48_Benzene, 1,2,3-trimethyl-",1024,1058,735,57007,,FALSE,0,25.25003372,2.91999962,2496,caice_voc_g48,C9H12,165,120,,
1736,,"blob770_g48_2'-Hydroxy-5'-methylacetophenone, TMS derivative",1202,1202.272727,743,89235,,FALSE,0,31.00003297,4.869999367,2392,caice_voc_g48,C12H18O2Si,366,222,,
1743,,"blob539_g48_4,6-di-tert-Butyl-m-cresol",1570,1564.864865,704,82035,,FALSE,0,43.25003138,2.939999618,2455,caice_voc_g48,C15H24O,173,220,,
1747,,"blob491_g48_2-Decene, 8-methyl-, (Z)-",1032,1032,820,51226,,FALSE,0,24.16670053,0.889999884,2326,caice_voc_g48,C11H22,262,154,,
1750,,blob621_g48_1-Methyl-2-phenylcyclopropane,1126,1125.531915,817,79468,,FALSE,0,28.00003336,3.179999587,2365,caice_voc_g48,C10H12,288,132,,
1781,,"blob617_g48_Hexane, 1-chloro-5-methyl-",1298,1297.727273,734,58376,,FALSE,0,34.50003252,1.649999786,2274,caice_voc_g48,C7H15Cl,332,134,,
1797,,"blob752_g48_p-Dioxin, 2,3-dihydro-5-methyl-",808,808.3333333,758,104789,,FALSE,0,13.66670189,4.499999415,2232,caice_voc_g48,C5H8O2,329,100,,
1814,,"blob531_g48_Cyclobutane, 1,2-diethyl-, cis-",1130,1129.787234,854,81749,,FALSE,0,28.16670001,4.859999368,2332,caice_voc_g48,C8H16,224,112,,
1815,,"blob246_g48_Silane, trimethyl(3-methyl-1-butynyl)-",1428,1446.342837,769,53530,,FALSE,0,35.41669906,2.299999701,2191,caice_voc_g48,C8H16Si,126,140,,
1824,,"blob310_g48_Decane, 2,5,9-trimethyl-",1413,1417.074269,719,63322,,FALSE,0,35.25003242,1.089999858,2188,caice_voc_g48,C13H28,159,184,,
1827,,"blob770_g48_2'-Hydroxy-5'-methylacetophenone, TMS derivative",1202,1202.272727,794,79223,,FALSE,0,31.00003297,4.779999379,2178,caice_voc_g48,C12H18O2Si,366,222,,
1860,,"blob730_g48_1-Heptanol, 6-methyl-",1179,1178.723404,747,50622,,FALSE,0,30.08336642,0.969999874,2220,caice_voc_g48,C8H18O,328,130,,
1868,,"blob259_g48_9-Octadecene, (E)-",,1163.829787,748,81053,,FALSE,0,29.50003317,0.979999873,2092,caice_voc_g48,C18H36,247,252,,
1926,,blob150_g48_1-Octene,,856.6666667,725,53155,,FALSE,0,16.08336824,0.859999888,2009,caice_voc_g48,C8H16,84,112,,
2033,,blob741_g48_Allyl methallyl ether,1230,1243.181818,722,67115,,FALSE,0,32.50003278,1.009999869,1865,caice_voc_g48,C7H12O,374,112,,
2034,,blob318_g48_1-Hexadecanol,,1888.88337,748,50719,,FALSE,0,39.50003187,1.069999861,1765,caice_voc_g48,C16H34O,172,242,,
2053,,blob741_g48_Allyl methallyl ether,1230,1229.545455,774,50786,,FALSE,0,32.00003284,2.949999617,1818,caice_voc_g48,C7H12O,374,112,,
2056,benzothiazole,,,1329.268567,-1,304143,,TRUE,0,34.75003248,0.869999887,6497,-,-,-1,-1,,
2438,,blob516_g48_Benzophenone_CAICE_vocstand_incomplete,1739,1739.393939,777,302248,,FALSE,0,48.33336405,4.319999438,5853,caice_voc_g48,-,8,0,,
2439,,"blob263_g48_1,10-Dicyanodecane",1270,1270.454545,743,22661,,FALSE,0,33.50003265,3.449999552,1102,caice_voc_g48,C12H20N2,151,192,,

